record_id,name,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,value,value_class,hazard_type,scenario,hazard_key,layer_name
179,池永道雲墓,練馬区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
179,池永道雲墓,練馬区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
23,地蔵,中野区,,,,,movable,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
23,地蔵,中野区,,,,,movable,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
179,池永道雲墓,練馬区,,,,,point,0.232,0<PL≤5,liquefaction,南海トラフ巨大地震,liquefaction｜南海トラフ巨大地震,hazard_liquefaction_250m_南海トラフ巨大地震
179,池永道雲墓,練馬区,,,,,point,2.41,0<PL≤5,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
179,池永道雲墓,練馬区,,,,,point,1.818,0<PL≤5,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
179,池永道雲墓,練馬区,,,,,point,2.278,0<PL≤5,liquefaction,都心南部直下地震,liquefaction｜都心南部直下地震,hazard_liquefaction_250m_都心南部直下地震
179,池永道雲墓,練馬区,,,,,point,4.851,,seismic,南海トラフ巨大地震,seismic｜南海トラフ巨大地震,hazard_seismic_50m_南海トラフ巨大地震
23,地蔵,中野区,,,,,movable,5.057,,seismic,南海トラフ巨大地震,seismic｜南海トラフ巨大地震,hazard_seismic_50m_南海トラフ巨大地震
179,池永道雲墓,練馬区,,,,,point,5.909,,seismic,多摩東部直下地震,seismic｜多摩東部直下地震,hazard_seismic_50m_多摩東部直下地震
23,地蔵,中野区,,,,,movable,6.055,,seismic,多摩東部直下地震,seismic｜多摩東部直下地震,hazard_seismic_50m_多摩東部直下地震
179,池永道雲墓,練馬区,,,,,point,5.361,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
23,地蔵,中野区,,,,,movable,5.563,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
179,池永道雲墓,練馬区,,,,,point,5.48,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
23,地蔵,中野区,,,,,movable,5.725,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
179,池永道雲墓,練馬区,,,,,point,4.899,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
23,地蔵,中野区,,,,,movable,5.343,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
179,池永道雲墓,練馬区,,,,,point,5.78,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
23,地蔵,中野区,,,,,movable,5.938,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
179,池永道雲墓,練馬区,,,,,point,5.844,,seismic,都心東部直下地震,seismic｜都心東部直下地震,hazard_seismic_50m_都心東部直下地震
23,地蔵,中野区,,,,,movable,6.124,,seismic,都心東部直下地震,seismic｜都心東部直下地震,hazard_seismic_50m_都心東部直下地震
179,池永道雲墓,練馬区,,,,,point,5.912,,seismic,都心西部直下地震,seismic｜都心西部直下地震,hazard_seismic_50m_都心西部直下地震
23,地蔵,中野区,,,,,movable,5.956,,seismic,都心西部直下地震,seismic｜都心西部直下地震,hazard_seismic_50m_都心西部直下地震
