source_level,source_authority,source_dataset,source_record_id,source_url,source_file,name,name_kana,place_name,address_detail,owner,address,municipality,municipality_code,category,type,designation,designation_date,latitude,longitude,entity_class,geometry_role,designation_level,raw_category,raw_type,raw_designation
municipal_source,台東区,文化財一覧,131067100120,https://www.city.taito.lg.jp/kusei/online/opendata/iryo/bunkazai.files/20250314_bunkazai.csv,13Tokyo/raw/municipal/13106/data.csv,銅鐘,,浅草寺,,浅草寺,,台東区,13106,区指定文化財,美術工芸品,municipal,2015-03-13,35.71461,139.794125,movable,representative_point,municipal,区指定文化財,美術工芸品,
municipal_source,台東区,文化財一覧,131067100127,https://www.city.taito.lg.jp/kusei/online/opendata/iryo/bunkazai.files/20250314_bunkazai.csv,13Tokyo/raw/municipal/13106/data.csv,紙本著色熊谷稲荷縁起絵巻 附.紙本墨書熊谷稲荷縁起,,浅草寺,,浅草寺,,台東区,13106,区指定文化財,美術工芸品,municipal,2014-03-03,35.71461,139.794125,movable,representative_point,municipal,区指定文化財,美術工芸品,
municipal_source,台東区,文化財一覧,131067100133,https://www.city.taito.lg.jp/kusei/online/opendata/iryo/bunkazai.files/20250314_bunkazai.csv,13Tokyo/raw/municipal/13106/data.csv,杮経,,台東区教育委員会,,台東区教育委員会,,台東区,13106,区指定文化財,美術工芸品,municipal,2011-03-16,35.717536,139.789599,movable,representative_point,municipal,区指定文化財,美術工芸品,
municipal_source,台東区,文化財一覧,131067100157,https://www.city.taito.lg.jp/kusei/online/opendata/iryo/bunkazai.files/20250314_bunkazai.csv,13Tokyo/raw/municipal/13106/data.csv,木造阿弥陀如来坐像,,浅草寺,,浅草寺,,台東区,13106,区指定文化財,美術工芸品,municipal,2016-03-15,35.71461,139.794125,movable,representative_point,municipal,区指定文化財,美術工芸品,
municipal_source,台東区,文化財一覧,131067100161,https://www.city.taito.lg.jp/kusei/online/opendata/iryo/bunkazai.files/20250314_bunkazai.csv,13Tokyo/raw/municipal/13106/data.csv,玉露童女追悼集 附 木造玉露童女坐像 玉露童女書状,,浅草寺,,浅草寺,,台東区,13106,区指定文化財,美術工芸品,municipal,2019-03-15,35.71461,139.794125,movable,representative_point,municipal,区指定文化財,美術工芸品,
municipal_source,台東区,文化財一覧,131067100175,https://www.city.taito.lg.jp/kusei/online/opendata/iryo/bunkazai.files/20250314_bunkazai.csv,13Tokyo/raw/municipal/13106/data.csv,木造観音菩薩立像,,浅草寺,,浅草寺,,台東区,13106,区指定文化財,美術工芸品,municipal,2020-03-13,35.71461,139.794125,movable,representative_point,municipal,区指定文化財,美術工芸品,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 昭和2年在銘 一対,,深川稲荷神社,,深川稲荷神社,,江東区,13108,江東区登録文化財,建造物,municipal,1996/3/22,35.68291,139.796847,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 林忠旭奉納寛永寺旧蔵,,本誓寺,,本誓寺,,江東区,13108,江東区登録文化財,建造物,municipal,1987/3/26,35.681383,139.797588,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,新大橋親柱,,新大橋東詰公園,,東京都,,江東区,13108,江東区登録文化財,建造物,municipal,2010/3/26,35.687659,139.793454,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,コンクリート造鳥居 昭和11年在銘,,八名川稲荷神社,,八名川稲荷神社,,江東区,13108,江東区登録文化財,建造物,municipal,2000/3/27,35.686457,139.795331,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 昭和9年在銘 一対,,深川神明宮,,深川神明宮,,江東区,13108,江東区登録文化財,建造物,municipal,1997/3/28,35.686682,139.797309,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 初代中村歌右衛門奉納,,浄心寺,,浄心寺,,江東区,13108,江東区登録文化財,建造物,municipal,1982/3/15,35.678433,139.801951,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 伊達宗村奉納 一対,,浄心寺,,浄心寺,,江東区,13108,江東区登録文化財,建造物,municipal,1982/3/15,35.678433,139.801951,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 初代坂東彦三郎・津川哥門他奉納 一対,,浄心寺,,浄心寺,,江東区,13108,江東区登録文化財,建造物,municipal,1984/3/26,35.678433,139.801951,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造宝篋印塔(残欠) 明暦3年在銘,,浄心寺,,浄心寺,,江東区,13108,江東区登録文化財,建造物,municipal,1984/3/26,35.678433,139.801951,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 服部正保他奉納 一対,,長専院,,長専院,,江東区,13108,江東区登録文化財,建造物,municipal,1982/3/15,35.680705,139.800321,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造五輪塔(榊原式部大輔政倫墓) 天和3年在銘,,長専院,,長専院,,江東区,13108,江東区登録文化財,建造物,municipal,1982/3/15,35.680705,139.800321,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 享保10年在銘,,正覚院,,正覚院,,江東区,13108,江東区登録文化財,建造物,municipal,1987/3/26,35.680547,139.799813,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 明和3年在銘,,正覚院,,正覚院,,江東区,13108,江東区登録文化財,建造物,municipal,1987/3/26,35.680547,139.799813,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造五輪塔 貞享3年在銘,,龍光院,,龍光院,,江東区,13108,江東区登録文化財,建造物,municipal,1996/3/22,35.679983,139.803537,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造宝篋印塔(阿茶局墓塔) 寛永14年在銘,,雲光院,,雲光院,,江東区,13108,江東区指定文化財,建造物,municipal,2001/3/29,35.680513,139.803357,building_direct,building_candidate_point,municipal,江東区指定文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造宝篋印塔 寛永14年在銘,,雲光院,,雲光院,,江東区,13108,江東区登録文化財,建造物,municipal,1989/3/24,35.680513,139.803357,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造五輪塔 寛文13年在銘,,一言院(墓地),,一言院(墓地),,江東区,13108,江東区登録文化財,建造物,municipal,1986/3/26,35.680536,139.804301,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 一対,,霊巖寺,,霊巖寺,,江東区,13108,江東区登録文化財,建造物,municipal,1988/3/24,35.680812,139.799953,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 天明6年在銘 一対,,霊巖寺,,霊巖寺,,江東区,13108,江東区登録文化財,建造物,municipal,1988/3/24,35.680812,139.799953,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 宝永4年在銘,,霊巖寺,,霊巖寺,,江東区,13108,江東区登録文化財,建造物,municipal,1988/3/24,35.680812,139.799953,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造鳥居 昭和5年在銘,,福住稲荷神社,,福住稲荷神社,,江東区,13108,江東区登録文化財,建造物,municipal,2011/3/28,35.674928,139.792401,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造五輪塔,,慧然寺,,慧然寺,,江東区,13108,江東区登録文化財,建造物,municipal,1989/3/24,35.676873,139.799094,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 寛文8年在銘,,慧然寺,,慧然寺,,江東区,13108,江東区登録文化財,建造物,municipal,1998/3/30,35.676873,139.799094,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 浅野長矩奉納寛永寺旧蔵,,,,個人蔵,,江東区,13108,江東区登録文化財,建造物,municipal,1983/3/25,35.676362,139.797724,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈明台 明治31年在銘,,江東区,,江東区,,江東区,13108,江東区指定文化財,建造物,municipal,2008/2/22,35.672811,139.79774,building_direct,building_candidate_point,municipal,江東区指定文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 明治15年在銘 一対,,深川不動堂,,深川不動堂,,江東区,13108,江東区登録文化財,建造物,municipal,1987/3/26,35.672853,139.798368,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造玉垣 明治22年在銘,,深川不動堂,,深川不動堂,,江東区,13108,江東区登録文化財,建造物,municipal,1987/3/26,35.672853,139.798368,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,深川不動堂旧本堂,,深川不動堂,,深川不動堂,,江東区,13108,江東区指定文化財,建造物,municipal,2008/3/28,35.672853,139.798368,building_direct,building_candidate_point,municipal,江東区指定文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,和倉橋親柱 2基,,江東区,,江東区,,江東区,13108,江東区指定文化財,建造物,municipal,2017/4/1,35.673263,139.799212,building_direct,building_candidate_point,municipal,江東区指定文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 伊奈忠宥奉納 一対,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,建造物,municipal,1982/3/15,35.671958,139.799609,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 買手中奉納,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,建造物,municipal,1982/3/15,35.671958,139.799609,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 享保16年在銘 一対,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,建造物,municipal,1982/3/15,35.671958,139.799609,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 丸屋七右衛門奉納 一対,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,建造物,municipal,1983/3/25,35.671958,139.799609,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 栖原三九郎奉納 一対,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,建造物,municipal,1983/3/25,35.671958,139.799609,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 元治元年在銘 一対,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,建造物,municipal,1987/3/26,35.671958,139.799609,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造鳥居 文化2年在銘,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,建造物,municipal,1987/3/26,35.671958,139.799609,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造鳥居 東京肥料商有志奉納,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,建造物,municipal,1996/3/22,35.671958,139.799609,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 深川浜常燈講奉納 一対,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,建造物,municipal,1998/3/30,35.671958,139.799609,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造鳥居 昭和9年在銘,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,建造物,municipal,1998/3/30,35.671958,139.799609,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造鳥居 昭和9年在銘,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,建造物,municipal,1998/3/30,35.671958,139.799609,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造鳥居 昭和12年在銘,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,建造物,municipal,1999/3/26,35.671958,139.799609,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 市倉秀楽三代目光雄奉納,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,建造物,municipal,2000/3/27,35.671958,139.799609,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 小川治兵衛奉納 一対,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,建造物,municipal,2006/10/27,35.671958,139.799609,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 栖原三九郎・小川市兵衛奉納 一対,,住吉神社,,住吉神社,,江東区,13108,江東区登録文化財,建造物,municipal,1984/3/26,35.669482,139.797678,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造鳥居 昭和12年在銘,,住吉神社,,住吉神社,,江東区,13108,江東区登録文化財,建造物,municipal,1999/3/26,35.669482,139.797678,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,石造燈籠 板倉重形奉納寛永寺旧蔵,,東京木材市場株式会社,,東京木材市場株式会社,,江東区,13108,江東区登録文化財,建造物,municipal,2017/4/1,35.640071,139.822574,building_direct,building_candidate_point,municipal,江東区登録文化財,建造物,
