source_level,source_authority,source_dataset,source_record_id,source_url,source_file,name,name_kana,place_name,address_detail,owner,address,municipality,municipality_code,category,type,designation,designation_date,latitude,longitude,entity_class,geometry_role,designation_level,raw_category,raw_type,raw_designation
national,文化庁,文化遺産オンライン／国指定文化財等データベース,668809,https://online.bunka.go.jp/heritages/detail/668809,13Tokyo/raw/national/records.jsonl,七宝四季花鳥図花瓶〈並河靖之作/〉 文化遺産オンライン,,,,,,,,,,national,国(文化庁),35.68393389,139.75289,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,624045,https://online.bunka.go.jp/heritages/detail/624045,13Tokyo/raw/national/records.jsonl,旭彩山桜図花瓶〈三代清風與平作/〉 文化遺産オンライン,,,,,,,,,,national,国(文化庁),35.68393389,139.75289,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,590314,https://online.bunka.go.jp/heritages/detail/590314,13Tokyo/raw/national/records.jsonl,宇治川蛍蒔絵料紙硯箱〈飯塚桃葉作/安永四年〉 文化遺産オンライン,,,,,,,,,,national,国(文化庁),35.68393389,139.75289,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,623985,https://online.bunka.go.jp/heritages/detail/623985,13Tokyo/raw/national/records.jsonl,日本ハリストス正教会教団 旧門衛室 文化遺産オンライン,,,,,,,,,,national,,35.69827778,139.76536389,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,590254,https://online.bunka.go.jp/heritages/detail/590254,13Tokyo/raw/national/records.jsonl,日本ハリストス正教会教団 旧図書館 文化遺産オンライン,,,,,,,,,,national,,35.69854444,139.76452222,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,657283,https://online.bunka.go.jp/heritages/detail/657283,13Tokyo/raw/national/records.jsonl,日本ハリストス正教会教団 旧住宅 文化遺産オンライン,,,,,,,,,,national,,35.69832778,139.76468056,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,642682,https://online.bunka.go.jp/heritages/detail/642682,13Tokyo/raw/national/records.jsonl,日本ハリストス正教会教団 旧本館 文化遺産オンライン,,,,,,,,,,national,,35.69821389,139.76498333,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,642672,https://online.bunka.go.jp/heritages/detail/642672,13Tokyo/raw/national/records.jsonl,スカイハウス(旧菊竹清訓自邸) 文化遺産オンライン,,,,,,,,,,national,,35.71543333,139.72993611,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,639182,https://online.bunka.go.jp/heritages/detail/639182,13Tokyo/raw/national/records.jsonl,日野市立中央図書館 文化遺産オンライン,,,,,,,,,,national,,35.65623694,139.38236694,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,611141,https://online.bunka.go.jp/heritages/detail/611141,13Tokyo/raw/national/records.jsonl,国際基督教大学本館 文化遺産オンライン,,,,,,,,,,national,,35.68168583,139.538495,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,658600,https://online.bunka.go.jp/heritages/detail/658600,13Tokyo/raw/national/records.jsonl,樫尾俊雄発明記念館(旧樫尾家住宅主屋) 文化遺産オンライン,,,,,,,,,,national,,35.63886694,139.59385389,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,664869,https://online.bunka.go.jp/heritages/detail/664869,13Tokyo/raw/national/records.jsonl,十四世喜多六平太記念能楽堂 文化遺産オンライン,,,,,,,,,,national,,35.63362889,139.71477778,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,598342,https://online.bunka.go.jp/heritages/detail/598342,13Tokyo/raw/national/records.jsonl,ベルサリエーレの歩哨(松岡寿筆) 文化遺産オンライン,,,,,,,,,,national,国(文化庁),35.68393389,139.75289,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,570301,https://online.bunka.go.jp/heritages/detail/570301,13Tokyo/raw/national/records.jsonl,絵師草紙 文化遺産オンライン,,,,,,,,,,national,国(文化庁),35.68393389,139.75289,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,579625,https://online.bunka.go.jp/heritages/detail/579625,13Tokyo/raw/national/records.jsonl,霊憲候簿 文化遺産オンライン,,,,,,,,,,national,独立行政法人国立公文書館,35.69039278,139.75441389,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,545894,https://online.bunka.go.jp/heritages/detail/545894,13Tokyo/raw/national/records.jsonl,人物写真帖〈明治十二年明治天皇下命/大蔵省印刷局等製作〉 文化遺産オンライン,,,,,,,,,,national,国(文化庁保管),35.68393389,139.75289,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,612353,https://online.bunka.go.jp/heritages/detail/612353,13Tokyo/raw/national/records.jsonl,駒澤大学旧図書館(禅文化歴史博物館・耕雲館) 文化遺産オンライン,,,,,,,,,,national,,35.62850556,139.65812222,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,597752,https://online.bunka.go.jp/heritages/detail/597752,13Tokyo/raw/national/records.jsonl,東京カテドラル鐘塔 文化遺産オンライン,,,,,,,,,,national,,35.71429722,139.72605833,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,569711,https://online.bunka.go.jp/heritages/detail/569711,13Tokyo/raw/national/records.jsonl,東京カテドラル聖マリア大聖堂 文化遺産オンライン,,,,,,,,,,national,,35.71426944,139.72658056,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,617170,https://online.bunka.go.jp/heritages/detail/617170,13Tokyo/raw/national/records.jsonl,池田家住宅主屋 文化遺産オンライン,,,,,,,,,,national,,35.71558056,139.72430556,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,623439,https://online.bunka.go.jp/heritages/detail/623439,13Tokyo/raw/national/records.jsonl,新潮社倉庫 文化遺産オンライン,,,,,,,,,,national,,35.70331111,139.73311111,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,568208,https://online.bunka.go.jp/heritages/detail/568208,13Tokyo/raw/national/records.jsonl,新潮社本館 文化遺産オンライン,,,,,,,,,,national,,35.70294722,139.73304722,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,544314,https://online.bunka.go.jp/heritages/detail/544314,13Tokyo/raw/national/records.jsonl,旧辻󠄀陶房登り窯 文化遺産オンライン,,,,,,,,,,national,,35.64263333,139.45915,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,611343,https://online.bunka.go.jp/heritages/detail/611343,13Tokyo/raw/national/records.jsonl,旧辻󠄀陶房主屋兼作業場 文化遺産オンライン,,,,,,,,,,national,,35.64264722,139.45903611,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,596742,https://online.bunka.go.jp/heritages/detail/596742,13Tokyo/raw/national/records.jsonl,ソルフェージスクール 文化遺産オンライン,,,,,,,,,,national,,35.72548333,139.70059722,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,568701,https://online.bunka.go.jp/heritages/detail/568701,13Tokyo/raw/national/records.jsonl,日本聖公会東京教区東京聖十字教会聖堂 文化遺産オンライン,,,,,,,,,,national,,35.644875,139.65669167,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,616160,https://online.bunka.go.jp/heritages/detail/616160,13Tokyo/raw/national/records.jsonl,銀座大野屋店舗兼主屋 文化遺産オンライン,,,,,,,,,,national,,35.66965,139.76666667,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,622429,https://online.bunka.go.jp/heritages/detail/622429,13Tokyo/raw/national/records.jsonl,旧宮脇ビル(川崎ブランドデザインビルヂング) 文化遺産オンライン,,,,,,,,,,national,,35.673075,139.77056667,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,567198,https://online.bunka.go.jp/heritages/detail/567198,13Tokyo/raw/national/records.jsonl,旧飯田家住宅店舗兼主屋 文化遺産オンライン,,,,,,,,,,national,,35.66723056,139.78250278,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,567911,https://online.bunka.go.jp/heritages/detail/567911,13Tokyo/raw/national/records.jsonl,砂金家長屋 文化遺産オンライン,,,,,,,,,,national,,35.72119167,139.714625,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,615370,https://online.bunka.go.jp/heritages/detail/615370,13Tokyo/raw/national/records.jsonl,並木ハウス 文化遺産オンライン,,,,,,,,,,national,,35.72113333,139.714825,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,621639,https://online.bunka.go.jp/heritages/detail/621639,13Tokyo/raw/national/records.jsonl,ミュージアム1999(旧千葉常五郎邸) 文化遺産オンライン,,,,,,,,,,national,,35.65926111,139.71288056,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,566408,https://online.bunka.go.jp/heritages/detail/566408,13Tokyo/raw/national/records.jsonl,祐天寺鐘楼 文化遺産オンライン,,,,,,,,,,national,,35.63681667,139.69648056,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,543717,https://online.bunka.go.jp/heritages/detail/543717,13Tokyo/raw/national/records.jsonl,旧砂堀医院 文化遺産オンライン,,,,,,,,,,national,,35.63189167,139.70479167,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,606856,https://online.bunka.go.jp/heritages/detail/606856,13Tokyo/raw/national/records.jsonl,山脇家住宅表門及び塀 文化遺産オンライン,,,,,,,,,,national,,35.72664722,139.76163333,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,577245,https://online.bunka.go.jp/heritages/detail/577245,13Tokyo/raw/national/records.jsonl,山脇家住宅主屋 文化遺産オンライン,,,,,,,,,,national,,35.72663611,139.76148333,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,543514,https://online.bunka.go.jp/heritages/detail/543514,13Tokyo/raw/national/records.jsonl,新富町躍金楼店舗 文化遺産オンライン,,,,,,,,,,national,,35.67211667,139.77466944,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,610543,https://online.bunka.go.jp/heritages/detail/610543,13Tokyo/raw/national/records.jsonl,繭山龍泉堂店舗 文化遺産オンライン,,,,,,,,,,national,,35.67613889,139.77125278,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,595942,https://online.bunka.go.jp/heritages/detail/595942,13Tokyo/raw/national/records.jsonl,喜代川店舗 文化遺産オンライン,,,,,,,,,,national,,35.68268889,139.78082222,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,567901,https://online.bunka.go.jp/heritages/detail/567901,13Tokyo/raw/national/records.jsonl,旧山口萬吉邸門及び塀 文化遺産オンライン,,,,,,,,,,national,,35.69625556,139.74801667,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,615360,https://online.bunka.go.jp/heritages/detail/615360,13Tokyo/raw/national/records.jsonl,旧山口萬吉邸主屋 文化遺産オンライン,,,,,,,,,,national,,35.69618611,139.7481,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,614320,https://online.bunka.go.jp/heritages/detail/614320,13Tokyo/raw/national/records.jsonl,西徳寺本堂 文化遺産オンライン,,,,,,,,,,national,,35.72340278,139.790375,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,620589,https://online.bunka.go.jp/heritages/detail/620589,13Tokyo/raw/national/records.jsonl,旧唐木田家住宅主屋 文化遺産オンライン,,,,,,,,,,national,,35.72125278,139.77202222,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,565358,https://online.bunka.go.jp/heritages/detail/565358,13Tokyo/raw/national/records.jsonl,松井家住宅表門及び塀 文化遺産オンライン,,,,,,,,,,national,,35.71401667,139.75489167,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,542667,https://online.bunka.go.jp/heritages/detail/542667,13Tokyo/raw/national/records.jsonl,松井家住宅蔵 文化遺産オンライン,,,,,,,,,,national,,35.71417778,139.75486111,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,605806,https://online.bunka.go.jp/heritages/detail/605806,13Tokyo/raw/national/records.jsonl,松井家住宅主屋 文化遺産オンライン,,,,,,,,,,national,,35.71409722,139.75494722,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,608753,https://online.bunka.go.jp/heritages/detail/608753,13Tokyo/raw/national/records.jsonl,旧小菅刑務所庁舎 文化遺産オンライン,,,,,,,,,,national,,35.75851111,139.81570278,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,594152,https://online.bunka.go.jp/heritages/detail/594152,13Tokyo/raw/national/records.jsonl,旧岩淵水門 文化遺産オンライン,,,,,,,,,,national,,35.78676389,139.73061667,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,541284,https://online.bunka.go.jp/heritages/detail/541284,13Tokyo/raw/national/records.jsonl,{百草蒔絵薬簞笥/内容品} 文化遺産オンライン,,,,,,,,,,national,公益財団法人根津美術館,35.66156583,139.71751694,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,608313,https://online.bunka.go.jp/heritages/detail/608313,13Tokyo/raw/national/records.jsonl,赤地牡丹唐草文錦直垂 文化遺産オンライン,,,,,,,,,,national,独立行政法人国立文化財機構,35.71904694,139.77579083,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,565671,https://online.bunka.go.jp/heritages/detail/565671,13Tokyo/raw/national/records.jsonl,菊蒔絵螺鈿書棚 文化遺産オンライン,,,,,,,,,,national,国(文化庁),35.68393389,139.75289,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,613130,https://online.bunka.go.jp/heritages/detail/613130,13Tokyo/raw/national/records.jsonl,銅色絵太平楽置物 文化遺産オンライン,,,,,,,,,,national,国(文化庁),35.68393389,139.75289,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,574835,https://online.bunka.go.jp/heritages/detail/574835,13Tokyo/raw/national/records.jsonl,木造如来立像(法隆寺献納) 文化遺産オンライン,,,,,,,,,,national,国立文化財機構,35.71904694,139.77579083,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,583342,https://online.bunka.go.jp/heritages/detail/583342,13Tokyo/raw/national/records.jsonl,小久保家住宅主屋 文化遺産オンライン,,,,,,,,,,national,,34.37411667,139.25716944,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,555301,https://online.bunka.go.jp/heritages/detail/555301,13Tokyo/raw/national/records.jsonl,旧前田家(キンデー)住宅釜屋形 文化遺産オンライン,,,,,,,,,,national,,34.37678333,139.25683611,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,602760,https://online.bunka.go.jp/heritages/detail/602760,13Tokyo/raw/national/records.jsonl,紀野家住宅釜屋形 文化遺産オンライン,,,,,,,,,,national,,34.37256944,139.25778333,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,609029,https://online.bunka.go.jp/heritages/detail/609029,13Tokyo/raw/national/records.jsonl,紀野家住宅主屋 文化遺産オンライン,,,,,,,,,,national,,34.37254722,139.257825,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,553798,https://online.bunka.go.jp/heritages/detail/553798,13Tokyo/raw/national/records.jsonl,梅田家(沖五郎)住宅石倉及び外便所 文化遺産オンライン,,,,,,,,,,national,,34.37450278,139.25785833,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,531107,https://online.bunka.go.jp/heritages/detail/531107,13Tokyo/raw/national/records.jsonl,冨澤家住宅主屋 文化遺産オンライン,,,,,,,,,,national,,35.74525,139.81479167,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,594246,https://online.bunka.go.jp/heritages/detail/594246,13Tokyo/raw/national/records.jsonl,龍子記念館 文化遺産オンライン,,,,,,,,,,national,,35.58237222,139.71555833,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,564635,https://online.bunka.go.jp/heritages/detail/564635,13Tokyo/raw/national/records.jsonl,旧川端龍子邸画室 文化遺産オンライン,,,,,,,,,,national,,35.58301667,139.71562222,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,530904,https://online.bunka.go.jp/heritages/detail/530904,13Tokyo/raw/national/records.jsonl,旧川端龍子邸持仏堂 文化遺産オンライン,,,,,,,,,,national,,35.58272778,139.71528333,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,597933,https://online.bunka.go.jp/heritages/detail/597933,13Tokyo/raw/national/records.jsonl,旧川端龍子邸仏間棟 文化遺産オンライン,,,,,,,,,,national,,35.58271944,139.71540833,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,583332,https://online.bunka.go.jp/heritages/detail/583332,13Tokyo/raw/national/records.jsonl,旧川端龍子邸主屋及び中門 文化遺産オンライン,,,,,,,,,,national,,35.58276944,139.71554722,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,555291,https://online.bunka.go.jp/heritages/detail/555291,13Tokyo/raw/national/records.jsonl,旧柏湯 文化遺産オンライン,,,,,,,,,,national,,35.72176111,139.77050278,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,602750,https://online.bunka.go.jp/heritages/detail/602750,13Tokyo/raw/national/records.jsonl,梅村家住宅(旧山崎家住宅)門 文化遺産オンライン,,,,,,,,,,national,,35.71281111,139.75621389,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,609019,https://online.bunka.go.jp/heritages/detail/609019,13Tokyo/raw/national/records.jsonl,梅村家住宅(旧山崎家住宅)主屋 文化遺産オンライン,,,,,,,,,,national,,35.71289444,139.75611389,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,553788,https://online.bunka.go.jp/heritages/detail/553788,13Tokyo/raw/national/records.jsonl,東京地下鉄銀座線浅草駅四番出入口上家 文化遺産オンライン,,,,,,,,,,national,,35.71050833,139.797875,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,531097,https://online.bunka.go.jp/heritages/detail/531097,13Tokyo/raw/national/records.jsonl,東京地下鉄丸ノ内線御茶ノ水駅出入口上家 文化遺産オンライン,,,,,,,,,,national,,35.700375,139.76417222,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,594236,https://online.bunka.go.jp/heritages/detail/594236,13Tokyo/raw/national/records.jsonl,東京地下鉄丸ノ内線御茶ノ水橋梁 文化遺産オンライン,,,,,,,,,,national,,35.70016667,139.76758333,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,564625,https://online.bunka.go.jp/heritages/detail/564625,13Tokyo/raw/national/records.jsonl,東京地下鉄丸ノ内線四ツ谷跨線橋 文化遺産オンライン,,,,,,,,,,national,,35.68466944,139.72996389,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,530844,https://online.bunka.go.jp/heritages/detail/530844,13Tokyo/raw/national/records.jsonl,星学手簡 文化遺産オンライン,,,,,,,,,,national,大学共同利用機関法人自然科学研究機構,35.67709083,139.53303389,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,549898,https://online.bunka.go.jp/heritages/detail/549898,13Tokyo/raw/national/records.jsonl,ブルーボックスハウス 文化遺産オンライン,,,,,,,,,,national,,35.60824167,139.63723889,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,527207,https://online.bunka.go.jp/heritages/detail/527207,13Tokyo/raw/national/records.jsonl,平田家住宅門及び塀 文化遺産オンライン,,,,,,,,,,national,,35.66282778,139.66446667,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,590346,https://online.bunka.go.jp/heritages/detail/590346,13Tokyo/raw/national/records.jsonl,平田家住宅主屋 文化遺産オンライン,,,,,,,,,,national,,35.66291111,139.66435833,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,560735,https://online.bunka.go.jp/heritages/detail/560735,13Tokyo/raw/national/records.jsonl,旧品川警察署品川橋交通待機所 文化遺産オンライン,,,,,,,,,,national,,35.61659722,139.74436111,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,527004,https://online.bunka.go.jp/heritages/detail/527004,13Tokyo/raw/national/records.jsonl,旧川嶋屋米倉庫 文化遺産オンライン,,,,,,,,,,national,,35.72164722,139.77123889,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,594033,https://online.bunka.go.jp/heritages/detail/594033,13Tokyo/raw/national/records.jsonl,旧川嶋屋店舗兼住居 文化遺産オンライン,,,,,,,,,,national,,35.72160556,139.77132222,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,579432,https://online.bunka.go.jp/heritages/detail/579432,13Tokyo/raw/national/records.jsonl,手焼せんべい嵯峨の家店舗 文化遺産オンライン,,,,,,,,,,national,,35.72141389,139.77063611,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,551391,https://online.bunka.go.jp/heritages/detail/551391,13Tokyo/raw/national/records.jsonl,髙木家住宅洋館 文化遺産オンライン,,,,,,,,,,national,,35.73057778,139.75389167,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,598850,https://online.bunka.go.jp/heritages/detail/598850,13Tokyo/raw/national/records.jsonl,髙木家住宅離れ 文化遺産オンライン,,,,,,,,,,national,,35.73065,139.75358333,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,596190,https://online.bunka.go.jp/heritages/detail/596190,13Tokyo/raw/national/records.jsonl,旧吉川英治邸(草思堂)長屋門 文化遺産オンライン,,,,,,,,,,national,,35.7959,139.21336667,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,602459,https://online.bunka.go.jp/heritages/detail/602459,13Tokyo/raw/national/records.jsonl,旧吉川英治邸(草思堂)土蔵 文化遺産オンライン,,,,,,,,,,national,,35.79596944,139.21345278,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,547228,https://online.bunka.go.jp/heritages/detail/547228,13Tokyo/raw/national/records.jsonl,旧吉川英治邸(草思堂)洋館 文化遺産オンライン,,,,,,,,,,national,,35.79618889,139.21314444,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,524537,https://online.bunka.go.jp/heritages/detail/524537,13Tokyo/raw/national/records.jsonl,旧吉川英治邸(草思堂)主屋 文化遺産オンライン,,,,,,,,,,national,,35.79610278,139.21327778,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,587676,https://online.bunka.go.jp/heritages/detail/587676,13Tokyo/raw/national/records.jsonl,国際基督教大学ディッフェンドルファー記念館 文化遺産オンライン,,,,,,,,,,national,,35.68601389,139.52980556,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,558065,https://online.bunka.go.jp/heritages/detail/558065,13Tokyo/raw/national/records.jsonl,墨田区立言問小学校講堂 文化遺産オンライン,,,,,,,,,,national,,35.71878333,139.811725,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,524334,https://online.bunka.go.jp/heritages/detail/524334,13Tokyo/raw/national/records.jsonl,墨田区立言問小学校校舎 文化遺産オンライン,,,,,,,,,,national,,35.71876111,139.81139722,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,591363,https://online.bunka.go.jp/heritages/detail/591363,13Tokyo/raw/national/records.jsonl,岩田家住宅和館 文化遺産オンライン,,,,,,,,,,national,,35.71939722,139.7692,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,576762,https://online.bunka.go.jp/heritages/detail/576762,13Tokyo/raw/national/records.jsonl,今半本店北奥座敷 文化遺産オンライン,,,,,,,,,,national,,35.71160833,139.79686944,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,548721,https://online.bunka.go.jp/heritages/detail/548721,13Tokyo/raw/national/records.jsonl,今半本店東奥座敷 文化遺産オンライン,,,,,,,,,,national,,35.71156111,139.79686389,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,596180,https://online.bunka.go.jp/heritages/detail/596180,13Tokyo/raw/national/records.jsonl,今半本店西奥座敷 文化遺産オンライン,,,,,,,,,,national,,35.71156667,139.79676111,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,602449,https://online.bunka.go.jp/heritages/detail/602449,13Tokyo/raw/national/records.jsonl,エチソウビル 文化遺産オンライン,,,,,,,,,,national,,35.70647778,139.76050556,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,595060,https://online.bunka.go.jp/heritages/detail/595060,13Tokyo/raw/national/records.jsonl,旧佐橋家住宅門 文化遺産オンライン,,,,,,,,,,national,,35.65851111,139.57165,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,601329,https://online.bunka.go.jp/heritages/detail/601329,13Tokyo/raw/national/records.jsonl,旧佐橋家住宅主屋 文化遺産オンライン,,,,,,,,,,national,,35.65864167,139.57164167,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,546098,https://online.bunka.go.jp/heritages/detail/546098,13Tokyo/raw/national/records.jsonl,旧赤星鉄馬邸 文化遺産オンライン,,,,,,,,,,national,,35.70935,139.57200833,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,523407,https://online.bunka.go.jp/heritages/detail/523407,13Tokyo/raw/national/records.jsonl,旧板垣家住宅主屋 文化遺産オンライン,,,,,,,,,,national,,35.75455833,139.80430833,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,586546,https://online.bunka.go.jp/heritages/detail/586546,13Tokyo/raw/national/records.jsonl,岡田日帰上人記念講堂 文化遺産オンライン,,,,,,,,,,national,,35.69108056,139.64725278,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,556935,https://online.bunka.go.jp/heritages/detail/556935,13Tokyo/raw/national/records.jsonl,亀井家住宅主屋 文化遺産オンライン,,,,,,,,,,national,,35.66714722,139.6524,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,555245,https://online.bunka.go.jp/heritages/detail/555245,13Tokyo/raw/national/records.jsonl,高畠家住宅塀及び石垣 文化遺産オンライン,,,,,,,,,,national,,35.69788889,139.76658611,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,521514,https://online.bunka.go.jp/heritages/detail/521514,13Tokyo/raw/national/records.jsonl,高畠家住宅正門 文化遺産オンライン,,,,,,,,,,national,,35.69780278,139.76662778,point,representative_point,national,,,
national,文化庁,文化遺産オンライン／国指定文化財等データベース,588543,https://online.bunka.go.jp/heritages/detail/588543,13Tokyo/raw/national/records.jsonl,高畠家住宅主屋 文化遺産オンライン,,,,,,,,,,national,,35.69781389,139.76654722,point,representative_point,national,,,
