record_id,risk_type,scenario,risk_value,risk_class,hazard_source,risk_basis,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,risk_type_ja,scenario_label,hazard_key
27,seismic,都心南部直下地震,5.674,6弱,,,13218,福生市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,熊川神社本殿,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:20,seismic,都心南部直下地震,5.234,5強,,,13218,福生市,National,Registered,有形文化財,建造物,building_direct,石川酒造雑蔵,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:21,seismic,都心南部直下地震,5.238,5強,,,13218,福生市,National,Registered,有形文化財,建造物,building_direct,石川酒造新蔵,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:22,seismic,都心南部直下地震,5.238,5強,,,13218,福生市,National,Registered,有形文化財,建造物,building_direct,石川酒造長屋門,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:23,seismic,都心南部直下地震,5.238,5強,,,13218,福生市,National,Registered,有形文化財,建造物,building_direct,石川酒造文庫蔵,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:24,seismic,都心南部直下地震,5.238,5強,,,13218,福生市,National,Registered,有形文化財,建造物,building_direct,石川酒造本蔵,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:25,seismic,都心南部直下地震,5.24,5強,,,13218,福生市,National,Registered,有形文化財,建造物,building_direct,石川酒造向蔵,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:184,seismic,都心南部直下地震,5.126,5強,,,13218,福生市,National,Registered,有形文化財,建造物,building_direct,旧ヤマジュウ田村家住宅主屋,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:185,seismic,都心南部直下地震,5.126,5強,,,13218,福生市,National,Registered,有形文化財,建造物,building_direct,旧ヤマジュウ田村家住宅西土蔵,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:186,seismic,都心南部直下地震,5.123,5強,,,13218,福生市,National,Registered,有形文化財,建造物,building_direct,旧ヤマジュウ田村家住宅東土蔵,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
