record_id,risk_type,scenario,risk_value,risk_class,hazard_source,risk_basis,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,risk_type_ja,scenario_label,hazard_key
1,seismic,都心南部直下地震,5.771,6弱,,,13105,文京区,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,湯島天満宮表鳥居,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
2,seismic,都心南部直下地震,5.824,6弱,,,13105,文京区,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,求道会館,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
155,seismic,都心南部直下地震,5.877,6弱,,,13105,文京区,Tokyo Metropolitan,Designated,記念物,旧跡,point,藤田東湖護母致命の処,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
156,seismic,都心南部直下地震,5.91,6弱,,,13105,文京区,Tokyo Metropolitan,Designated,記念物,旧跡,point,森?外遺跡,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
196,seismic,都心南部直下地震,5.747,6弱,,,13105,文京区,Tokyo Metropolitan,Designated,記念物,名勝,point,旧安田楠雄邸庭園,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
240,seismic,都心南部直下地震,5.784,6弱,,,13105,文京区,Tokyo Metropolitan,Designated,記念物,史跡,point,原氏墓所,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:4,seismic,都心南部直下地震,5.886,6弱,,,13105,文京区,National,Designated,有形文化財,建造物,building_direct,旧磯野家住宅,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:5,seismic,都心南部直下地震,5.874,6弱,,,13105,文京区,National,Designated,有形文化財,建造物,building_direct,旧磯野家住宅,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:18,seismic,都心南部直下地震,5.701,6弱,,,13105,文京区,National,Designated,有形文化財,建造物,building_direct,旧加賀屋敷御守殿門(赤門),想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:61,seismic,都心南部直下地震,5.726,6弱,,,13105,文京区,National,Designated,有形文化財,建造物,building_direct,護国寺月光殿(旧日光院客殿),想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:62,seismic,都心南部直下地震,5.718,6弱,,,13105,文京区,National,Designated,有形文化財,建造物,building_direct,護国寺本堂,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:83,seismic,都心南部直下地震,5.896,6弱,,,13105,文京区,National,Designated,有形文化財,建造物,building_direct,スカイハウス(旧菊竹清訓自邸),想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:102,seismic,都心南部直下地震,5.708,6弱,,,13105,文京区,National,Designated,有形文化財,建造物,building_direct,旧東京医学校本館,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:119,seismic,都心南部直下地震,5.875,6弱,,,13105,文京区,National,Designated,有形文化財,建造物,building_direct,根津神社,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:120,seismic,都心南部直下地震,5.875,6弱,,,13105,文京区,National,Designated,有形文化財,建造物,building_direct,根津神社,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
