record_id,name,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,value,value_class,hazard_type,scenario,hazard_key,layer_name
official_export_003:28,幸神神社のシダレアカシデ,日の出町,,,,,point,2,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
official_export_003:28,幸神神社のシダレアカシデ,日の出町,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
official_export_003:28,幸神神社のシダレアカシデ,日の出町,,,,,point,,,landslide,土砂災害警戒区域,landslide｜土砂災害警戒区域,hazard_sediment_warning_a33_polygon
official_export_003:28,幸神神社のシダレアカシデ,日の出町,,,,,point,1.52,0<PL≤5,liquefaction,南海トラフ巨大地震,liquefaction｜南海トラフ巨大地震,hazard_liquefaction_250m_南海トラフ巨大地震
official_export_003:28,幸神神社のシダレアカシデ,日の出町,,,,,point,14.31,5<PL≤15,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
official_export_003:28,幸神神社のシダレアカシデ,日の出町,,,,,point,5.57,5<PL≤15,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
official_export_003:28,幸神神社のシダレアカシデ,日の出町,,,,,point,4.69,0<PL≤5,liquefaction,立川断層帯地震,liquefaction｜立川断層帯地震,hazard_liquefaction_250m_立川断層帯地震
official_export_003:28,幸神神社のシダレアカシデ,日の出町,,,,,point,4.15,0<PL≤5,liquefaction,都心南部直下地震,liquefaction｜都心南部直下地震,hazard_liquefaction_250m_都心南部直下地震
official_export_003:28,幸神神社のシダレアカシデ,日の出町,,,,,point,4.943,,seismic,南海トラフ巨大地震,seismic｜南海トラフ巨大地震,hazard_seismic_50m_南海トラフ巨大地震
official_export_003:28,幸神神社のシダレアカシデ,日の出町,,,,,point,5.837,,seismic,多摩東部直下地震,seismic｜多摩東部直下地震,hazard_seismic_50m_多摩東部直下地震
official_export_003:28,幸神神社のシダレアカシデ,日の出町,,,,,point,5.723,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
official_export_003:28,幸神神社のシダレアカシデ,日の出町,,,,,point,5.12,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
official_export_003:28,幸神神社のシダレアカシデ,日の出町,,,,,point,5.514,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
official_export_003:28,幸神神社のシダレアカシデ,日の出町,,,,,point,5.021,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
official_export_003:28,幸神神社のシダレアカシデ,日の出町,,,,,point,5.081,,seismic,都心東部直下地震,seismic｜都心東部直下地震,hazard_seismic_50m_都心東部直下地震
official_export_003:28,幸神神社のシダレアカシデ,日の出町,,,,,point,5.141,,seismic,都心西部直下地震,seismic｜都心西部直下地震,hazard_seismic_50m_都心西部直下地震
