record_id,name,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,value,value_class,hazard_type,scenario,hazard_key,layer_name
131156000000.0,中野村・高円寺村・馬橋村三ヶ村用水記念碑,杉並区,,,,,point,7,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
131156000000.0,中野村・高円寺村・馬橋村三ヶ村用水記念碑,杉並区,,,,,point,7,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
official_export_001:141,妙法寺鉄門,杉並区,,,,,building_direct,6,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
official_export_001:141,妙法寺鉄門,杉並区,,,,,building_direct,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
official_export_002:156,旧滋賀家住宅主屋,杉並区,,,,,building_direct,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
official_export_002:156,旧滋賀家住宅主屋,杉並区,,,,,building_direct,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
official_export_003:46,荻外荘(近衞文麿旧宅),杉並区,,,,,point,5,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
official_export_003:46,荻外荘(近衞文麿旧宅),杉並区,,,,,point,5,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
131156000000.0,享和元年銘石造狛犬,杉並区,,,,,movable,0.256,0<PL≤5,liquefaction,南海トラフ巨大地震,liquefaction｜南海トラフ巨大地震,hazard_liquefaction_250m_南海トラフ巨大地震
official_export_002:156,旧滋賀家住宅主屋,杉並区,,,,,building_direct,1.797,0<PL≤5,liquefaction,南海トラフ巨大地震,liquefaction｜南海トラフ巨大地震,hazard_liquefaction_250m_南海トラフ巨大地震
131156000000.0,享和元年銘石造狛犬,杉並区,,,,,movable,3.437,0<PL≤5,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
official_export_002:156,旧滋賀家住宅主屋,杉並区,,,,,building_direct,9.258,5<PL≤15,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
131156000000.0,享和元年銘石造狛犬,杉並区,,,,,movable,2.674,0<PL≤5,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
official_export_002:156,旧滋賀家住宅主屋,杉並区,,,,,building_direct,6.822,5<PL≤15,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
131156000000.0,享和元年銘石造狛犬,杉並区,,,,,movable,0.194,0<PL≤5,liquefaction,立川断層帯地震,liquefaction｜立川断層帯地震,hazard_liquefaction_250m_立川断層帯地震
official_export_002:156,旧滋賀家住宅主屋,杉並区,,,,,building_direct,0.919,0<PL≤5,liquefaction,立川断層帯地震,liquefaction｜立川断層帯地震,hazard_liquefaction_250m_立川断層帯地震
131156000000.0,享和元年銘石造狛犬,杉並区,,,,,movable,3.371,0<PL≤5,liquefaction,都心南部直下地震,liquefaction｜都心南部直下地震,hazard_liquefaction_250m_都心南部直下地震
official_export_002:156,旧滋賀家住宅主屋,杉並区,,,,,building_direct,8.285,5<PL≤15,liquefaction,都心南部直下地震,liquefaction｜都心南部直下地震,hazard_liquefaction_250m_都心南部直下地震
131156000000.0,中野村・高円寺村・馬橋村三ヶ村用水記念碑,杉並区,,,,,point,5.161,,seismic,南海トラフ巨大地震,seismic｜南海トラフ巨大地震,hazard_seismic_50m_南海トラフ巨大地震
official_export_001:141,妙法寺鉄門,杉並区,,,,,building_direct,4.939,,seismic,南海トラフ巨大地震,seismic｜南海トラフ巨大地震,hazard_seismic_50m_南海トラフ巨大地震
official_export_002:156,旧滋賀家住宅主屋,杉並区,,,,,building_direct,4.92,,seismic,南海トラフ巨大地震,seismic｜南海トラフ巨大地震,hazard_seismic_50m_南海トラフ巨大地震
official_export_003:46,荻外荘(近衞文麿旧宅),杉並区,,,,,point,4.926,,seismic,南海トラフ巨大地震,seismic｜南海トラフ巨大地震,hazard_seismic_50m_南海トラフ巨大地震
131156000000.0,中野村・高円寺村・馬橋村三ヶ村用水記念碑,杉並区,,,,,point,6.201,,seismic,多摩東部直下地震,seismic｜多摩東部直下地震,hazard_seismic_50m_多摩東部直下地震
official_export_001:141,妙法寺鉄門,杉並区,,,,,building_direct,6.004,,seismic,多摩東部直下地震,seismic｜多摩東部直下地震,hazard_seismic_50m_多摩東部直下地震
official_export_002:156,旧滋賀家住宅主屋,杉並区,,,,,building_direct,5.946,,seismic,多摩東部直下地震,seismic｜多摩東部直下地震,hazard_seismic_50m_多摩東部直下地震
official_export_003:46,荻外荘(近衞文麿旧宅),杉並区,,,,,point,5.994,,seismic,多摩東部直下地震,seismic｜多摩東部直下地震,hazard_seismic_50m_多摩東部直下地震
131156000000.0,中野村・高円寺村・馬橋村三ヶ村用水記念碑,杉並区,,,,,point,5.797,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
official_export_001:141,妙法寺鉄門,杉並区,,,,,building_direct,5.611,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
official_export_002:156,旧滋賀家住宅主屋,杉並区,,,,,building_direct,5.504,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
official_export_003:46,荻外荘(近衞文麿旧宅),杉並区,,,,,point,5.59,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
131156000000.0,中野村・高円寺村・馬橋村三ヶ村用水記念碑,杉並区,,,,,point,5.866,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
official_export_001:141,妙法寺鉄門,杉並区,,,,,building_direct,5.713,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
official_export_002:156,旧滋賀家住宅主屋,杉並区,,,,,building_direct,5.633,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
official_export_003:46,荻外荘(近衞文麿旧宅),杉並区,,,,,point,5.667,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
131156000000.0,中野村・高円寺村・馬橋村三ヶ村用水記念碑,杉並区,,,,,point,5.555,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
official_export_001:141,妙法寺鉄門,杉並区,,,,,building_direct,5.296,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
official_export_002:156,旧滋賀家住宅主屋,杉並区,,,,,building_direct,5.273,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
official_export_003:46,荻外荘(近衞文麿旧宅),杉並区,,,,,point,5.356,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
131156000000.0,下高井戸塚山遺跡,杉並区,,,,,point,6.064,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
official_export_001:141,妙法寺鉄門,杉並区,,,,,building_direct,5.96,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
official_export_002:156,旧滋賀家住宅主屋,杉並区,,,,,building_direct,5.803,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
official_export_003:46,荻外荘(近衞文麿旧宅),杉並区,,,,,point,5.851,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
131156000000.0,中野村・高円寺村・馬橋村三ヶ村用水記念碑,杉並区,,,,,point,6.073,,seismic,都心東部直下地震,seismic｜都心東部直下地震,hazard_seismic_50m_都心東部直下地震
official_export_001:141,妙法寺鉄門,杉並区,,,,,building_direct,5.905,,seismic,都心東部直下地震,seismic｜都心東部直下地震,hazard_seismic_50m_都心東部直下地震
official_export_002:156,旧滋賀家住宅主屋,杉並区,,,,,building_direct,5.973,,seismic,都心東部直下地震,seismic｜都心東部直下地震,hazard_seismic_50m_都心東部直下地震
official_export_003:46,荻外荘(近衞文麿旧宅),杉並区,,,,,point,5.872,,seismic,都心東部直下地震,seismic｜都心東部直下地震,hazard_seismic_50m_都心東部直下地震
131156000000.0,中野村・高円寺村・馬橋村三ヶ村用水記念碑,杉並区,,,,,point,6.084,,seismic,都心西部直下地震,seismic｜都心西部直下地震,hazard_seismic_50m_都心西部直下地震
official_export_001:141,妙法寺鉄門,杉並区,,,,,building_direct,5.915,,seismic,都心西部直下地震,seismic｜都心西部直下地震,hazard_seismic_50m_都心西部直下地震
official_export_002:156,旧滋賀家住宅主屋,杉並区,,,,,building_direct,5.87,,seismic,都心西部直下地震,seismic｜都心西部直下地震,hazard_seismic_50m_都心西部直下地震
official_export_003:46,荻外荘(近衞文麿旧宅),杉並区,,,,,point,5.882,,seismic,都心西部直下地震,seismic｜都心西部直下地震,hazard_seismic_50m_都心西部直下地震
