source_level,source_authority,source_dataset,source_record_id,source_url,source_file,name,name_kana,place_name,address_detail,owner,address,municipality,municipality_code,category,type,designation,designation_date,latitude,longitude,entity_class,geometry_role,designation_level,raw_category,raw_type,raw_designation,_designation_reason,designation_level_code,designation_level_ja,designation_status_code,designation_status_ja,heritage_type_major_code,heritage_type_major_ja,heritage_type_detail,classification_confidence
municipal_source,新宿区,新宿区の文化財一覧,13104:132,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,山県大弐の墓,,,,,東京都新宿区舟町11,新宿区,13104,,,ambiguous,,35.69048,139.72128,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:133,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,十二社の碑,,,,,東京都新宿区西新宿二丁目11-2,新宿区,13104,,,ambiguous,,35.69091,139.6882,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:134,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,松井須磨子の墓,,,,,東京都新宿区弁天町100,新宿区,13104,,,ambiguous,,35.70324,139.72742,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:135,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,源清麿の墓,,,,,東京都新宿区須賀町10,新宿区,13104,,,ambiguous,,35.68366,139.72372,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:136,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,尾崎紅葉旧居跡,,,,,東京都新宿区横寺町47,新宿区,13104,,,ambiguous,,35.70098,139.73425,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:137,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,田村虎蔵旧居跡,,,,,東京都新宿区筑土八幡町4-24,新宿区,13104,,,ambiguous,,35.70459,139.73967,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:138,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,恋川春町の墓,,,,,東京都新宿区新宿二丁目15-18,新宿区,13104,,,ambiguous,,35.69101,139.70885,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:139,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,月岡芳年の墓,,,,,東京都新宿区新宿六丁目20-9,新宿区,13104,,,ambiguous,,35.69754,139.71193,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:140,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,浄瑠璃坂の仇討跡,,,,,東京都新宿区市谷鷹匠町・払方町境 浄瑠璃坂上,新宿区,13104,,,ambiguous,,35.69614,139.73389,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:141,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,国産飛行機発祥の地,,,,,東京都新宿区西五軒町12,新宿区,13104,,,ambiguous,,35.70829,139.73802,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:142,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,大久保の犬御用屋敷跡,,,,,東京都新宿区若松町13(新宿区立余丁町小学校),新宿区,13104,,,ambiguous,,35.69905,139.71588,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:143,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,三遊亭円朝旧居跡,,,,,東京都新宿区新宿一丁目21(新宿区立花園公園),新宿区,13104,,,ambiguous,,35.689,139.71339,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:144,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,夏目漱石誕生の地,,,,,東京都新宿区喜久井町1,新宿区,13104,,,ambiguous,,35.7044,139.72237,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:145,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,夏目漱石終焉の地,,,,,東京都新宿区早稲田南町7                                                                                      (新宿区立漱石公園・漱石山房記念館),新宿区,13104,,,ambiguous,,35.70397,139.72577,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:146,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,便々館湖鯉鮒狂歌碑,,,,,東京都新宿区西新宿七丁目12-5,新宿区,13104,,,ambiguous,,35.69395,139.69643,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:147,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,永井荷風旧居跡,,,,,東京都新宿区余丁町14-3・4,新宿区,13104,,,ambiguous,,35.69572,139.71771,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:148,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,岡崎三郎信康供養塔,,,,,東京都新宿区若葉二丁目9,新宿区,13104,,,ambiguous,,35.68463,139.7253,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:149,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,榊原鍵吉の墓,,,,,東京都新宿区須賀町11-4,新宿区,13104,,,ambiguous,,35.68386,139.72267,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:150,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,平秩東作の墓,,,,,東京都新宿区富久町2-12,新宿区,13104,,,ambiguous,,35.69268,139.71838,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:151,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,二葉亭四迷旧居跡,,,,,東京都新宿区四谷一丁目13,新宿区,13104,,,ambiguous,,35.68501,139.72809,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:152,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,大和田建樹終焉の地,,,,,東京都新宿区原町三丁目82,新宿区,13104,,,ambiguous,,35.70052,139.72285,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:153,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,有島武郎旧居跡,,,,,東京都新宿区原町二丁目71,新宿区,13104,,,ambiguous,,35.70222,139.72229,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:154,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,"島村抱月終焉の地
(芸術倶楽部跡)",,,,,東京都新宿区横寺町9・10・11,新宿区,13104,,,ambiguous,,35.70235,139.73521,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:155,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,内藤正勝の墓,,,,,東京都新宿区新宿二丁目9-2,新宿区,13104,,,ambiguous,,35.68982,139.70921,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:156,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,筒井政憲の墓,,,,,東京都新宿区西新宿七丁目12-5,新宿区,13104,,,ambiguous,,35.69395,139.69643,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:157,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,小泉八雲終焉の地,,,,,東京都新宿区大久保一丁目1-17,新宿区,13104,,,ambiguous,,35.69898,139.70615,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:158,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,紅皿の墓,,,,,東京都新宿区新宿六丁目-21-11,新宿区,13104,,,ambiguous,,35.69674,139.7113,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:159,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,坪内逍遙旧居跡(文芸協会演劇研究所跡),,,,,東京都新宿区余丁町7先,新宿区,13104,,,ambiguous,,35.69703,139.71426,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:160,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,佐伯祐三アトリエの地,,,,,東京都新宿区中落合二丁目4-21(新宿区立佐伯公園・佐伯祐三アトリエ記念館),新宿区,13104,,,ambiguous,,35.72089,139.69379,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:161,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,滝沢馬琴終焉の地,,,,,東京都新宿区霞ヶ丘町14-1,新宿区,13104,,,ambiguous,,35.679839,139.719403,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:162,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,柳田國男旧居跡,,,,,東京都新宿区市谷加賀町二丁目4-31,新宿区,13104,,,ambiguous,,35.697008,139.728963,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:163,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,斎藤茂吉終焉の地,,,,,東京都新宿区大京町22-2,新宿区,13104,,,ambiguous,,35.686823,139.716083,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:164,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,下村湖人終焉の地,,,,,東京都新宿区百人町二丁目7-16,新宿区,13104,,,ambiguous,,35.70371,139.699897,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:165,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,落合秋艸堂跡(會津八一旧居跡),,,,,東京都新宿区中落合二丁目14-13,新宿区,13104,,,ambiguous,,35.718643,139.691444,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:166,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,西條八十旧居跡,,,,,東京都新宿区北新宿一丁目23-2,新宿区,13104,,,ambiguous,,35.698403,139.694109,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:167,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,女人芸術社跡(長谷川時雨・三上於菟吉旧居跡),,,,,東京都新宿区市谷左内町29-36,新宿区,13104,,,ambiguous,,35.694313,139.733315,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:168,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,内村鑑三終焉の地(今井館聖書講堂跡),,,,,東京都新宿区北新宿三丁目10-1,新宿区,13104,,,ambiguous,,35.701873,139.691552,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:169,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,鈴木三重吉終焉の地(「赤い鳥」社跡),,,,,東京都新宿区歌舞伎町二丁目23-12,新宿区,13104,,,ambiguous,,35.695485,139.704341,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:170,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,鏑木清方旧居跡,,,,,東京都新宿区矢来町38-3,新宿区,13104,,,ambiguous,,35.70327,139.731319,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:171,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,辰野金吾の墓,,,,,東京都新宿区西新宿七丁目13 常圓寺墓地,新宿区,13104,,,ambiguous,,35.69459,139.69694,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:172,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,牛込城跡,,,,,東京都新宿区袋町15,新宿区,13104,,,ambiguous,,35.7006,139.73819,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:173,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,富塚跡,,,,,東京都新宿区西早稲田一丁目6,新宿区,13104,,,ambiguous,,35.70923,139.71909,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:174,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,便々館湖鯉鮒の墓,,,,,東京都新宿区袋町15,新宿区,13104,,,ambiguous,,35.7006,139.73819,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:175,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,成子天神社の富士塚,,,,,東京都新宿区西新宿八丁目14-10,新宿区,13104,,,ambiguous,,35.69624,139.69225,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:176,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,生田春月旧居跡,,,,,東京都新宿区天神町63,新宿区,13104,,,ambiguous,,35.70526,139.73058,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:177,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,泉鏡花旧居跡,,,,,東京都新宿区南榎町22,新宿区,13104,,,ambiguous,,35.70191,139.72987,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:178,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,林芙美子終焉の地,,,,,東京都新宿区中井二丁目20-1(新宿区立林芙美子記念館),新宿区,13104,,,ambiguous,,35.71557,139.68381,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:179,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,塚本明毅の墓碑,,,,,東京都新宿区新宿二丁目15-18,新宿区,13104,,,ambiguous,,35.69101,139.70885,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:180,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,萩原宗固の墓,,,,,東京都新宿区須賀町13,新宿区,13104,,,ambiguous,,35.68414,139.72127,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:181,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,吉川湊一の墓,,,,,東京都新宿区弁天町100,新宿区,13104,,,ambiguous,,35.70324,139.72742,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:182,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,東京府仮小学第三校跡,,,,,筑土八幡町6-12,新宿区,13104,,,ambiguous,,35.704146,139.739647,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:183,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,シイ,,,,,東京都新宿区霞ヶ丘町10-1(国立競技場),新宿区,13104,,,ambiguous,,35.675804,139.714774,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:184,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,イチョウ,,,,,東京都新宿区原町二丁目20,新宿区,13104,,,ambiguous,,35.70074,139.72375,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:185,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,末広亭,,,,,東京都新宿区新宿三丁目6-12,新宿区,13104,,,ambiguous,,35.69127,139.70581,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:186,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,歌舞伎町建設記念碑,,,,,東京都新宿区歌舞伎町一丁目20と21の間,新宿区,13104,,,ambiguous,,35.69585,139.70139,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:187,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,六桜社跡,,,,,東京都新宿区西新宿二丁目11 新宿中央公園内,新宿区,13104,,,ambiguous,,35.69091,139.6882,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:188,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,佐々木活字店,,,,,東京都新宿区榎町75,新宿区,13104,,,ambiguous,,35.70493,139.72737,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:189,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,近衛篤麿公記念碑,,,,,東京都新宿区下落合二丁目19-23付近,新宿区,13104,,,ambiguous,,35.71921,139.70291,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:190,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,花園神社の二宮尊徳像,,,,,東京都新宿区新宿五丁目17-3 花園神社境内,新宿区,13104,,,ambiguous,,35.69283,139.70569,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:191,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,長谷川平蔵埋葬の地,,,,,東京都新宿区須賀町9-3 戒行寺境内,新宿区,13104,,,ambiguous,,35.68442,139.72362,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:192,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,神楽坂の東八拳,,,,,東京都新宿区矢来町,新宿区,13104,,,ambiguous,,35.70348,139.73259,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:193,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,神楽坂をどり,,,,,東京都新宿区神楽坂3丁目6,新宿区,13104,,,ambiguous,,35.70137,139.73985,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:194,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,旧近衛邸のケヤキ,,,,,東京都新宿区下落合二丁目17・18間の区道上,新宿区,13104,,,ambiguous,,35.71976,139.70462,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:195,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,オブジェ「歓び(PLAISIR)」,,,,,東京都新宿区四谷一丁目7 持田製薬株式会社,新宿区,13104,,,ambiguous,,35.68677,139.72882,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:196,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,源兵衛子育地蔵尊の石造物群,,,,,東京都新宿区西早稲田二丁目18-26隣,新宿区,13104,,,ambiguous,,35.71052,139.71127,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:197,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,彰忠碑,,,,,東京都新宿区西早稲田二丁目18-26隣,新宿区,13104,,,ambiguous,,35.71052,139.71127,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:198,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,太平洋戦争本土初空襲の地跡,,,,,東京都新宿区早稲田鶴巻町519,新宿区,13104,,,ambiguous,,35.70781,139.72351,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
municipal_source,新宿区,新宿区の文化財一覧,13104:199,https://data.odp.jig.jp/viewcsv/jp/tokyo/shinjuku/723.csv,13Tokyo/raw/municipal/13104/data.csv,名曲喫茶らんぶる,,,,,東京都新宿区新宿三丁目31-3,新宿区,13104,,,ambiguous,,35.69073,139.7039,point,representative_point,ambiguous,,,,no_explicit_designation_level,unknown,不明,unknown,不明,unknown,未判定,,low
