record_id,name,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,value,value_class,hazard_type,scenario,hazard_key,layer_name
132101000000.0,宝永五年六十六部廻国供養塔,小金井市,,,,,point,5,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
132101000000.0,寛政六年庚申塔,小金井市,,,,,point,5,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
official_export_002:168,旧中村研一邸主屋,小金井市,,,,,building_direct,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
official_export_002:168,旧中村研一邸主屋,小金井市,,,,,building_direct,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
official_export_002:169,旧中村研一邸茶室(花侵庵),小金井市,,,,,building_direct,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
official_export_002:169,旧中村研一邸茶室(花侵庵),小金井市,,,,,building_direct,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
official_export_003:45,玉川上水,世田谷区,,,,,point,6,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
official_export_003:45,玉川上水,世田谷区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
132101000000.0,大久保家のカキノキ,小金井市,,,,,point,5.05,,seismic,南海トラフ巨大地震,seismic｜南海トラフ巨大地震,hazard_seismic_50m_南海トラフ巨大地震
official_export_002:168,旧中村研一邸主屋,小金井市,,,,,building_direct,4.936,,seismic,南海トラフ巨大地震,seismic｜南海トラフ巨大地震,hazard_seismic_50m_南海トラフ巨大地震
official_export_002:169,旧中村研一邸茶室(花侵庵),小金井市,,,,,building_direct,4.936,,seismic,南海トラフ巨大地震,seismic｜南海トラフ巨大地震,hazard_seismic_50m_南海トラフ巨大地震
official_export_003:45,玉川上水,世田谷区,,,,,point,4.947,,seismic,南海トラフ巨大地震,seismic｜南海トラフ巨大地震,hazard_seismic_50m_南海トラフ巨大地震
132101000000.0,大久保家のカキノキ,小金井市,,,,,point,6.153,,seismic,多摩東部直下地震,seismic｜多摩東部直下地震,hazard_seismic_50m_多摩東部直下地震
official_export_002:168,旧中村研一邸主屋,小金井市,,,,,building_direct,6.025,,seismic,多摩東部直下地震,seismic｜多摩東部直下地震,hazard_seismic_50m_多摩東部直下地震
official_export_002:169,旧中村研一邸茶室(花侵庵),小金井市,,,,,building_direct,6.025,,seismic,多摩東部直下地震,seismic｜多摩東部直下地震,hazard_seismic_50m_多摩東部直下地震
official_export_003:45,玉川上水,世田谷区,,,,,point,5.993,,seismic,多摩東部直下地震,seismic｜多摩東部直下地震,hazard_seismic_50m_多摩東部直下地震
132101000000.0,大久保家のカキノキ,小金井市,,,,,point,5.898,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
official_export_002:168,旧中村研一邸主屋,小金井市,,,,,building_direct,5.812,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
official_export_002:169,旧中村研一邸茶室(花侵庵),小金井市,,,,,building_direct,5.812,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
official_export_003:45,玉川上水,世田谷区,,,,,point,5.713,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
132101000000.0,大久保家のカキノキ,小金井市,,,,,point,5.73,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
official_export_002:168,旧中村研一邸主屋,小金井市,,,,,building_direct,5.634,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
official_export_002:169,旧中村研一邸茶室(花侵庵),小金井市,,,,,building_direct,5.634,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
official_export_003:45,玉川上水,世田谷区,,,,,point,5.587,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
132101000000.0,寛政六年庚申塔,小金井市,,,,,point,5.931,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
official_export_002:168,旧中村研一邸主屋,小金井市,,,,,building_direct,5.679,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
official_export_002:169,旧中村研一邸茶室(花侵庵),小金井市,,,,,building_direct,5.679,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
official_export_003:45,玉川上水,世田谷区,,,,,point,5.671,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
132101000000.0,大久保家のカキノキ,小金井市,,,,,point,5.95,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
official_export_002:168,旧中村研一邸主屋,小金井市,,,,,building_direct,5.841,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
official_export_002:169,旧中村研一邸茶室(花侵庵),小金井市,,,,,building_direct,5.841,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
official_export_003:45,玉川上水,世田谷区,,,,,point,5.78,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
132101000000.0,大久保家のカキノキ,小金井市,,,,,point,5.931,,seismic,都心東部直下地震,seismic｜都心東部直下地震,hazard_seismic_50m_都心東部直下地震
official_export_002:168,旧中村研一邸主屋,小金井市,,,,,building_direct,5.789,,seismic,都心東部直下地震,seismic｜都心東部直下地震,hazard_seismic_50m_都心東部直下地震
official_export_002:169,旧中村研一邸茶室(花侵庵),小金井市,,,,,building_direct,5.789,,seismic,都心東部直下地震,seismic｜都心東部直下地震,hazard_seismic_50m_都心東部直下地震
official_export_003:45,玉川上水,世田谷区,,,,,point,5.846,,seismic,都心東部直下地震,seismic｜都心東部直下地震,hazard_seismic_50m_都心東部直下地震
132101000000.0,大久保家のカキノキ,小金井市,,,,,point,5.995,,seismic,都心西部直下地震,seismic｜都心西部直下地震,hazard_seismic_50m_都心西部直下地震
official_export_002:168,旧中村研一邸主屋,小金井市,,,,,building_direct,5.864,,seismic,都心西部直下地震,seismic｜都心西部直下地震,hazard_seismic_50m_都心西部直下地震
official_export_002:169,旧中村研一邸茶室(花侵庵),小金井市,,,,,building_direct,5.864,,seismic,都心西部直下地震,seismic｜都心西部直下地震,hazard_seismic_50m_都心西部直下地震
official_export_003:45,玉川上水,世田谷区,,,,,point,5.847,,seismic,都心西部直下地震,seismic｜都心西部直下地震,hazard_seismic_50m_都心西部直下地震
