record_id,name,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,value,value_class,hazard_type,scenario,hazard_key,layer_name
115,野毛大塚古墳,世田谷区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
115,野毛大塚古墳,世田谷区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
117,等々力渓谷三号横穴,世田谷区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
117,等々力渓谷三号横穴,世田谷区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
official_export_002:251,志村家住宅門及び石垣,世田谷区,,,,,building_direct,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
official_export_002:251,志村家住宅門及び石垣,世田谷区,,,,,building_direct,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
official_export_002:89,樫尾俊雄発明記念館(旧樫尾家住宅主屋),世田谷区,,,,,building_direct,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
official_export_002:89,樫尾俊雄発明記念館(旧樫尾家住宅主屋),世田谷区,,,,,building_direct,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
official_export_003:61,細井広沢墓,世田谷区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
official_export_003:61,細井広沢墓,世田谷区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
117,等々力渓谷三号横穴,世田谷区,,,,,point,,,landslide,土砂災害警戒区域,landslide｜土砂災害警戒区域,hazard_sediment_warning_a33_polygon
115,野毛大塚古墳,世田谷区,,,,,point,5.087,,seismic,南海トラフ巨大地震,seismic｜南海トラフ巨大地震,hazard_seismic_50m_南海トラフ巨大地震
117,等々力渓谷三号横穴,世田谷区,,,,,point,5.019,,seismic,南海トラフ巨大地震,seismic｜南海トラフ巨大地震,hazard_seismic_50m_南海トラフ巨大地震
official_export_002:251,志村家住宅門及び石垣,世田谷区,,,,,building_direct,5.072,,seismic,南海トラフ巨大地震,seismic｜南海トラフ巨大地震,hazard_seismic_50m_南海トラフ巨大地震
official_export_002:89,樫尾俊雄発明記念館(旧樫尾家住宅主屋),世田谷区,,,,,building_direct,5.068,,seismic,南海トラフ巨大地震,seismic｜南海トラフ巨大地震,hazard_seismic_50m_南海トラフ巨大地震
official_export_003:61,細井広沢墓,世田谷区,,,,,point,5.025,,seismic,南海トラフ巨大地震,seismic｜南海トラフ巨大地震,hazard_seismic_50m_南海トラフ巨大地震
115,野毛大塚古墳,世田谷区,,,,,point,6.21,,seismic,多摩東部直下地震,seismic｜多摩東部直下地震,hazard_seismic_50m_多摩東部直下地震
117,等々力渓谷三号横穴,世田谷区,,,,,point,6.106,,seismic,多摩東部直下地震,seismic｜多摩東部直下地震,hazard_seismic_50m_多摩東部直下地震
official_export_002:251,志村家住宅門及び石垣,世田谷区,,,,,building_direct,6.328,,seismic,多摩東部直下地震,seismic｜多摩東部直下地震,hazard_seismic_50m_多摩東部直下地震
official_export_002:89,樫尾俊雄発明記念館(旧樫尾家住宅主屋),世田谷区,,,,,building_direct,6.322,,seismic,多摩東部直下地震,seismic｜多摩東部直下地震,hazard_seismic_50m_多摩東部直下地震
official_export_003:61,細井広沢墓,世田谷区,,,,,point,6.115,,seismic,多摩東部直下地震,seismic｜多摩東部直下地震,hazard_seismic_50m_多摩東部直下地震
115,野毛大塚古墳,世田谷区,,,,,point,5.642,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
117,等々力渓谷三号横穴,世田谷区,,,,,point,5.526,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
official_export_002:251,志村家住宅門及び石垣,世田谷区,,,,,building_direct,5.827,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
official_export_002:89,樫尾俊雄発明記念館(旧樫尾家住宅主屋),世田谷区,,,,,building_direct,5.833,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
official_export_003:61,細井広沢墓,世田谷区,,,,,point,5.556,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
115,野毛大塚古墳,世田谷区,,,,,point,6.042,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
117,等々力渓谷三号横穴,世田谷区,,,,,point,5.947,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
official_export_002:251,志村家住宅門及び石垣,世田谷区,,,,,building_direct,6.051,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
official_export_002:89,樫尾俊雄発明記念館(旧樫尾家住宅主屋),世田谷区,,,,,building_direct,6.011,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
official_export_003:61,細井広沢墓,世田谷区,,,,,point,5.937,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
115,野毛大塚古墳,世田谷区,,,,,point,5.33,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
117,等々力渓谷三号横穴,世田谷区,,,,,point,5.216,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
official_export_002:251,志村家住宅門及び石垣,世田谷区,,,,,building_direct,5.495,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
official_export_002:89,樫尾俊雄発明記念館(旧樫尾家住宅主屋),世田谷区,,,,,building_direct,5.519,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
official_export_003:61,細井広沢墓,世田谷区,,,,,point,5.262,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
115,野毛大塚古墳,世田谷区,,,,,point,6.165,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
117,等々力渓谷三号横穴,世田谷区,,,,,point,6.076,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
official_export_002:251,志村家住宅門及び石垣,世田谷区,,,,,building_direct,6.203,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
official_export_002:89,樫尾俊雄発明記念館(旧樫尾家住宅主屋),世田谷区,,,,,building_direct,6.205,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
official_export_003:61,細井広沢墓,世田谷区,,,,,point,6.111,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
115,野毛大塚古墳,世田谷区,,,,,point,6.162,,seismic,都心東部直下地震,seismic｜都心東部直下地震,hazard_seismic_50m_都心東部直下地震
117,等々力渓谷三号横穴,世田谷区,,,,,point,6.056,,seismic,都心東部直下地震,seismic｜都心東部直下地震,hazard_seismic_50m_都心東部直下地震
