record_id,risk_type,scenario,risk_value,risk_class,hazard_source,risk_basis,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,risk_type_ja,scenario_label,hazard_key
137,seismic,都心南部直下地震,5.677,6弱,,,13222,東久留米市,Tokyo Metropolitan,Designated,記念物,史跡,point,新山遺跡,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
138,seismic,都心南部直下地震,5.262,5強,,,13222,東久留米市,Tokyo Metropolitan,Designated,記念物,史跡,point,下里本邑遺跡,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
139,seismic,都心南部直下地震,5.637,6弱,,,13222,東久留米市,Tokyo Metropolitan,Designated,記念物,史跡,point,久喜藩主・長瀞藩主 米津家墓所,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132000000000.0,seismic,都心南部直下地震,5.779,6弱,,,13222,東久留米市,Municipal,Unknown,民俗文化財,無形民俗文化財,point,南沢獅子舞,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:438,seismic,都心南部直下地震,5.671,6弱,,,13222,東久留米市,National,Registered,有形文化財,建造物,building_direct,村野家住宅穀蔵,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:439,seismic,都心南部直下地震,5.608,6弱,,,13222,東久留米市,National,Registered,有形文化財,建造物,building_direct,村野家住宅主屋,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:440,seismic,都心南部直下地震,5.671,6弱,,,13222,東久留米市,National,Registered,有形文化財,建造物,building_direct,村野家住宅新蔵,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:441,seismic,都心南部直下地震,5.608,6弱,,,13222,東久留米市,National,Registered,有形文化財,建造物,building_direct,村野家住宅中雀門,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:442,seismic,都心南部直下地震,5.608,6弱,,,13222,東久留米市,National,Registered,有形文化財,建造物,building_direct,村野家住宅土蔵,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:443,seismic,都心南部直下地震,5.608,6弱,,,13222,東久留米市,National,Registered,有形文化財,建造物,building_direct,村野家住宅離れ,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:444,seismic,都心南部直下地震,5.608,6弱,,,13222,東久留米市,National,Registered,有形文化財,建造物,building_direct,村野家住宅薬医門,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
137,seismic,都心東部直下地震,5.864,6弱,,,13222,東久留米市,Tokyo Metropolitan,Designated,記念物,史跡,point,新山遺跡,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
138,seismic,都心東部直下地震,5.401,5強,,,13222,東久留米市,Tokyo Metropolitan,Designated,記念物,史跡,point,下里本邑遺跡,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
139,seismic,都心東部直下地震,5.828,6弱,,,13222,東久留米市,Tokyo Metropolitan,Designated,記念物,史跡,point,久喜藩主・長瀞藩主 米津家墓所,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
132000000000.0,seismic,都心東部直下地震,5.99,6弱,,,13222,東久留米市,Municipal,Unknown,民俗文化財,無形民俗文化財,point,南沢獅子舞,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:438,seismic,都心東部直下地震,5.79,6弱,,,13222,東久留米市,National,Registered,有形文化財,建造物,building_direct,村野家住宅穀蔵,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:439,seismic,都心東部直下地震,5.729,6弱,,,13222,東久留米市,National,Registered,有形文化財,建造物,building_direct,村野家住宅主屋,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
