record_id,name,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,value,value_class,hazard_type,scenario,hazard_key,layer_name
132000000000.0,小山台遺跡,東久留米市,,,,,point,5,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
132000000000.0,武蔵野鉄道引き込み線跡,東久留米市,,,,,point,6,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
138,下里本邑遺跡,東久留米市,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
138,下里本邑遺跡,東久留米市,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
132000000000.0,庚申塔,東久留米市,,,,,point,0.51,0<PL≤5,liquefaction,南海トラフ巨大地震,liquefaction｜南海トラフ巨大地震,hazard_liquefaction_250m_南海トラフ巨大地震
132000000000.0,庚申塔,東久留米市,,,,,point,14.31,5<PL≤15,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
132000000000.0,庚申塔,東久留米市,,,,,point,6.99,5<PL≤15,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
132000000000.0,庚申塔,東久留米市,,,,,point,3.057,0<PL≤5,liquefaction,立川断層帯地震,liquefaction｜立川断層帯地震,hazard_liquefaction_250m_立川断層帯地震
132000000000.0,庚申塔,東久留米市,,,,,point,9.68,5<PL≤15,liquefaction,都心南部直下地震,liquefaction｜都心南部直下地震,hazard_liquefaction_250m_都心南部直下地震
132000000000.0,庚申塔,東久留米市,,,,,point,5.002,,seismic,南海トラフ巨大地震,seismic｜南海トラフ巨大地震,hazard_seismic_50m_南海トラフ巨大地震
138,下里本邑遺跡,東久留米市,,,,,point,4.936,,seismic,南海トラフ巨大地震,seismic｜南海トラフ巨大地震,hazard_seismic_50m_南海トラフ巨大地震
132000000000.0,奉納幟,東久留米市,,,,,point,6.242,,seismic,多摩東部直下地震,seismic｜多摩東部直下地震,hazard_seismic_50m_多摩東部直下地震
138,下里本邑遺跡,東久留米市,,,,,point,6.112,,seismic,多摩東部直下地震,seismic｜多摩東部直下地震,hazard_seismic_50m_多摩東部直下地震
132000000000.0,庚申塔,東久留米市,,,,,point,5.852,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
138,下里本邑遺跡,東久留米市,,,,,point,5.836,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
132000000000.0,奉納幟,東久留米市,,,,,point,5.647,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
138,下里本邑遺跡,東久留米市,,,,,point,5.517,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
132000000000.0,阿弥陀如来立像画像板碑,東久留米市,,,,,point,5.794,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
138,下里本邑遺跡,東久留米市,,,,,point,5.689,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
132000000000.0,庚申塔,東久留米市,,,,,point,5.796,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
138,下里本邑遺跡,東久留米市,,,,,point,5.687,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
132000000000.0,奉納幟,東久留米市,,,,,point,5.99,,seismic,都心東部直下地震,seismic｜都心東部直下地震,hazard_seismic_50m_都心東部直下地震
138,下里本邑遺跡,東久留米市,,,,,point,5.869,,seismic,都心東部直下地震,seismic｜都心東部直下地震,hazard_seismic_50m_都心東部直下地震
132000000000.0,奉納幟,東久留米市,,,,,point,6.06,,seismic,都心西部直下地震,seismic｜都心西部直下地震,hazard_seismic_50m_都心西部直下地震
138,下里本邑遺跡,東久留米市,,,,,point,5.991,,seismic,都心西部直下地震,seismic｜都心西部直下地震,hazard_seismic_50m_都心西部直下地震
