record_id,risk_type,scenario,risk_value,risk_class,hazard_source,risk_basis,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,risk_type_ja,scenario_label,hazard_key
4,seismic,都心南部直下地震,6.083,6強以上,,,13109,品川区,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,旧島津公爵家袖ヶ崎本邸洋館(清泉女子大学本館),想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:39,seismic,都心南部直下地震,6.11,6強以上,,,13109,品川区,National,Designated,有形文化財,建造物,building_direct,旧島津家本邸,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:128,seismic,都心南部直下地震,6.102,6強以上,,,13109,品川区,National,Designated,有形文化財,建造物,building_direct,宝篋印塔,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:157,seismic,都心南部直下地震,5.926,6弱,,,13109,品川区,National,Registered,有形文化財,建造物,building_direct,旧品川警察署品川橋交通待機所,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:178,seismic,都心南部直下地震,6.134,6強以上,,,13109,品川区,National,Registered,有形文化財,建造物,building_direct,旧三井文庫第二書庫,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:207,seismic,都心南部直下地震,6.149,6強以上,,,13109,品川区,National,Registered,有形文化財,建造物,building_direct,小池家住宅主屋,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:255,seismic,都心南部直下地震,6.107,6強以上,,,13109,品川区,National,Registered,有形文化財,建造物,building_direct,十四世喜多六平太記念能楽堂,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:371,seismic,都心南部直下地震,6.032,6強以上,,,13109,品川区,National,Registered,有形文化財,建造物,building_direct,長濱家住宅主屋,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:372,seismic,都心南部直下地震,6.032,6強以上,,,13109,品川区,National,Registered,有形文化財,建造物,building_direct,長濱家住宅門,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:392,seismic,都心南部直下地震,6.127,6強以上,,,13109,品川区,National,Registered,有形文化財,建造物,building_direct,旗岡八幡神社絵馬殿,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_003:9,seismic,都心南部直下地震,6.073,6強以上,,,13109,品川区,National,Designated,記念物,天然記念物,point,大森貝塚,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_003:15,seismic,都心南部直下地震,6.132,6強以上,,,13109,品川区,National,Designated,記念物,天然記念物,point,加茂真淵墓,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_003:18,seismic,都心南部直下地震,6.102,6強以上,,,13109,品川区,National,Designated,記念物,天然記念物,point,旧白金御料地,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_003:44,seismic,都心南部直下地震,6.132,6強以上,,,13109,品川区,National,Designated,記念物,天然記念物,point,沢庵墓,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
4,seismic,都心東部直下地震,5.974,6弱,,,13109,品川区,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,旧島津公爵家袖ヶ崎本邸洋館(清泉女子大学本館),想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_001:39,seismic,都心東部直下地震,6.031,6強以上,,,13109,品川区,National,Designated,有形文化財,建造物,building_direct,旧島津家本邸,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_001:128,seismic,都心東部直下地震,5.956,6弱,,,13109,品川区,National,Designated,有形文化財,建造物,building_direct,宝篋印塔,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:157,seismic,都心東部直下地震,5.923,6弱,,,13109,品川区,National,Registered,有形文化財,建造物,building_direct,旧品川警察署品川橋交通待機所,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:178,seismic,都心東部直下地震,6.098,6強以上,,,13109,品川区,National,Registered,有形文化財,建造物,building_direct,旧三井文庫第二書庫,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
