record_id,risk_type,scenario,risk_value,risk_class,hazard_source,risk_basis,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,risk_type_ja,scenario_label,hazard_key
93,seismic,都心南部直下地震,5.648,6弱,,,13102,中央区,Tokyo Metropolitan,Designated,有形文化財,歴史資料,point,一石橋迷子しらせ石標,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
131024000000.0,seismic,都心南部直下地震,6.262,6強以上,,,13102,中央区,Municipal,Designated,有形文化財,建造物,building_direct,明治屋京橋ビル,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:10,seismic,都心南部直下地震,6.477,6強以上,,,13102,中央区,National,Designated,有形文化財,建造物,building_direct,永代橋,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:20,seismic,都心南部直下地震,6.054,6強以上,,,13102,中央区,National,Designated,有形文化財,建造物,building_direct,勝鬨橋,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:53,seismic,都心南部直下地震,6.395,6強以上,,,13102,中央区,National,Designated,有形文化財,建造物,building_direct,清洲橋,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:99,seismic,都心南部直下地震,5.917,6弱,,,13102,中央区,National,Designated,有形文化財,建造物,building_direct,髙島屋東京店,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:101,seismic,都心南部直下地震,5.92,6弱,,,13102,中央区,National,Designated,有形文化財,建造物,building_direct,築地本願寺本堂,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:112,seismic,都心南部直下地震,5.863,6弱,,,13102,中央区,National,Designated,有形文化財,建造物,building_direct,日本銀行本店本館,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:113,seismic,都心南部直下地震,5.834,6弱,,,13102,中央区,National,Designated,有形文化財,建造物,building_direct,日本橋,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:138,seismic,都心南部直下地震,6.061,6強以上,,,13102,中央区,National,Designated,有形文化財,建造物,building_direct,三井本館,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:139,seismic,都心南部直下地震,5.855,6弱,,,13102,中央区,National,Designated,有形文化財,建造物,building_direct,三越日本橋本店,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:53,seismic,都心南部直下地震,6.136,6強以上,,,13102,中央区,National,Registered,有形文化財,建造物,building_direct,江戸屋店舗兼住宅,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:59,seismic,都心南部直下地震,5.82,6弱,,,13102,中央区,National,Registered,有形文化財,建造物,building_direct,大野屋總本店店舗,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:138,seismic,都心南部直下地震,6.073,6強以上,,,13102,中央区,National,Registered,有形文化財,建造物,building_direct,旧飯田家住宅店舗兼主屋,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:179,seismic,都心南部直下地震,5.841,6弱,,,13102,中央区,National,Registered,有形文化財,建造物,building_direct,旧宮脇ビル(川崎ブランドデザインビルヂング),想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:197,seismic,都心南部直下地震,5.868,6弱,,,13102,中央区,National,Registered,有形文化財,建造物,building_direct,喜代川店舗,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:199,seismic,都心南部直下地震,5.819,6弱,,,13102,中央区,National,Registered,有形文化財,建造物,building_direct,銀座大野屋店舗兼主屋,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:200,seismic,都心南部直下地震,5.774,6弱,,,13102,中央区,National,Registered,有形文化財,建造物,building_direct,銀座ライオンビル,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:271,seismic,都心南部直下地震,6.004,6強以上,,,13102,中央区,National,Registered,有形文化財,建造物,building_direct,新富町躍金楼店舗,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
