record_id,name,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,value,value_class,hazard_type,scenario,hazard_key,layer_name
13104:164,下村湖人終焉の地,新宿区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:166,西條八十旧居跡,新宿区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:166,西條八十旧居跡,新宿区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:17,善国寺の毘沙門天像,新宿区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:17,善国寺の毘沙門天像,新宿区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:171,辰野金吾の墓,新宿区,,,,,point,2,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:171,辰野金吾の墓,新宿区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:18,経王寺の大黒天像,新宿区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:18,経王寺の大黒天像,新宿区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:182,東京府仮小学第三校跡,新宿区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:182,東京府仮小学第三校跡,新宿区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:183,シイ,新宿区,,,,,point,1,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:183,シイ,新宿区,,,,,point,1,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:187,六桜社跡,新宿区,,,,,point,1,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:187,六桜社跡,新宿区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:189,近衛篤麿公記念碑,新宿区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:189,近衛篤麿公記念碑,新宿区,,,,,point,2,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:19,法善寺の七面明神像,新宿区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:19,法善寺の七面明神像,新宿区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:202,旧淀橋浄水場六角堂,新宿区,,,,,point,1,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:202,旧淀橋浄水場六角堂,新宿区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:204,服部良一旧居跡,新宿区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:204,服部良一旧居跡,新宿区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:206,戸山射撃場跡,新宿区,,,,,point,2,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:206,戸山射撃場跡,新宿区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:208,白糸塚,新宿区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:208,白糸塚,新宿区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:21,須賀神社の三十六歌仙絵,新宿区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:21,須賀神社の三十六歌仙絵,新宿区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:212,祭馬碑,新宿区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:212,祭馬碑,新宿区,,,,,point,2,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:216,水準点II号,新宿区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:216,水準点II号,新宿区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:217,東京若葉キリスト教会,新宿区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:217,東京若葉キリスト教会,新宿区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:22,馬水槽,新宿区,,,,,point,2,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:22,馬水槽,新宿区,,,,,point,2,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:221,氷川神社の節分祭,新宿区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:221,氷川神社の節分祭,新宿区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:224,有隣園跡,新宿区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:224,有隣園跡,新宿区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:227,放生寺の水掛け地蔵と大震火災死亡群霊塔,新宿区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:227,放生寺の水掛け地蔵と大震火災死亡群霊塔,新宿区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:32,木造阿弥陀如来立像,新宿区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
