record_id,risk_type,scenario,risk_value,risk_class,hazard_source,risk_basis,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,risk_type_ja,scenario_label,hazard_key
13104:0,seismic,都心南部直下地震,5.784,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,市谷亀岡八幡宮の銅鳥居,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:1,seismic,都心南部直下地震,5.815,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,早稲田大学 坪内博士記念演劇博物館,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:2,seismic,都心南部直下地震,5.825,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,浄栄寺の山門「甘露門」,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:3,seismic,都心南部直下地震,5.845,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,幸国寺の山門,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:4,seismic,都心南部直下地震,5.628,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,中井御霊神社の本殿・幣殿・拝殿,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:5,seismic,都心南部直下地震,5.731,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,亮朝院本堂,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:6,seismic,都心南部直下地震,5.731,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,亮朝院七面堂,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:7,seismic,都心南部直下地震,6.068,6強以上,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,永心寺本堂,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:8,seismic,都心南部直下地震,5.881,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,永心寺山門,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:9,seismic,都心南部直下地震,5.804,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,筑土八幡神社の石造鳥居,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:10,seismic,都心南部直下地震,5.854,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,西迎寺の阿弥陀如来座像,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:11,seismic,都心南部直下地震,5.81,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,中井出世不動尊像,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:12,seismic,都心南部直下地震,5.891,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,花園神社の唐獅子像,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:13,seismic,都心南部直下地震,5.9,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,太宗寺の三日月不動像,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:14,seismic,都心南部直下地震,5.834,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,熊野神社の水鉢,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:15,seismic,都心南部直下地震,5.731,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,亮朝院の金剛力士石像,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:16,seismic,都心南部直下地震,5.739,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,誓閑寺の梵鐘,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:17,seismic,都心南部直下地震,5.793,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,善国寺の毘沙門天像,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:18,seismic,都心南部直下地震,5.803,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,経王寺の大黒天像,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:19,seismic,都心南部直下地震,5.837,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,法善寺の七面明神像,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:20,seismic,都心南部直下地震,5.782,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,布袋像の水鉢,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:21,seismic,都心南部直下地震,5.915,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,須賀神社の三十六歌仙絵,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:22,seismic,都心南部直下地震,5.907,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,馬水槽,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:23,seismic,都心南部直下地震,5.847,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,天龍寺の時の鐘,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:24,seismic,都心南部直下地震,5.847,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,天龍寺のやぐら時計,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:25,seismic,都心南部直下地震,5.815,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,大隈重信銅像,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:26,seismic,都心南部直下地震,5.973,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,長善寺(笹寺)のめのう観音像,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:27,seismic,都心南部直下地震,5.773,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,鬼王神社の水鉢,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:28,seismic,都心南部直下地震,5.948,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,聖徳太子画像,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:29,seismic,都心南部直下地震,5.9,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,太宗寺の観無量寿経曼荼羅,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:30,seismic,都心南部直下地震,5.834,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,七人役者図絵馬,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:31,seismic,都心南部直下地震,5.837,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,阿弥陀三尊来迎図(専福寺),想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:32,seismic,都心南部直下地震,5.818,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,木造阿弥陀如来立像,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:33,seismic,都心南部直下地震,5.747,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,木造地蔵菩薩坐像,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:34,seismic,都心南部直下地震,5.747,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,阿弥陀三尊来迎図(光照寺),想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:35,seismic,都心南部直下地震,5.747,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,法然上人画像,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:36,seismic,都心南部直下地震,5.948,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,西光庵の観無量寿経曼荼羅,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:37,seismic,都心南部直下地震,5.746,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,天瑞元堤像 谷文晁筆,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:38,seismic,都心南部直下地震,5.746,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,謙堂文益像 谷文晁筆,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:39,seismic,都心南部直下地震,5.746,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,八大龍王図 谷文晁筆,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:40,seismic,都心南部直下地震,5.746,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,十大弟子図 谷文晁筆,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:41,seismic,都心南部直下地震,5.831,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,永福寺の銅造大日如来坐像,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:42,seismic,都心南部直下地震,5.831,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,永福寺の銅造地蔵菩薩半跏像,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:43,seismic,都心南部直下地震,5.744,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,済松寺の加藤文麗筆絵画作品,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:44,seismic,都心南部直下地震,5.746,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,谷文晁の絵,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:45,seismic,都心南部直下地震,5.746,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,月見岡八幡神社の鰐口,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:46,seismic,都心南部直下地震,5.784,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,市谷亀岡八幡宮の軍配団扇,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:47,seismic,都心南部直下地震,6.068,6強以上,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,林光寺の高僧先達連座画像,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:48,seismic,都心南部直下地震,5.747,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,木造十一面観音坐像,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:49,seismic,都心南部直下地震,5.731,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,亮朝院の梵鐘,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:50,seismic,都心南部直下地震,5.684,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,宝泉寺の梵鐘,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:51,seismic,都心南部直下地震,5.739,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,銅造地蔵菩薩半跏像,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:52,seismic,都心南部直下地震,5.9,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,正受院の梵鐘,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:53,seismic,都心南部直下地震,5.854,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,西迎寺の梵鐘,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:54,seismic,都心南部直下地震,5.813,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,浄栄寺の梵鐘,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:55,seismic,都心南部直下地震,5.83,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,善慶寺の梵鐘,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:56,seismic,都心南部直下地震,5.945,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,法雲寺の梵鐘,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
13104:57,seismic,都心南部直下地震,5.791,6弱,,,13104,新宿区,Unknown,Unknown,未判定,未細分,point,圓照寺の梵鐘,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
