museum_id,facility_name,municipality_code,municipality_name,address_raw,address_normalized,postal_code,latitude,longitude,location_type,address_source_url,source_authority,extraction_method,geocoder,geocode_score,match_level,coordinate_level,coordinate_use,review_status,review_reason,retrieved_at,content_sha256,notes
MUS-230fe7c6b447,国立西洋美術館,13106,台東区,東京都台東区上野公園7-7,東京都台東区上野公園7-7,,35.714954,139.775375,facility_location,https://online.bunka.go.jp/museums/detail/177,agency_cultural_portal,structured_detail_page,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,69d307b9f27954fb90875c0d821aec600672222ee80f67963d08877efd15223d,
MUS-24af58026e92,宗教法人長泉院附属現代彫刻美術館,13110,目黒区,東京都目黒区中目黒4-12-18,東京都目黒区中目黒4-12-18,153-0061,35.635723,139.702774,facility_location,http://museum-of-sculpture.org/,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,069bffc228da8f617510b7a84f46f94a89784fb5e6b10c6935b74a0fd19bd0a6,address_score=115
MUS-280de320f2f9,武蔵野美術大学 美術館・図書館,13211,小平市,東京都小平市小川町1-736,東京都小平市小川町1-736,187-8505,35.729229,139.450027,facility_location,https://mauml.musabi.ac.jp/access/,facility_or_public_official,html_text,digital_agency_abr,1,machiaza_detail,machiaza_detail,plateau_query,accepted,,2026-09-06T16:34:45+00:00,2bea0e6fba4899fa8e3cd0a871b1b4c9e79cfceb5c3610f1eba308ab82766c5a,address_score=125
MUS-289a5251f9a8,大谷美術館,13117,北区,東京都北区西ヶ原1-27-39 旧古河庭園内,東京都北区西ヶ原1-27-39旧古河庭園内,,35.743099,139.746811,facility_location,https://online.bunka.go.jp/museums/detail/12174,agency_cultural_portal,structured_detail_page,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,a15f114796fe758e323412dee9dcaa283cb3f876238dcf0cc7e92ecdeeefaf6e,
MUS-2a9a8965fbfa,八王子市郷土資料館,13201,八王子市,東京都八王子市散田町2-37-1 八王子市教育センター併設の埋蔵文化財整理室1階,東京都八王子市散田町2-37-1八王子市教育センター併設の埋蔵文化財整理室1階,,35.666569,139.316071,facility_location,https://online.bunka.go.jp/museums/detail/12274,agency_cultural_portal,structured_detail_page,digital_agency_abr,1,machiaza_detail,city,plateau_query,accepted,,2026-09-06T16:34:45+00:00,79c2786dfecbd7768a0611766d66d5959aa258d23e6ae10a0a60c4dd6224f3bc,
MUS-2aee82b1baea,足立区生物園,13121,足立区,東京都足立区保木間2-17-1,東京都足立区保木間2-17-1,,35.793121,139.806992,facility_location,https://www.jaza.jp/about-jaza/structure/list-zoo,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-2d37b77014ad,山種美術館,13113,渋谷区,東京都渋谷区広尾3-12-36,東京都渋谷区広尾3-12-36,150-0012,35.653381,139.713654,facility_location,https://www.yamatane-museum.jp/,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,0f248b83f88f25326c0774c62042be3cf645f1145afc7803cf6924e6ebc84fb0,address_score=125
MUS-2da88e2469af,草間彌生美術館,13104,新宿区,東京都新宿区弁天町107,東京都新宿区弁天町107,162-0851,35.703201,139.72673,facility_location,https://yayoikusamamuseum.jp/access/,facility_official,verified_override,digital_agency_abr,1,machiaza,machiaza,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,施設公式交通案内で所在地を確認 2026-09-06
MUS-2e0130667ee5,長谷川町子美術館,13112,世田谷区,東京都世田谷区桜新町1-30-6,東京都世田谷区桜新町1-30-6,154-0015,35.627861,139.643539,facility_location,https://www.hasegawamachiko.jp/,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,3ede4c7455c8beccd35f6e0d5ac057acf81e7dc1e2ed0dea6e3e605aef71eae3,address_score=140
MUS-2e1fe5767148,緑と水の市民カレッジ（みどりの図書館 東京グリーンアーカイブス）,13101,千代田区,東京都千代田区日比谷公園 1-5,東京都千代田区日比谷公園1-5,100-0012,35.672764,139.754089,facility_location,https://museum.net.city.chiyoda.lg.jp/list/shisetsu/35.php,facility_or_public_official,html_text,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,ec7bb40d2a650a490af76d623945df127117f6b95286296d70feae460be00a5c,address_score=90
MUS-2f13348f51f5,玉川大学小原國芳記念教育博物館,13209,町田市,東京都町田市玉川学園6-1-1,東京都町田市玉川学園6-1-1,194-8610,35.567326,139.464844,facility_location,https://www.tamagawa.jp/campus/institutions/museum/,facility_or_public_official,html_text,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,5edaa312beda4df8d780e970737ae06ef841655f895eeca47df872b6f69448b9,address_score=90
MUS-2f1b4d02e442,文部科学省 情報ひろば,13101,千代田区,東京都千代田区霞が関3-2-2 旧文部省庁舎内,東京都千代田区霞が関3-2-2旧文部省庁舎内,100-8959,35.671192,139.74791,facility_location,https://museum.net.city.chiyoda.lg.jp/list/shisetsu/15.php,facility_or_public_official,html_text,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,ad71475c2f9519f53cd84206e14b4ac719b05dd7acd1b7171dd39b02320f38a9,address_score=90
MUS-3062a7726f5e,東京ガス株式会社 がすてなーに ガスの科学館,13108,江東区,東京都江東区豊洲6-1-1,東京都江東区豊洲6-1-1,,35.652027,139.793015,facility_location,https://jcsm.jp/list/membership/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-31c29bf74394,Space Travelium TeNQ,13105,文京区,東京都文京区後楽1丁目3番61号 東京ドームシティ黄色いビル6F,東京都文京区後楽1丁目3番61号東京ドームシティ黄色いビル6F,,35.703152,139.752151,facility_location,https://www.city.bunkyo.lg.jp/b014/p004189.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-3541571d7c2c,荏原 畠山記念館,13103,港区,東京都港区白金台2-20-12,東京都港区白金台2-20-12,108-0071,35.632923,139.727036,facility_location,https://www.hatakeyama-museum.org/guide/access/,facility_official,verified_override,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,施設公式交通案内で所在地を確認 2026-09-06
MUS-366b9775dc51,小石川後楽園,13105,文京区,東京都文京区後楽1丁目6番6号,東京都文京区後楽1丁目6番6号,,35.704834,139.74765,facility_location,https://www.city.bunkyo.lg.jp/b014/p004189.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-37474a332b6f,わだつみのこえ記念館,13105,文京区,東京都文京区本郷5丁目29番13号 赤門アビタシオン1階,東京都文京区本郷5丁目29番13号赤門アビタシオン1階,,35.711391,139.759674,facility_location,https://www.city.bunkyo.lg.jp/b014/p004189.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-395568f7c46b,文化庁国立近現代建築資料館,13105,文京区,東京都文京区湯島4丁目6番15号,東京都文京区湯島4丁目6番15号,,35.70813,139.767731,facility_location,https://www.city.bunkyo.lg.jp/b014/p004189.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-39585e927fe2,東武博物館,13107,墨田区,東京都墨田区東向島4-28-16,東京都墨田区東向島4-28-16,,35.723354,139.819168,facility_location,https://jcsm.jp/list/membership/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-3a66891c6130,東京農工大学科学博物館,13210,小金井市,東京都小金井市中町2-24-16,東京都小金井市中町2-24-16,,35.697739,139.518295,facility_location,https://museum.bunka.go.jp/guide/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-3b41406e10f6,東京海洋大学マリンサイエンスミュージアム,13103,港区,東京都港区港南4-5-7,東京都港区港南4-5-7,,35.627914,139.74649,facility_location,https://museum.bunka.go.jp/guide/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-3bcefbca9d66,パナソニック汐留美術館,13103,港区,東京都港区東新橋1-5-1 パナソニック東京汐留ビル4階,東京都港区東新橋1-5-1パナソニック東京汐留ビル4階,,35.665634,139.761398,facility_location,https://museum.bunka.go.jp/guide/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-3e0a89b8be69,帝国データバンク史料館,13104,新宿区,東京都新宿区四谷本塩町14-3,東京都新宿区四谷本塩町14-3,,35.691029,139.729111,facility_location,https://www.tdb-muse.jp/guide/,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,cf4c204b09d1cdd052feb8c234bceccc8fd0cfc21897e09bc8f53e7ec33f15d6,address_score=125
MUS-3e36eea1f34c,国立公文書館,13101,千代田区,東京都千代田区北の丸公園3-2,東京都千代田区北の丸公園3-2,102-0091,35.690361,139.75444,facility_location,https://museum.net.city.chiyoda.lg.jp/list/shisetsu/13.php,facility_or_public_official,html_text,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,0c8ed1636c1bfd1778de5807294bd43ace9ff0445d68ea13086521d8276fdcfa,address_score=90
MUS-3e441dfef70d,東京理科大学近代科学資料館,13104,新宿区,東京都新宿区神楽坂1－3,東京都新宿区神楽坂1-3,162-8601,35.699635,139.741928,facility_location,https://www.tus.ac.jp/info/setubi/museum/main/info.html#access,facility_or_public_official,html_text,digital_agency_abr,1,machiaza_detail,machiaza_detail,plateau_query,accepted,,2026-09-06T16:34:45+00:00,e97f53931ed435e3035259f50b20728b5046a9ff87ffab0a8cbe6a0adb94a1db,address_score=100
MUS-3f5a1f8fa447,文化学園服飾博物館,13113,渋谷区,東京都渋谷区代々木3-22-7,東京都渋谷区代々木3-22-7,151-8529,35.686359,139.694717,facility_location,https://museum.bunka.ac.jp/,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,07febcbbb886d6a28005403d34b9a8a6c935909435b64a5716fbe2992001c071,address_score=115
MUS-3f9800a7ba4c,慶應義塾ミュージアム・コモンズ,13103,港区,東京都港区三田2-15-45,東京都港区三田2-15-45,,35.648708,139.74234,facility_location,https://www.minato-rekishi.com/musenet/museumlist.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-4079201ee0a5,東京ミッドタウン・デザインハブ,13103,港区,東京都港区赤坂9-7-1 ミッドタウン・タワー5階,東京都港区赤坂9-7-1ミッドタウン・タワー5階,,35.65807,139.751602,facility_location,https://www.minato-rekishi.com/musenet/museumlist.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,machiaza_detail,city,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-40ca141966cf,ファーブル昆虫館「虫の詩人の館」,13105,文京区,東京都文京区千駄木5丁目46番6号,東京都文京区千駄木5丁目46番6号,,35.729843,139.758926,facility_location,https://www.city.bunkyo.lg.jp/b014/p004189.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-40daf2ce6bd5,味の素食の文化センター 食文化展示室,13103,港区,東京都港区高輪3-13-65,東京都港区高輪3-13-65,,35.63269,139.732971,facility_location,https://www.minato-rekishi.com/musenet/museumlist.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-40fc2de9f4c6,目黒寄生虫館,13110,目黒区,東京都目黒区下目黒4-1-1,東京都目黒区下目黒4-1-1,,35.631748,139.706696,facility_location,https://museum.bunka.go.jp/guide/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-4151a7d66f3e,日本獣医生命科学大学付属博物館,13203,武蔵野市,東京都武蔵野市境南町1-7-1 日本獣医生命科学大学付属博物館 ※展示室は本学一号棟(本館)内にあります,東京都武蔵野市境南町1-7-1日本獣医生命科学大学付属博物館※展示室は本学一号棟(本館)内にあります,180-8602,35.701889,139.546646,facility_location,https://www.nvlu.ac.jp/universityinstitution/004.html/,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,f68c13f9d01fc5633f91526c5f79f8a099c06f316846edcd939ce417d58e7144,address_score=100
MUS-43a903e4e5a2,日本女子大学成瀬記念館,13105,文京区,東京都文京区目白台2丁目8番1号,東京都文京区目白台2丁目8番1号,,35.715923,139.721085,facility_location,https://museum.bunka.go.jp/guide/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-43bfff6046a9,野球殿堂博物館,13105,文京区,東京都文京区後楽1丁目3番61号,東京都文京区後楽1丁目3番61号,,35.703152,139.752151,facility_location,https://museum.bunka.go.jp/guide/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-4529d3c7bd8d,東京国立近代美術館,13101,千代田区,東京都千代田区北の丸公園3-1,東京都千代田区北の丸公園3-1,,35.690361,139.75444,facility_location,https://online.bunka.go.jp/museums/detail/178,agency_cultural_portal,structured_detail_page,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,a9560a978deca065314960614ee4aa708eb586c94dc29a5069d671a36619eac4,
MUS-4a0e9a2ab05f,文京ふるさと歴史館,13105,文京区,東京都文京区本郷4丁目9番29号,東京都文京区本郷4丁目9番29号,,35.707962,139.756866,facility_location,https://www.city.bunkyo.lg.jp/b014/p004189.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-4ad509aaa29b,明治大学大学史展示室｜明治大学阿久悠記念館,13101,千代田区,東京都千代田区神田駿河台1-1 明治大学アカデミーコモンB1,東京都千代田区神田駿河台1-1明治大学アカデミーコモンB1,101-8301,35.694004,139.753632,facility_location,https://museum.net.city.chiyoda.lg.jp/list/shisetsu/10.php,facility_or_public_official,html_text,digital_agency_abr,1,machiaza_detail,city,plateau_query,accepted,,2026-09-06T16:34:45+00:00,ded4126f301500bc22d2de51f9e15beb27e8cdb46626d6955ba33548bdda650c,address_score=90
MUS-4bfb46cb43b7,秋山庄太郎写真芸術館,13103,港区,東京都港区南青山4-18-9,東京都港区南青山4-18-9,,35.66349,139.717468,facility_location,https://www.minato-rekishi.com/musenet/museumlist.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-4e034605d833,泉岳寺 赤穂義士記念館,13103,港区,東京都港区高輪2-11-1,東京都港区高輪2-11-1,,35.637306,139.736206,facility_location,https://www.minato-rekishi.com/musenet/museumlist.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-4f5e953f810b,練馬区立美術館,13120,練馬区,東京都練馬区貫井1－36－16,東京都練馬区貫井1-36-16,176－0021,35.737694,139.635727,facility_location,https://www.neribun.or.jp/museum.html,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,e12e2a4e3dc4b0e9522248a8406e597c6ac55dfa4ad7a9519741b3441068fb43,address_score=115
MUS-4fd5bdd8906e,すみだ郷土文化資料館,13107,墨田区,東京都墨田区吾妻橋一丁目23番20号,東京都墨田区吾妻橋一丁目23番20号,130-8640,35.710602,139.801895,facility_location,https://www.city.sumida.lg.jp/sisetu_info/siryou/kyoudobunka/,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,904158a217db91741e42b0346361c99549d4592ec71b0ae4450c03cb255e1d1f,address_score=115
MUS-5067ff24b947,フジフイルム スクエア,13103,港区,東京都港区赤坂9-7-3 東京ミッドタウン,東京都港区赤坂9-7-3東京ミッドタウン,,35.65807,139.751602,facility_location,https://www.minato-rekishi.com/musenet/museumlist.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,machiaza_detail,city,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-51d7f85b4908,杉野学園衣裳博物館,13109,品川区,東京都品川区上大崎4丁目6番19号,東京都品川区上大崎4丁目6番19号,,35.631489,139.71553,facility_location,https://online.bunka.go.jp/museums/detail/12211,agency_cultural_portal,structured_detail_page,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,43589597fceac4f213f750ae264cfb9d1a207bd0892b2d982171463f36516b5d,
MUS-522dfebcf195,日本医科大学 済生学舎ギャラリー,13105,文京区,東京都文京区向丘2丁目20番7号,東京都文京区向丘2丁目20番7号,,35.721802,139.758331,facility_location,https://www.city.bunkyo.lg.jp/b014/p004189.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-53cda5b66d39,東京都現代美術館,13108,江東区,東京都江東区三好4-1-1(木場公園内),東京都江東区三好4-1-1(木場公園内),135-0022,35.679321,139.80687,facility_location,https://www.mot-art-museum.jp/,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,3366d60e4e0dfa6f1e953999b89cc87b4c221236028f953c552c3c1645296742,address_score=115
MUS-551749fd6deb,石洞美術館,13121,足立区,東京都足立区千住橋戸町23番地,東京都足立区千住橋戸町23番地,120-0038,35.740192,139.797806,facility_location,https://sekido-museum.jp/,facility_or_public_official,html_text,digital_agency_abr,1,machiaza,machiaza,plateau_query,accepted,,2026-09-06T16:34:45+00:00,a3fcfd53627cb55f8f38296f6c61d5440ce7ee639db6ea6282ef81e9c38c3189,address_score=115
MUS-55a1b90abc63,渋沢史料館,13117,北区,東京都北区西ヶ原2-16-1,東京都北区西ヶ原2-16-1,114-0024,35.749142,139.739227,facility_location,https://www.shibusawa.or.jp/museum/index.html,facility_or_public_official,html_text,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,7096fcd4d802b5840fa93ab26ad26cc486ce690ad462f1344d21dca9527a0aaa,address_score=140
MUS-5698dca17684,気象庁 気象科学館,13103,港区,東京都港区虎ノ門3-6-9,東京都港区虎ノ門3-6-9,,35.666004,139.745758,facility_location,https://www.minato-rekishi.com/musenet/museumlist.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-5a38b0cc93c0,世田谷区立郷土資料館,13112,世田谷区,東京都世田谷区世田谷4丁目21番27号,東京都世田谷区世田谷4丁目21番27号,154-8504,35.646297,139.653458,facility_location,https://www.city.setagaya.lg.jp/bunkasports/shougaigakushuu/category/12536.html,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,811148d89ed9f3fd6f81fe034e81bbb978880bd5967f04175b381f9d404f4bf3,address_score=140
MUS-5b0a2692cdb0,鳩山会館,13105,文京区,東京都文京区音羽1丁目7番1号,東京都文京区音羽1丁目7番1号,,35.713551,139.730392,facility_location,https://www.city.bunkyo.lg.jp/b014/p004189.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-5ba077e4f40c,科学技術館,13101,千代田区,東京都千代田区北の丸公園２番１号,東京都千代田区北の丸公園２番１号,,35.693916,139.749802,facility_location,https://www.jsf.or.jp/,facility_or_public_official,html_text,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,48fe16f179f75407d238026a8bd628b67a26354683c52587ebb9c71145fbb2e9,address_score=115
MUS-5c466266da77,港区立郷土歴史館,13103,港区,東京都港区白金台4-6-2,東京都港区白金台4-6-2,,35.641048,139.723022,facility_location,https://www.minato-rekishi.com/musenet/museumlist.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-5cf93e8d8a3b,船の科学館,13109,品川区,東京都品川区東八潮3-1,東京都品川区東八潮3-1,,35.621876,139.772415,facility_location,https://jcsm.jp/list/membership/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-5d010153218c,東洋大学井上円了記念博物館,13105,文京区,東京都文京区白山5丁目28番20号,東京都文京区白山5丁目28番20号,,35.724289,139.750763,facility_location,https://museum.bunka.go.jp/guide/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-5d8c5464bbdf,足立区立郷土博物館,13121,足立区,東京都足立区大谷田5-20-1,東京都足立区大谷田5-20-1,,35.78418,139.840439,facility_location,https://online.bunka.go.jp/museums/detail/12158,agency_cultural_portal,structured_detail_page,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,a832134e2bfdcf4c0b21151be938ba07da022c5b01d806f57ebf0062355fbd6d,
MUS-613ba5d0ae30,国際基督教大学博物館湯浅八郎記念館,13204,三鷹市,東京都三鷹市大沢3-10-2,東京都三鷹市大沢3-10-2,,35.686474,139.527481,facility_location,https://online.bunka.go.jp/museums/detail/12193,agency_cultural_portal,structured_detail_page,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,6665b2d043ffb583220c4557513920656b66a46f9c736c64660cf3b06e55c4ff,
MUS-63613e01b74e,明治大学中央図書館ギャラリー,13101,千代田区,東京都千代田区神田駿河台1-1リバティタワー1F,東京都千代田区神田駿河台1-1リバティタワー1F,,35.694004,139.753632,facility_location,https://museum.net.city.chiyoda.lg.jp/list/shisetsu/16.php,facility_or_public_official,html_text,digital_agency_abr,1,machiaza_detail,city,plateau_query,accepted,,2026-09-06T16:34:45+00:00,246f70eec4cabe627568887ff918ae3e4663b3a15987910a36dc5721911a357c,address_score=90
MUS-66358923c49f,二松学舎 大学資料展示室,13101,千代田区,東京都千代田区三番町6-16 二松学舎大学1号館B3F,東京都千代田区三番町6-16二松学舎大学1号館B3F,102-8336,35.690556,139.743591,facility_location,https://museum.net.city.chiyoda.lg.jp/list/shisetsu/26.php,facility_or_public_official,html_text,digital_agency_abr,1,parcel,machiaza,plateau_query,accepted,,2026-09-06T16:34:45+00:00,87ecd465ae09f97ca52d592d7d73163734276c086ecb75e012d9cec30ea76182,address_score=90
MUS-67701c04a67e,民音音楽博物館,13104,新宿区,東京都新宿区信濃町8番地,東京都新宿区信濃町8番地,160-8588,35.68227,139.719788,facility_location,https://museum.min-on.or.jp/guide/east/,facility_or_public_official,html_text,digital_agency_abr,1,machiaza,machiaza,plateau_query,accepted,,2026-09-06T16:34:45+00:00,81ece9f5a576770479939381468fe0108e145ee4335cddc6288de53f03e60f42,address_score=125
MUS-6831472ef464,村内美術館,13201,八王子市,東京都八王子市左入町787,東京都八王子市左入町787,,35.683014,139.344772,facility_location,https://online.bunka.go.jp/museums/detail/12299,agency_cultural_portal,structured_detail_page,digital_agency_abr,1,parcel,machiaza,plateau_query,accepted,,2026-09-06T16:34:45+00:00,7fc5e93e38bdc93c3147d71163540ca6b8ff9a0c0b74d1747c2f447e0a64546a,
MUS-69575acd7fbd,元町小学校歴史展示室,13105,文京区,東京都文京区本郷1丁目1番19号,東京都文京区本郷1丁目1番19号,,35.702991,139.758316,facility_location,https://www.city.bunkyo.lg.jp/b014/p004189.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-6a41ca15d0f5,根津美術館,13103,港区,東京都港区南青山6-5-1,東京都港区南青山6-5-1,,35.660934,139.717087,facility_location,https://museum.bunka.go.jp/guide/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-6bcd97c46deb,三菱史料館,13105,文京区,東京都文京区湯島4丁目10番14号,東京都文京区湯島4丁目10番14号,,35.709835,139.766068,facility_location,https://www.city.bunkyo.lg.jp/b014/p004189.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-6c8ec7a914cd,多摩動物公園,13212,日野市,東京都日野市程久保7-1-1,東京都日野市程久保7-1-1,,35.671349,139.394974,facility_location,https://museum.bunka.go.jp/guide/,existing_manifest_source,existing_manifest,digital_agency_abr,1,machiaza_detail,city,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-6ce023bc8c05,サンシャイン水族館,13116,豊島区,東京都豊島区東池袋3-1 サンシャインシティ,東京都豊島区東池袋3-1サンシャインシティ,,35.72929,139.719193,facility_location,https://www.jaza.jp/about-jaza/structure/list-aquarium,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-6d198846657f,港区立みなと科学館,13103,港区,東京都港区虎ノ門3-6-9,東京都港区虎ノ門3-6-9,,35.666004,139.745758,facility_location,https://jcsm.jp/list/membership/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-6dca9cbab122,東村山ふるさと歴史館,13213,東村山市,東京都東村山市諏訪町１－６－３,東京都東村山市諏訪町１-６-３,,35.754623,139.468491,facility_location,https://online.bunka.go.jp/museums/detail/12279,agency_cultural_portal,structured_detail_page,digital_agency_abr,1,parcel,city,plateau_query,accepted,,2026-09-06T16:34:45+00:00,b54067df7abe5b987edf2a832e4fac5fb0b2ac69044e48a673e7b9bae71a4707,
MUS-6e7afe17ea5b,講道館 柔道資料館・図書館,13105,文京区,東京都文京区春日1丁目16番30号,東京都文京区春日1丁目16番30号,,35.707893,139.753555,facility_location,https://www.city.bunkyo.lg.jp/b014/p004189.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-6f7d79ed5248,ヨックモックミュージアム,13103,港区,東京都港区南青山6-15−1,東京都港区南青山6-15-1,,35.659283,139.713913,facility_location,https://www.minato-rekishi.com/musenet/museumlist.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
