record_id,risk_type,scenario,risk_value,risk_class,hazard_source,risk_basis,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,risk_type_ja,scenario_label,hazard_key
194,seismic,大正関東地震,3.57,5弱未満,,,13401,八丈町,Unknown,Unknown,未判定,未細分,point,近藤守真墓,想定震度,大正関東地震,想定震度｜大正関東地震
194,seismic,南海トラフ巨大地震,4.201,5弱未満,,,13401,八丈町,Unknown,Unknown,未判定,未細分,point,近藤守真墓,想定震度,南海トラフ巨大地震,想定震度｜南海トラフ巨大地震
