record_id,name,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,value,value_class,hazard_type,scenario,hazard_key,layer_name
212,雑司が谷鬼子母神のイチョウ,豊島区,,,,,point,5.502,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
official_export_002:170,旧丹羽家住宅蔵,豊島区,,,,,building_direct,5.605,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
211,鬼子母神大門ケヤキ並木,豊島区,,,,,point,4.74,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
212,雑司が谷鬼子母神のイチョウ,豊島区,,,,,point,4.756,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
official_export_002:170,旧丹羽家住宅蔵,豊島区,,,,,building_direct,4.78,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
211,鬼子母神大門ケヤキ並木,豊島区,,,,,point,5.747,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
212,雑司が谷鬼子母神のイチョウ,豊島区,,,,,point,5.754,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
official_export_002:170,旧丹羽家住宅蔵,豊島区,,,,,building_direct,5.99,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
211,鬼子母神大門ケヤキ並木,豊島区,,,,,point,5.936,,seismic,都心東部直下地震,seismic｜都心東部直下地震,hazard_seismic_50m_都心東部直下地震
212,雑司が谷鬼子母神のイチョウ,豊島区,,,,,point,5.954,,seismic,都心東部直下地震,seismic｜都心東部直下地震,hazard_seismic_50m_都心東部直下地震
official_export_002:170,旧丹羽家住宅蔵,豊島区,,,,,building_direct,6.088,,seismic,都心東部直下地震,seismic｜都心東部直下地震,hazard_seismic_50m_都心東部直下地震
211,鬼子母神大門ケヤキ並木,豊島区,,,,,point,5.814,,seismic,都心西部直下地震,seismic｜都心西部直下地震,hazard_seismic_50m_都心西部直下地震
212,雑司が谷鬼子母神のイチョウ,豊島区,,,,,point,5.823,,seismic,都心西部直下地震,seismic｜都心西部直下地震,hazard_seismic_50m_都心西部直下地震
official_export_002:170,旧丹羽家住宅蔵,豊島区,,,,,building_direct,6.057,,seismic,都心西部直下地震,seismic｜都心西部直下地震,hazard_seismic_50m_都心西部直下地震
