record_id,risk_type,scenario,risk_value,risk_class,hazard_source,risk_basis,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,risk_type_ja,scenario_label,hazard_key
106,seismic,都心南部直下地震,6.01,6強以上,,,13204,三鷹市,Tokyo Metropolitan,Designated,民俗文化財,有形民俗文化財,point,武蔵野(野川流域)の水車経営農家,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
128,seismic,都心南部直下地震,5.996,6弱,,,13204,三鷹市,Tokyo Metropolitan,Designated,記念物,史跡,point,出山横穴墓群第8号墓,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:14,seismic,都心南部直下地震,5.919,6弱,,,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,淡島家住宅主屋,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:15,seismic,都心南部直下地震,5.987,6弱,,,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,安藤家住宅主屋,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:36,seismic,都心南部直下地震,5.822,6弱,,,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,伊藤家住宅主屋,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:214,seismic,都心南部直下地震,5.897,6弱,,,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国際基督教大学泰山荘表門,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:215,seismic,都心南部直下地震,5.897,6弱,,,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国際基督教大学泰山荘蔵,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:216,seismic,都心南部直下地震,5.948,6弱,,,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国際基督教大学泰山荘高風居,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:217,seismic,都心南部直下地震,5.898,6弱,,,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国際基督教大学泰山荘車庫,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:218,seismic,都心南部直下地震,5.901,6弱,,,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,国際基督教大学泰山荘書院,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
