record_id,name,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,value,value_class,hazard_type,scenario,hazard_key,layer_name
131083000000.0,十間川,江東区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
131083000000.0,木造阿弥陀如来立像,江東区,,,,,movable,6,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
198,清澄庭園,江東区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
198,清澄庭園,江東区,,,,,point,2,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
38,銅造地蔵菩薩坐像(江戸六地蔵の一),江東区,,,,,movable,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
38,銅造地蔵菩薩坐像(江戸六地蔵の一),江東区,,,,,movable,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
official_export_001:100,旧弾正橋(八幡橋),江東区,,,,,building_direct,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
official_export_001:100,旧弾正橋(八幡橋),江東区,,,,,building_direct,2,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
official_export_001:53,清洲橋,中央区,,,,,building_direct,2,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
official_export_001:53,清洲橋,中央区,,,,,building_direct,2,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
131083000000.0,新大橋親柱,江東区,,,,,building_direct,,,high_tide,高潮,high_tide｜高潮,hazard_storm_surge_depth
131083000000.0,新大橋親柱,江東区,,,,,building_direct,,,high_tide,高潮,high_tide｜高潮,hazard_storm_surge_duration
131083000000.0,庚申道,江東区,,,,,point,,,high_tide,高潮,high_tide｜高潮,hazard_storm_surge_house_collapse
198,清澄庭園,江東区,,,,,point,,,high_tide,高潮,high_tide｜高潮,hazard_storm_surge_depth
198,清澄庭園,江東区,,,,,point,,,high_tide,高潮,high_tide｜高潮,hazard_storm_surge_duration
38,銅造地蔵菩薩坐像(江戸六地蔵の一),江東区,,,,,movable,,,high_tide,高潮,high_tide｜高潮,hazard_storm_surge_depth
38,銅造地蔵菩薩坐像(江戸六地蔵の一),江東区,,,,,movable,,,high_tide,高潮,high_tide｜高潮,hazard_storm_surge_duration
official_export_001:100,旧弾正橋(八幡橋),江東区,,,,,building_direct,,,high_tide,高潮,high_tide｜高潮,hazard_storm_surge_depth
official_export_001:100,旧弾正橋(八幡橋),江東区,,,,,building_direct,,,high_tide,高潮,high_tide｜高潮,hazard_storm_surge_duration
131083000000.0,洲崎球場跡,江東区,,,,,point,8.608,5<PL≤15,liquefaction,南海トラフ巨大地震,liquefaction｜南海トラフ巨大地震,hazard_liquefaction_250m_南海トラフ巨大地震
198,清澄庭園,江東区,,,,,point,1.45,0<PL≤5,liquefaction,南海トラフ巨大地震,liquefaction｜南海トラフ巨大地震,hazard_liquefaction_250m_南海トラフ巨大地震
38,銅造地蔵菩薩坐像(江戸六地蔵の一),江東区,,,,,movable,3.147,0<PL≤5,liquefaction,南海トラフ巨大地震,liquefaction｜南海トラフ巨大地震,hazard_liquefaction_250m_南海トラフ巨大地震
official_export_001:100,旧弾正橋(八幡橋),江東区,,,,,building_direct,1.308,0<PL≤5,liquefaction,南海トラフ巨大地震,liquefaction｜南海トラフ巨大地震,hazard_liquefaction_250m_南海トラフ巨大地震
official_export_001:53,清洲橋,中央区,,,,,building_direct,2.81,0<PL≤5,liquefaction,南海トラフ巨大地震,liquefaction｜南海トラフ巨大地震,hazard_liquefaction_250m_南海トラフ巨大地震
131083000000.0,砂村新田跡,江東区,,,,,point,18.701,PL>15,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
198,清澄庭園,江東区,,,,,point,8.622,5<PL≤15,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
38,銅造地蔵菩薩坐像(江戸六地蔵の一),江東区,,,,,movable,7.42,5<PL≤15,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
official_export_001:100,旧弾正橋(八幡橋),江東区,,,,,building_direct,4.188,0<PL≤5,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
official_export_001:53,清洲橋,中央区,,,,,building_direct,9.253,5<PL≤15,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
131083000000.0,砂村新田跡,江東区,,,,,point,18.824,PL>15,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
198,清澄庭園,江東区,,,,,point,8.167,5<PL≤15,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
38,銅造地蔵菩薩坐像(江戸六地蔵の一),江東区,,,,,movable,7.188,5<PL≤15,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
official_export_001:100,旧弾正橋(八幡橋),江東区,,,,,building_direct,4.036,0<PL≤5,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
official_export_001:53,清洲橋,中央区,,,,,building_direct,8.872,5<PL≤15,liquefaction,大正関東地震,liquefaction｜大正関東地震,hazard_liquefaction_250m_大正関東地震
131083000000.0,砂村新田跡,江東区,,,,,point,21.05,PL>15,liquefaction,都心南部直下地震,liquefaction｜都心南部直下地震,hazard_liquefaction_250m_都心南部直下地震
198,清澄庭園,江東区,,,,,point,9.593,5<PL≤15,liquefaction,都心南部直下地震,liquefaction｜都心南部直下地震,hazard_liquefaction_250m_都心南部直下地震
38,銅造地蔵菩薩坐像(江戸六地蔵の一),江東区,,,,,movable,7.975,5<PL≤15,liquefaction,都心南部直下地震,liquefaction｜都心南部直下地震,hazard_liquefaction_250m_都心南部直下地震
official_export_001:100,旧弾正橋(八幡橋),江東区,,,,,building_direct,4.797,0<PL≤5,liquefaction,都心南部直下地震,liquefaction｜都心南部直下地震,hazard_liquefaction_250m_都心南部直下地震
official_export_001:53,清洲橋,中央区,,,,,building_direct,10.021,5<PL≤15,liquefaction,都心南部直下地震,liquefaction｜都心南部直下地震,hazard_liquefaction_250m_都心南部直下地震
131083000000.0,十万坪跡,江東区,,,,,point,5.467,,seismic,南海トラフ巨大地震,seismic｜南海トラフ巨大地震,hazard_seismic_50m_南海トラフ巨大地震
198,清澄庭園,江東区,,,,,point,5.115,,seismic,南海トラフ巨大地震,seismic｜南海トラフ巨大地震,hazard_seismic_50m_南海トラフ巨大地震
38,銅造地蔵菩薩坐像(江戸六地蔵の一),江東区,,,,,movable,5.307,,seismic,南海トラフ巨大地震,seismic｜南海トラフ巨大地震,hazard_seismic_50m_南海トラフ巨大地震
official_export_001:100,旧弾正橋(八幡橋),江東区,,,,,building_direct,5.08,,seismic,南海トラフ巨大地震,seismic｜南海トラフ巨大地震,hazard_seismic_50m_南海トラフ巨大地震
official_export_001:53,清洲橋,中央区,,,,,building_direct,5.403,,seismic,南海トラフ巨大地震,seismic｜南海トラフ巨大地震,hazard_seismic_50m_南海トラフ巨大地震
131083000000.0,十万坪跡,江東区,,,,,point,6.281,,seismic,多摩東部直下地震,seismic｜多摩東部直下地震,hazard_seismic_50m_多摩東部直下地震
198,清澄庭園,江東区,,,,,point,5.963,,seismic,多摩東部直下地震,seismic｜多摩東部直下地震,hazard_seismic_50m_多摩東部直下地震
38,銅造地蔵菩薩坐像(江戸六地蔵の一),江東区,,,,,movable,6.146,,seismic,多摩東部直下地震,seismic｜多摩東部直下地震,hazard_seismic_50m_多摩東部直下地震
official_export_001:100,旧弾正橋(八幡橋),江東区,,,,,building_direct,5.95,,seismic,多摩東部直下地震,seismic｜多摩東部直下地震,hazard_seismic_50m_多摩東部直下地震
official_export_001:53,清洲橋,中央区,,,,,building_direct,6.203,,seismic,多摩東部直下地震,seismic｜多摩東部直下地震,hazard_seismic_50m_多摩東部直下地震
131083000000.0,十万坪跡,江東区,,,,,point,5.945,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
198,清澄庭園,江東区,,,,,point,5.588,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
38,銅造地蔵菩薩坐像(江戸六地蔵の一),江東区,,,,,movable,5.783,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
official_export_001:100,旧弾正橋(八幡橋),江東区,,,,,building_direct,5.592,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
official_export_001:53,清洲橋,中央区,,,,,building_direct,5.855,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
131083000000.0,十万坪跡,江東区,,,,,point,6.215,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
198,清澄庭園,江東区,,,,,point,5.91,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
38,銅造地蔵菩薩坐像(江戸六地蔵の一),江東区,,,,,movable,6.075,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
official_export_001:100,旧弾正橋(八幡橋),江東区,,,,,building_direct,5.894,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
official_export_001:53,清洲橋,中央区,,,,,building_direct,6.143,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
131083000000.0,北十間川,江東区,,,,,point,5.184,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
198,清澄庭園,江東区,,,,,point,4.834,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
38,銅造地蔵菩薩坐像(江戸六地蔵の一),江東区,,,,,movable,5.039,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
official_export_001:100,旧弾正橋(八幡橋),江東区,,,,,building_direct,4.82,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
official_export_001:53,清洲橋,中央区,,,,,building_direct,5.124,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
131083000000.0,十万坪跡,江東区,,,,,point,6.647,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
198,清澄庭園,江東区,,,,,point,6.207,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
38,銅造地蔵菩薩坐像(江戸六地蔵の一),江東区,,,,,movable,6.359,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
official_export_001:100,旧弾正橋(八幡橋),江東区,,,,,building_direct,6.302,,seismic,都心南部直下地震,seismic｜都心南部直下地震,hazard_seismic_50m_都心南部直下地震
