table_name,data_type,identifier,description,min_x,min_y,max_x,max_y,srs_id
hazard_tsunami_arrival_利島_南海トラフ巨大地震_ケース2,features,hazard_tsunami_arrival_利島_南海トラフ巨大地震_ケース2,,139.26741546,34.51095775,139.29289465,34.53262293,4326.0
hazard_tsunami_arrival_利島_南海トラフ巨大地震_ケース5,features,hazard_tsunami_arrival_利島_南海トラフ巨大地震_ケース5,,139.26741546,34.51095775,139.29289465,34.53262293,4326.0
hazard_tsunami_arrival_利島_南海トラフ巨大地震_ケース6,features,hazard_tsunami_arrival_利島_南海トラフ巨大地震_ケース6,,139.26741546,34.51095775,139.29289465,34.53270374,4326.0
hazard_tsunami_arrival_利島_南海トラフ巨大地震_ケース8,features,hazard_tsunami_arrival_利島_南海トラフ巨大地震_ケース8,,139.26741546,34.51095775,139.29289465,34.53270374,4326.0
hazard_tsunami_arrival_利島_大正関東地震,features,hazard_tsunami_arrival_利島_大正関東地震,,139.26741546,34.51095775,139.29289465,34.53262293,4326.0
hazard_tsunami_arrival_区部_南海トラフ巨大地震_ケース1,features,hazard_tsunami_arrival_区部_南海トラフ巨大地震_ケース1,,139.62421766,35.53223348,139.91803486,35.81220579,4326.0
hazard_tsunami_arrival_区部_南海トラフ巨大地震_ケース2,features,hazard_tsunami_arrival_区部_南海トラフ巨大地震_ケース2,,139.62421766,35.53223348,139.91803486,35.81220579,4326.0
hazard_tsunami_arrival_区部_南海トラフ巨大地震_ケース5,features,hazard_tsunami_arrival_区部_南海トラフ巨大地震_ケース5,,139.62421766,35.53223348,139.91803486,35.81220579,4326.0
hazard_tsunami_arrival_区部_南海トラフ巨大地震_ケース6,features,hazard_tsunami_arrival_区部_南海トラフ巨大地震_ケース6,,139.62421766,35.53223348,139.91803486,35.81220579,4326.0
hazard_tsunami_arrival_区部_南海トラフ巨大地震_ケース8,features,hazard_tsunami_arrival_区部_南海トラフ巨大地震_ケース8,,139.62421766,35.53223348,139.91803486,35.81220579,4326.0
hazard_tsunami_arrival_区部_南海トラフ巨大地震_全5ケース最大値,features,hazard_tsunami_arrival_区部_南海トラフ巨大地震_全5ケース最大値,,139.62421766,35.53223348,139.91803486,35.81220579,4326.0
hazard_tsunami_arrival_区部_大正関東地震,features,hazard_tsunami_arrival_区部_大正関東地震,,139.62421766,35.53223348,139.91803486,35.81220579,4326.0
hazard_tsunami_arrival_大島_南海トラフ巨大地震_ケース1,features,hazard_tsunami_arrival_大島_南海トラフ巨大地震_ケース1,,139.34864567,34.67799545,139.44993502,34.79916618,4326.0
hazard_tsunami_arrival_大島_南海トラフ巨大地震_ケース2,features,hazard_tsunami_arrival_大島_南海トラフ巨大地震_ケース2,,139.34864567,34.67799545,139.44993502,34.79916618,4326.0
hazard_tsunami_arrival_大島_南海トラフ巨大地震_ケース5,features,hazard_tsunami_arrival_大島_南海トラフ巨大地震_ケース5,,139.3487867,34.67816462,139.4499346,34.79916618,4326.0
hazard_tsunami_arrival_大島_南海トラフ巨大地震_ケース6,features,hazard_tsunami_arrival_大島_南海トラフ巨大地震_ケース6,,139.34864567,34.67799545,139.44993502,34.79916618,4326.0
hazard_tsunami_arrival_大島_南海トラフ巨大地震_ケース8,features,hazard_tsunami_arrival_大島_南海トラフ巨大地震_ケース8,,139.34864567,34.67799545,139.44993502,34.79916618,4326.0
hazard_tsunami_arrival_大島_大正関東地震,features,hazard_tsunami_arrival_大島_大正関東地震,,139.34864567,34.67799545,139.4499346,34.79916618,4326.0
hazard_tsunami_arrival_御蔵島_南海トラフ巨大地震_ケース1,features,hazard_tsunami_arrival_御蔵島_南海トラフ巨大地震_ケース1,,139.5767589,33.85045091,139.63190843,33.90127018,4326.0
hazard_tsunami_arrival_御蔵島_南海トラフ巨大地震_ケース2,features,hazard_tsunami_arrival_御蔵島_南海トラフ巨大地震_ケース2,,139.5767589,33.85045091,139.63190843,33.90127018,4326.0
hazard_tsunami_arrival_御蔵島_南海トラフ巨大地震_ケース5,features,hazard_tsunami_arrival_御蔵島_南海トラフ巨大地震_ケース5,,139.5767589,33.85045091,139.63190843,33.90127018,4326.0
hazard_tsunami_arrival_御蔵島_南海トラフ巨大地震_ケース6,features,hazard_tsunami_arrival_御蔵島_南海トラフ巨大地震_ケース6,,139.5767589,33.85045091,139.63190843,33.90127018,4326.0
hazard_tsunami_arrival_御蔵島_南海トラフ巨大地震_ケース8,features,hazard_tsunami_arrival_御蔵島_南海トラフ巨大地震_ケース8,,139.5767589,33.85045091,139.63190843,33.90127018,4326.0
hazard_tsunami_arrival_御蔵島_大正関東地震,features,hazard_tsunami_arrival_御蔵島_大正関東地震,,139.57697159,33.85045371,139.63190822,33.90127018,4326.0
hazard_tsunami_arrival_新島_式根島_南海トラフ巨大地震_ケース1,features,hazard_tsunami_arrival_新島_式根島_南海トラフ巨大地震_ケース1,,139.19401745,34.31518412,139.2930285,34.43136435,4326.0
hazard_tsunami_arrival_新島_式根島_南海トラフ巨大地震_ケース2,features,hazard_tsunami_arrival_新島_式根島_南海トラフ巨大地震_ケース2,,139.19412474,34.31518412,139.2930285,34.43101456,4326.0
hazard_tsunami_arrival_新島_式根島_南海トラフ巨大地震_ケース5,features,hazard_tsunami_arrival_新島_式根島_南海トラフ巨大地震_ケース5,,139.1942416,34.31518412,139.2930285,34.43101456,4326.0
hazard_tsunami_arrival_新島_式根島_南海トラフ巨大地震_ケース6,features,hazard_tsunami_arrival_新島_式根島_南海トラフ巨大地震_ケース6,,139.19401745,34.31518412,139.2930285,34.43136435,4326.0
hazard_tsunami_arrival_新島_式根島_南海トラフ巨大地震_ケース8,features,hazard_tsunami_arrival_新島_式根島_南海トラフ巨大地震_ケース8,,139.19401745,34.31518412,139.2930285,34.43136435,4326.0
hazard_tsunami_arrival_新島_式根島_大正関東地震,features,hazard_tsunami_arrival_新島_式根島_大正関東地震,,139.1942416,34.31518412,139.2930285,34.43101456,4326.0
hazard_tsunami_arrival_母島_南海トラフ巨大地震_ケース1,features,hazard_tsunami_arrival_母島_南海トラフ巨大地震_ケース1,,142.11692904,26.60382507,142.18911541,26.71716609,4326.0
hazard_tsunami_arrival_母島_南海トラフ巨大地震_ケース2,features,hazard_tsunami_arrival_母島_南海トラフ巨大地震_ケース2,,142.11682854,26.60382507,142.18911541,26.71716609,4326.0
hazard_tsunami_arrival_母島_南海トラフ巨大地震_ケース5,features,hazard_tsunami_arrival_母島_南海トラフ巨大地震_ケース5,,142.11682854,26.60382507,142.18911541,26.71716609,4326.0
hazard_tsunami_arrival_母島_南海トラフ巨大地震_ケース6,features,hazard_tsunami_arrival_母島_南海トラフ巨大地震_ケース6,,142.11682854,26.60382507,142.18911541,26.71716609,4326.0
hazard_tsunami_arrival_母島_南海トラフ巨大地震_ケース8,features,hazard_tsunami_arrival_母島_南海トラフ巨大地震_ケース8,,142.11692904,26.60382507,142.18911541,26.71716609,4326.0
hazard_tsunami_arrival_母島_大正関東地震,features,hazard_tsunami_arrival_母島_大正関東地震,,142.11955686,26.60382507,142.18911541,26.71716325,4326.0
hazard_tsunami_arrival_父島_南海トラフ巨大地震_ケース1,features,hazard_tsunami_arrival_父島_南海トラフ巨大地震_ケース1,,142.16000775,27.02950227,142.25235365,27.14257299,4326.0
hazard_tsunami_arrival_父島_南海トラフ巨大地震_ケース2,features,hazard_tsunami_arrival_父島_南海トラフ巨大地震_ケース2,,142.16000775,27.02950227,142.25235365,27.14257299,4326.0
hazard_tsunami_arrival_父島_南海トラフ巨大地震_ケース5,features,hazard_tsunami_arrival_父島_南海トラフ巨大地震_ケース5,,142.16000775,27.02950227,142.25255573,27.14257299,4326.0
hazard_tsunami_arrival_父島_南海トラフ巨大地震_ケース6,features,hazard_tsunami_arrival_父島_南海トラフ巨大地震_ケース6,,142.16000775,27.02950227,142.25255573,27.14257299,4326.0
hazard_tsunami_arrival_父島_南海トラフ巨大地震_ケース8,features,hazard_tsunami_arrival_父島_南海トラフ巨大地震_ケース8,,142.16000775,27.02950227,142.25255573,27.14257299,4326.0
hazard_tsunami_arrival_父島_大正関東地震,features,hazard_tsunami_arrival_父島_大正関東地震,,142.16000775,27.02950227,142.25235365,27.14257258,4326.0
hazard_tsunami_arrival_神津島_南海トラフ巨大地震_ケース1,features,hazard_tsunami_arrival_神津島_南海トラフ巨大地震_ケース1,,139.11926826,34.18338357,139.19390797,34.24495503,4326.0
hazard_tsunami_arrival_神津島_南海トラフ巨大地震_ケース2,features,hazard_tsunami_arrival_神津島_南海トラフ巨大地震_ケース2,,139.11926826,34.18338357,139.19390661,34.24495503,4326.0
hazard_tsunami_arrival_神津島_南海トラフ巨大地震_ケース5,features,hazard_tsunami_arrival_神津島_南海トラフ巨大地震_ケース5,,139.11948372,34.18338357,139.19390661,34.24495503,4326.0
hazard_tsunami_arrival_神津島_南海トラフ巨大地震_ケース6,features,hazard_tsunami_arrival_神津島_南海トラフ巨大地震_ケース6,,139.11926826,34.18338357,139.19390797,34.24495503,4326.0
hazard_tsunami_arrival_神津島_南海トラフ巨大地震_ケース8,features,hazard_tsunami_arrival_神津島_南海トラフ巨大地震_ケース8,,139.11926826,34.18338357,139.19390797,34.24495503,4326.0
hazard_tsunami_arrival_神津島_大正関東地震,features,hazard_tsunami_arrival_神津島_大正関東地震,,139.11966349,34.18338357,139.19390661,34.24495503,4326.0
hazard_tsunami_arrival_青ヶ島_南海トラフ巨大地震_ケース1,features,hazard_tsunami_arrival_青ヶ島_南海トラフ巨大地震_ケース1,,139.75434603,32.44299405,139.78126836,32.47356152,4326.0
hazard_tsunami_arrival_青ヶ島_南海トラフ巨大地震_ケース2,features,hazard_tsunami_arrival_青ヶ島_南海トラフ巨大地震_ケース2,,139.75434603,32.44299405,139.78126836,32.47356152,4326.0
hazard_tsunami_arrival_青ヶ島_南海トラフ巨大地震_ケース5,features,hazard_tsunami_arrival_青ヶ島_南海トラフ巨大地震_ケース5,,139.75434603,32.44299405,139.78126836,32.47356152,4326.0
hazard_tsunami_arrival_青ヶ島_南海トラフ巨大地震_ケース6,features,hazard_tsunami_arrival_青ヶ島_南海トラフ巨大地震_ケース6,,139.75434603,32.44299405,139.78126836,32.47356152,4326.0
hazard_tsunami_arrival_青ヶ島_南海トラフ巨大地震_ケース8,features,hazard_tsunami_arrival_青ヶ島_南海トラフ巨大地震_ケース8,,139.75434603,32.44299405,139.78126836,32.47356152,4326.0
hazard_tsunami_arrival_青ヶ島_大正関東地震,features,hazard_tsunami_arrival_青ヶ島_大正関東地震,,139.75434603,32.44299405,139.78126836,32.47356152,4326.0
hazard_tsunami_depth_三宅島_南海トラフ巨大地震_ケース1,features,hazard_tsunami_depth_三宅島_南海トラフ巨大地震_ケース1,,139.47312059,34.04530128,139.56683465,34.12507538,4326.0
hazard_tsunami_depth_三宅島_南海トラフ巨大地震_ケース2,features,hazard_tsunami_depth_三宅島_南海トラフ巨大地震_ケース2,,139.47344297,34.04530128,139.56683436,34.12507538,4326.0
hazard_tsunami_depth_三宅島_南海トラフ巨大地震_ケース5,features,hazard_tsunami_depth_三宅島_南海トラフ巨大地震_ケース5,,139.47355399,34.04530128,139.56683465,34.12507538,4326.0
hazard_tsunami_depth_三宅島_南海トラフ巨大地震_ケース6,features,hazard_tsunami_depth_三宅島_南海トラフ巨大地震_ケース6,,139.47312059,34.04530128,139.56683465,34.12507538,4326.0
hazard_tsunami_depth_三宅島_南海トラフ巨大地震_ケース8,features,hazard_tsunami_depth_三宅島_南海トラフ巨大地震_ケース8,,139.47312059,34.04530128,139.56683465,34.12507538,4326.0
hazard_tsunami_depth_三宅島_大正関東地震,features,hazard_tsunami_depth_三宅島_大正関東地震,,139.47355399,34.04654288,139.56650987,34.12507538,4326.0
hazard_tsunami_depth_八丈島_南海トラフ巨大地震_ケース1,features,hazard_tsunami_depth_八丈島_南海トラフ巨大地震_ケース1,,139.7383146,33.04532579,139.85930939,33.15955588,4326.0
hazard_tsunami_depth_八丈島_南海トラフ巨大地震_ケース2,features,hazard_tsunami_depth_八丈島_南海トラフ巨大地震_ケース2,,139.7383146,33.04532579,139.85930939,33.15955588,4326.0
hazard_tsunami_depth_八丈島_南海トラフ巨大地震_ケース5,features,hazard_tsunami_depth_八丈島_南海トラフ巨大地震_ケース5,,139.7383146,33.04532579,139.85930939,33.15955575,4326.0
hazard_tsunami_depth_八丈島_南海トラフ巨大地震_ケース6,features,hazard_tsunami_depth_八丈島_南海トラフ巨大地震_ケース6,,139.7383146,33.04532579,139.85930939,33.15955588,4326.0
hazard_tsunami_depth_八丈島_南海トラフ巨大地震_ケース8,features,hazard_tsunami_depth_八丈島_南海トラフ巨大地震_ケース8,,139.7383146,33.04532579,139.85930939,33.15955588,4326.0
hazard_tsunami_depth_八丈島_大正関東地震,features,hazard_tsunami_depth_八丈島_大正関東地震,,139.7383146,33.04532579,139.85930939,33.15955543,4326.0
hazard_tsunami_depth_利島_南海トラフ巨大地震_ケース1,features,hazard_tsunami_depth_利島_南海トラフ巨大地震_ケース1,,139.26741546,34.51095775,139.29289465,34.53270374,4326.0
hazard_tsunami_depth_利島_南海トラフ巨大地震_ケース2,features,hazard_tsunami_depth_利島_南海トラフ巨大地震_ケース2,,139.26741546,34.51095775,139.29289465,34.53262293,4326.0
hazard_tsunami_depth_利島_南海トラフ巨大地震_ケース5,features,hazard_tsunami_depth_利島_南海トラフ巨大地震_ケース5,,139.26741546,34.51095775,139.29289465,34.53262293,4326.0
hazard_tsunami_depth_利島_南海トラフ巨大地震_ケース6,features,hazard_tsunami_depth_利島_南海トラフ巨大地震_ケース6,,139.26741546,34.51095775,139.29289465,34.53270374,4326.0
hazard_tsunami_depth_利島_南海トラフ巨大地震_ケース8,features,hazard_tsunami_depth_利島_南海トラフ巨大地震_ケース8,,139.26741546,34.51095775,139.29289465,34.53270374,4326.0
hazard_tsunami_depth_利島_大正関東地震,features,hazard_tsunami_depth_利島_大正関東地震,,139.26741546,34.51095775,139.29289465,34.53262293,4326.0
hazard_tsunami_depth_区部_南海トラフ巨大地震_ケース1,features,hazard_tsunami_depth_区部_南海トラフ巨大地震_ケース1,,139.62421766,35.53223348,139.91803486,35.81220579,4326.0
hazard_tsunami_depth_区部_南海トラフ巨大地震_ケース2,features,hazard_tsunami_depth_区部_南海トラフ巨大地震_ケース2,,139.62421766,35.53223348,139.91803486,35.81220579,4326.0
hazard_tsunami_depth_区部_南海トラフ巨大地震_ケース5,features,hazard_tsunami_depth_区部_南海トラフ巨大地震_ケース5,,139.62421766,35.53223348,139.91803486,35.81220579,4326.0
hazard_tsunami_depth_区部_南海トラフ巨大地震_ケース6,features,hazard_tsunami_depth_区部_南海トラフ巨大地震_ケース6,,139.62421766,35.53223348,139.91803486,35.81220579,4326.0
hazard_tsunami_depth_区部_南海トラフ巨大地震_ケース8,features,hazard_tsunami_depth_区部_南海トラフ巨大地震_ケース8,,139.62421766,35.53223348,139.91803486,35.81220579,4326.0
hazard_tsunami_depth_区部_南海トラフ巨大地震_全5ケース最大値,features,hazard_tsunami_depth_区部_南海トラフ巨大地震_全5ケース最大値,,139.62421766,35.53223348,139.91803486,35.81220579,4326.0
hazard_tsunami_depth_区部_大正関東地震,features,hazard_tsunami_depth_区部_大正関東地震,,139.62421766,35.53223348,139.91803486,35.81220579,4326.0
hazard_tsunami_depth_大島_南海トラフ巨大地震_ケース1,features,hazard_tsunami_depth_大島_南海トラフ巨大地震_ケース1,,139.34864567,34.67799545,139.44993502,34.79916618,4326.0
hazard_tsunami_depth_大島_南海トラフ巨大地震_ケース2,features,hazard_tsunami_depth_大島_南海トラフ巨大地震_ケース2,,139.34864567,34.67799545,139.44993502,34.79916618,4326.0
hazard_tsunami_depth_大島_南海トラフ巨大地震_ケース5,features,hazard_tsunami_depth_大島_南海トラフ巨大地震_ケース5,,139.3487867,34.67816462,139.4499346,34.79916618,4326.0
hazard_tsunami_depth_大島_南海トラフ巨大地震_ケース6,features,hazard_tsunami_depth_大島_南海トラフ巨大地震_ケース6,,139.34864567,34.67799545,139.44993502,34.79916618,4326.0
hazard_tsunami_depth_大島_南海トラフ巨大地震_ケース8,features,hazard_tsunami_depth_大島_南海トラフ巨大地震_ケース8,,139.34864567,34.67799545,139.44993502,34.79916618,4326.0
hazard_tsunami_depth_大島_大正関東地震,features,hazard_tsunami_depth_大島_大正関東地震,,139.34864567,34.67799545,139.4499346,34.79916618,4326.0
hazard_tsunami_depth_御蔵島_南海トラフ巨大地震_ケース1,features,hazard_tsunami_depth_御蔵島_南海トラフ巨大地震_ケース1,,139.5767589,33.85045091,139.63190843,33.90127018,4326.0
hazard_tsunami_depth_御蔵島_南海トラフ巨大地震_ケース2,features,hazard_tsunami_depth_御蔵島_南海トラフ巨大地震_ケース2,,139.5767589,33.85045091,139.63190843,33.90127018,4326.0
hazard_tsunami_depth_御蔵島_南海トラフ巨大地震_ケース5,features,hazard_tsunami_depth_御蔵島_南海トラフ巨大地震_ケース5,,139.5767589,33.85045091,139.63190843,33.90127018,4326.0
hazard_tsunami_depth_御蔵島_南海トラフ巨大地震_ケース6,features,hazard_tsunami_depth_御蔵島_南海トラフ巨大地震_ケース6,,139.5767589,33.85045091,139.63190843,33.90127018,4326.0
hazard_tsunami_depth_御蔵島_南海トラフ巨大地震_ケース8,features,hazard_tsunami_depth_御蔵島_南海トラフ巨大地震_ケース8,,139.5767589,33.85045091,139.63190843,33.90127018,4326.0
hazard_tsunami_depth_御蔵島_大正関東地震,features,hazard_tsunami_depth_御蔵島_大正関東地震,,139.57697159,33.85045371,139.63190822,33.90127018,4326.0
hazard_tsunami_depth_新島_式根島_南海トラフ巨大地震_ケース1,features,hazard_tsunami_depth_新島_式根島_南海トラフ巨大地震_ケース1,,139.19401745,34.31518412,139.2930285,34.43136435,4326.0
hazard_tsunami_depth_新島_式根島_南海トラフ巨大地震_ケース2,features,hazard_tsunami_depth_新島_式根島_南海トラフ巨大地震_ケース2,,139.19412474,34.31518412,139.2930285,34.43101456,4326.0
hazard_tsunami_depth_新島_式根島_南海トラフ巨大地震_ケース5,features,hazard_tsunami_depth_新島_式根島_南海トラフ巨大地震_ケース5,,139.1942416,34.31518412,139.2930285,34.43101456,4326.0
hazard_tsunami_depth_新島_式根島_南海トラフ巨大地震_ケース6,features,hazard_tsunami_depth_新島_式根島_南海トラフ巨大地震_ケース6,,139.19401745,34.31518412,139.2930285,34.43136435,4326.0
hazard_tsunami_depth_新島_式根島_南海トラフ巨大地震_ケース8,features,hazard_tsunami_depth_新島_式根島_南海トラフ巨大地震_ケース8,,139.19401745,34.31518412,139.2930285,34.43136435,4326.0
hazard_tsunami_depth_新島_式根島_大正関東地震,features,hazard_tsunami_depth_新島_式根島_大正関東地震,,139.1942416,34.31518412,139.2930285,34.43101456,4326.0
hazard_tsunami_depth_母島_南海トラフ巨大地震_ケース1,features,hazard_tsunami_depth_母島_南海トラフ巨大地震_ケース1,,142.11692904,26.60382507,142.18911541,26.71716609,4326.0
hazard_tsunami_depth_母島_南海トラフ巨大地震_ケース2,features,hazard_tsunami_depth_母島_南海トラフ巨大地震_ケース2,,142.11682854,26.60382507,142.18911541,26.71716609,4326.0
hazard_tsunami_depth_母島_南海トラフ巨大地震_ケース5,features,hazard_tsunami_depth_母島_南海トラフ巨大地震_ケース5,,142.11682854,26.60382507,142.18911541,26.71716609,4326.0
hazard_tsunami_depth_母島_南海トラフ巨大地震_ケース6,features,hazard_tsunami_depth_母島_南海トラフ巨大地震_ケース6,,142.11682854,26.60382507,142.18911541,26.71716609,4326.0
