municipality_code,municipality_name,その他,文化的景観,文化財保存技術,有形文化財,未判定,民俗文化財,無形文化財,記念物,Total
13110,文京区,0,0,0,0,0,0,0,0,0
13110,新宿区,0,0,0,0,0,0,0,0,0
13110,新島村,0,0,0,0,0,0,0,0,0
13110,日の出町,0,0,0,0,0,0,0,0,0
13110,日野市,0,0,0,0,0,0,0,0,0
13110,昭島市,0,0,0,0,0,0,0,0,0
13110,杉並区,0,0,0,0,0,0,0,0,0
13110,東久留米市,0,0,0,0,0,0,0,0,0
13110,東大和市,0,0,0,0,0,0,0,0,0
13110,東村山市,0,0,0,0,0,0,0,0,0
13110,板橋区,0,0,0,0,0,0,0,0,0
13110,檜原村,0,0,0,0,0,0,0,0,0
13110,武蔵村山市,0,0,0,0,0,0,0,0,0
13110,武蔵野市,0,0,0,0,0,0,0,0,0
13110,江戸川区,0,0,0,0,0,0,0,0,0
13110,江東区,0,0,0,0,0,0,0,0,0
13110,清瀬市,0,0,0,0,0,0,0,0,0
13110,渋谷区,0,0,0,0,0,0,0,0,0
13110,港区,0,0,0,0,0,0,0,0,0
13110,狛江市,0,0,0,0,0,0,0,0,0
13110,町田市,0,0,0,0,0,0,0,0,0
13110,目黒区,0,0,0,32,0,0,0,1,33
13110,福生市,0,0,0,0,0,0,0,0,0
13110,稲城市,0,0,0,0,0,0,0,0,0
13110,立川市,0,0,0,0,0,0,0,0,0
13110,練馬区,0,0,0,0,0,0,0,0,0
13110,羽村市,0,0,0,0,0,0,0,0,0
13110,荒川区,0,0,0,0,0,0,0,0,0
13110,葛飾区,0,0,0,0,0,0,0,0,0
13110,西東京市,0,0,0,0,0,0,0,0,0
13110,調布市,0,0,0,0,0,0,0,0,0
13110,豊島区,0,0,0,0,0,0,0,0,0
13110,足立区,0,0,0,0,0,0,0,0,0
13110,青ケ島村,0,0,0,0,0,0,0,0,0
13110,青梅市,0,0,0,0,0,0,0,0,0
13111,あきる野市,0,0,0,0,0,0,0,0,0
13111,三宅村,0,0,0,0,0,0,0,0,0
13111,三鷹市,0,0,0,0,0,0,0,0,0
13111,世田谷区,0,0,0,0,0,0,0,0,0
13111,中央区,0,0,0,0,0,0,0,0,0
13111,中野区,0,0,0,0,0,0,0,0,0
13111,八丈町,0,0,0,0,0,0,0,0,0
13111,八王子市,0,0,0,0,0,0,0,0,0
13111,利島村,0,0,0,0,0,0,0,0,0
13111,千代田区,0,0,0,0,0,0,0,0,0
13111,台東区,0,0,0,0,0,0,0,0,0
13111,品川区,0,0,0,0,0,0,0,0,0
13111,国分寺市,0,0,0,0,0,0,0,0,0
13111,国立市,0,0,0,0,0,0,0,0,0
13111,墨田区,0,0,0,0,0,0,0,0,0
13111,多摩市,0,0,0,0,0,0,0,0,0
13111,大島町,0,0,0,0,0,0,0,0,0
13111,大田区,0,0,0,33,0,0,0,5,38
13111,小平市,0,0,0,0,0,0,0,0,0
13111,小金井市,0,0,0,0,0,0,0,0,0
13111,府中市,0,0,0,0,0,0,0,0,0
13111,文京区,0,0,0,0,0,0,0,0,0
13111,新宿区,0,0,0,0,0,0,0,0,0
13111,新島村,0,0,0,0,0,0,0,0,0
13111,日の出町,0,0,0,0,0,0,0,0,0
13111,日野市,0,0,0,0,0,0,0,0,0
13111,昭島市,0,0,0,0,0,0,0,0,0
13111,杉並区,0,0,0,0,0,0,0,0,0
13111,東久留米市,0,0,0,0,0,0,0,0,0
13111,東大和市,0,0,0,0,0,0,0,0,0
13111,東村山市,0,0,0,0,0,0,0,0,0
13111,板橋区,0,0,0,0,0,0,0,0,0
13111,檜原村,0,0,0,0,0,0,0,0,0
13111,武蔵村山市,0,0,0,0,0,0,0,0,0
13111,武蔵野市,0,0,0,0,0,0,0,0,0
13111,江戸川区,0,0,0,0,0,0,0,0,0
13111,江東区,0,0,0,0,0,0,0,0,0
13111,清瀬市,0,0,0,0,0,0,0,0,0
13111,渋谷区,0,0,0,0,0,0,0,0,0
13111,港区,0,0,0,0,0,0,0,0,0
13111,狛江市,0,0,0,0,0,0,0,0,0
13111,町田市,0,0,0,0,0,0,0,0,0
13111,目黒区,0,0,0,0,0,0,0,0,0
13111,福生市,0,0,0,0,0,0,0,0,0
13111,稲城市,0,0,0,0,0,0,0,0,0
13111,立川市,0,0,0,0,0,0,0,0,0
13111,練馬区,0,0,0,0,0,0,0,0,0
13111,羽村市,0,0,0,0,0,0,0,0,0
13111,荒川区,0,0,0,0,0,0,0,0,0
13111,葛飾区,0,0,0,0,0,0,0,0,0
13111,西東京市,0,0,0,0,0,0,0,0,0
13111,調布市,0,0,0,0,0,0,0,0,0
13111,豊島区,0,0,0,0,0,0,0,0,0
13111,足立区,0,0,0,0,0,0,0,0,0
13111,青ケ島村,0,0,0,0,0,0,0,0,0
13111,青梅市,0,0,0,0,0,0,0,0,0
13112,あきる野市,0,0,0,0,0,0,0,0,0
13112,三宅村,0,0,0,0,0,0,0,0,0
13112,三鷹市,0,0,0,0,0,0,0,0,0
13112,世田谷区,0,0,0,30,0,0,0,11,41
13112,中央区,0,0,0,0,0,0,0,0,0
13112,中野区,0,0,0,0,0,0,0,0,0
13112,八丈町,0,0,0,0,0,0,0,0,0
13112,八王子市,0,0,0,0,0,0,0,0,0
13112,利島村,0,0,0,0,0,0,0,0,0
13112,千代田区,0,0,0,0,0,0,0,0,0
13112,台東区,0,0,0,0,0,0,0,0,0
13112,品川区,0,0,0,0,0,0,0,0,0
13112,国分寺市,0,0,0,0,0,0,0,0,0
13112,国立市,0,0,0,0,0,0,0,0,0
13112,墨田区,0,0,0,0,0,0,0,0,0
13112,多摩市,0,0,0,0,0,0,0,0,0
13112,大島町,0,0,0,0,0,0,0,0,0
13112,大田区,0,0,0,0,0,0,0,0,0
13112,小平市,0,0,0,0,0,0,0,0,0
13112,小金井市,0,0,0,0,0,0,0,0,0
13112,府中市,0,0,0,0,0,0,0,0,0
13112,文京区,0,0,0,0,0,0,0,0,0
13112,新宿区,0,0,0,0,0,0,0,0,0
13112,新島村,0,0,0,0,0,0,0,0,0
13112,日の出町,0,0,0,0,0,0,0,0,0
13112,日野市,0,0,0,0,0,0,0,0,0
13112,昭島市,0,0,0,0,0,0,0,0,0
13112,杉並区,0,0,0,0,0,0,0,0,0
13112,東久留米市,0,0,0,0,0,0,0,0,0
13112,東大和市,0,0,0,0,0,0,0,0,0
13112,東村山市,0,0,0,0,0,0,0,0,0
13112,板橋区,0,0,0,0,0,0,0,0,0
13112,檜原村,0,0,0,0,0,0,0,0,0
13112,武蔵村山市,0,0,0,0,0,0,0,0,0
13112,武蔵野市,0,0,0,0,0,0,0,0,0
13112,江戸川区,0,0,0,0,0,0,0,0,0
13112,江東区,0,0,0,0,0,0,0,0,0
13112,清瀬市,0,0,0,0,0,0,0,0,0
13112,渋谷区,0,0,0,0,0,0,0,0,0
13112,港区,0,0,0,0,0,0,0,0,0
13112,狛江市,0,0,0,0,0,0,0,0,0
13112,町田市,0,0,0,0,0,0,0,0,0
13112,目黒区,0,0,0,0,0,0,0,0,0
13112,福生市,0,0,0,0,0,0,0,0,0
13112,稲城市,0,0,0,0,0,0,0,0,0
13112,立川市,0,0,0,0,0,0,0,0,0
13112,練馬区,0,0,0,0,0,0,0,0,0
13112,羽村市,0,0,0,0,0,0,0,0,0
13112,荒川区,0,0,0,0,0,0,0,0,0
13112,葛飾区,0,0,0,0,0,0,0,0,0
13112,西東京市,0,0,0,0,0,0,0,0,0
13112,調布市,0,0,0,0,0,0,0,0,0
13112,豊島区,0,0,0,0,0,0,0,0,0
13112,足立区,0,0,0,0,0,0,0,0,0
13112,青ケ島村,0,0,0,0,0,0,0,0,0
13112,青梅市,0,0,0,0,0,0,0,0,0
13113,あきる野市,0,0,0,0,0,0,0,0,0
13113,三宅村,0,0,0,0,0,0,0,0,0
13113,三鷹市,0,0,0,0,0,0,0,0,0
13113,世田谷区,0,0,0,0,0,0,0,0,0
13113,中央区,0,0,0,0,0,0,0,0,0
13113,中野区,0,0,0,0,0,0,0,0,0
13113,八丈町,0,0,0,0,0,0,0,0,0
13113,八王子市,0,0,0,0,0,0,0,0,0
13113,利島村,0,0,0,0,0,0,0,0,0
13113,千代田区,0,0,0,0,0,0,0,0,0
13113,台東区,0,0,0,0,0,0,0,0,0
13113,品川区,0,0,0,0,0,0,0,0,0
13113,国分寺市,0,0,0,0,0,0,0,0,0
13113,国立市,0,0,0,0,0,0,0,0,0
13113,墨田区,0,0,0,0,0,0,0,0,0
13113,多摩市,0,0,0,0,0,0,0,0,0
13113,大島町,0,0,0,0,0,0,0,0,0
13113,大田区,0,0,0,0,0,0,0,0,0
13113,小平市,0,0,0,0,0,0,0,0,0
13113,小金井市,0,0,0,0,0,0,0,0,0
13113,府中市,0,0,0,0,0,0,0,0,0
13113,文京区,0,0,0,0,0,0,0,0,0
13113,新宿区,0,0,0,0,0,0,0,0,0
13113,新島村,0,0,0,0,0,0,0,0,0
13113,日の出町,0,0,0,0,0,0,0,0,0
13113,日野市,0,0,0,0,0,0,0,0,0
13113,昭島市,0,0,0,0,0,0,0,0,0
13113,杉並区,0,0,0,0,0,0,0,0,0
13113,東久留米市,0,0,0,0,0,0,0,0,0
13113,東大和市,0,0,0,0,0,0,0,0,0
13113,東村山市,0,0,0,0,0,0,0,0,0
13113,板橋区,0,0,0,0,0,0,0,0,0
13113,檜原村,0,0,0,0,0,0,0,0,0
13113,武蔵村山市,0,0,0,0,0,0,0,0,0
13113,武蔵野市,0,0,0,0,0,0,0,0,0
13113,江戸川区,0,0,0,0,0,0,0,0,0
13113,江東区,0,0,0,0,0,0,0,0,0
13113,清瀬市,0,0,0,0,0,0,0,0,0
13113,渋谷区,0,0,0,30,0,1,0,0,31
13113,港区,0,0,0,0,0,0,0,0,0
13113,狛江市,0,0,0,0,0,0,0,0,0
13113,町田市,0,0,0,0,0,0,0,0,0
13113,目黒区,0,0,0,0,0,0,0,0,0
13113,福生市,0,0,0,0,0,0,0,0,0
13113,稲城市,0,0,0,0,0,0,0,0,0
13113,立川市,0,0,0,0,0,0,0,0,0
13113,練馬区,0,0,0,0,0,0,0,0,0
13113,羽村市,0,0,0,0,0,0,0,0,0
13113,荒川区,0,0,0,0,0,0,0,0,0
13113,葛飾区,0,0,0,0,0,0,0,0,0
13113,西東京市,0,0,0,0,0,0,0,0,0
13113,調布市,0,0,0,0,0,0,0,0,0
13113,豊島区,0,0,0,0,0,0,0,0,0
13113,足立区,0,0,0,0,0,0,0,0,0
13113,青ケ島村,0,0,0,0,0,0,0,0,0
13113,青梅市,0,0,0,0,0,0,0,0,0
13114,あきる野市,0,0,0,0,0,0,0,0,0
13114,三宅村,0,0,0,0,0,0,0,0,0
13114,三鷹市,0,0,0,0,0,0,0,0,0
13114,世田谷区,0,0,0,0,0,0,0,0,0
13114,中央区,0,0,0,0,0,0,0,0,0
13114,中野区,0,0,0,15,0,2,0,5,22
13114,八丈町,0,0,0,0,0,0,0,0,0
13114,八王子市,0,0,0,0,0,0,0,0,0
13114,利島村,0,0,0,0,0,0,0,0,0
13114,千代田区,0,0,0,0,0,0,0,0,0
13114,台東区,0,0,0,0,0,0,0,0,0
13114,品川区,0,0,0,0,0,0,0,0,0
13114,国分寺市,0,0,0,0,0,0,0,0,0
13114,国立市,0,0,0,0,0,0,0,0,0
13114,墨田区,0,0,0,0,0,0,0,0,0
13114,多摩市,0,0,0,0,0,0,0,0,0
13114,大島町,0,0,0,0,0,0,0,0,0
13114,大田区,0,0,0,0,0,0,0,0,0
13114,小平市,0,0,0,0,0,0,0,0,0
13114,小金井市,0,0,0,0,0,0,0,0,0
13114,府中市,0,0,0,0,0,0,0,0,0
13114,文京区,0,0,0,0,0,0,0,0,0
13114,新宿区,0,0,0,0,0,0,0,0,0
13114,新島村,0,0,0,0,0,0,0,0,0
13114,日の出町,0,0,0,0,0,0,0,0,0
13114,日野市,0,0,0,0,0,0,0,0,0
13114,昭島市,0,0,0,0,0,0,0,0,0
13114,杉並区,0,0,0,0,0,0,0,0,0
13114,東久留米市,0,0,0,0,0,0,0,0,0
13114,東大和市,0,0,0,0,0,0,0,0,0
13114,東村山市,0,0,0,0,0,0,0,0,0
13114,板橋区,0,0,0,0,0,0,0,0,0
13114,檜原村,0,0,0,0,0,0,0,0,0
13114,武蔵村山市,0,0,0,0,0,0,0,0,0
13114,武蔵野市,0,0,0,0,0,0,0,0,0
13114,江戸川区,0,0,0,0,0,0,0,0,0
13114,江東区,0,0,0,0,0,0,0,0,0
13114,清瀬市,0,0,0,0,0,0,0,0,0
13114,渋谷区,0,0,0,0,0,0,0,0,0
13114,港区,0,0,0,0,0,0,0,0,0
13114,狛江市,0,0,0,0,0,0,0,0,0
13114,町田市,0,0,0,0,0,0,0,0,0
13114,目黒区,0,0,0,0,0,0,0,0,0
13114,福生市,0,0,0,0,0,0,0,0,0
13114,稲城市,0,0,0,0,0,0,0,0,0
13114,立川市,0,0,0,0,0,0,0,0,0
13114,練馬区,0,0,0,0,0,0,0,0,0
13114,羽村市,0,0,0,0,0,0,0,0,0
13114,荒川区,0,0,0,0,0,0,0,0,0
13114,葛飾区,0,0,0,0,0,0,0,0,0
13114,西東京市,0,0,0,0,0,0,0,0,0
13114,調布市,0,0,0,0,0,0,0,0,0
13114,豊島区,0,0,0,0,0,0,0,0,0
13114,足立区,0,0,0,0,0,0,0,0,0
13114,青ケ島村,0,0,0,0,0,0,0,0,0
13114,青梅市,0,0,0,0,0,0,0,0,0
13115,あきる野市,0,0,0,0,0,0,0,0,0
13115,三宅村,0,0,0,0,0,0,0,0,0
13115,三鷹市,0,0,0,0,0,0,0,0,0
13115,世田谷区,0,0,0,0,0,0,0,0,0
13115,中央区,0,0,0,0,0,0,0,0,0
13115,中野区,0,0,0,0,0,0,0,0,0
13115,八丈町,0,0,0,0,0,0,0,0,0
13115,八王子市,0,0,0,0,0,0,0,0,0
13115,利島村,0,0,0,0,0,0,0,0,0
13115,千代田区,0,0,0,0,0,0,0,0,0
13115,台東区,0,0,0,0,0,0,0,0,0
13115,品川区,0,0,0,0,0,0,0,0,0
13115,国分寺市,0,0,0,0,0,0,0,0,0
13115,国立市,0,0,0,0,0,0,0,0,0
13115,墨田区,0,0,0,0,0,0,0,0,0
13115,多摩市,0,0,0,0,0,0,0,0,0
13115,大島町,0,0,0,0,0,0,0,0,0
13115,大田区,0,0,0,0,0,0,0,0,0
13115,小平市,0,0,0,0,0,0,0,0,0
13115,小金井市,0,0,0,0,0,0,0,0,0
13115,府中市,0,0,0,0,0,0,0,0,0
13115,文京区,0,0,0,0,0,0,0,0,0
13115,新宿区,0,0,0,0,0,0,0,0,0
13115,新島村,0,0,0,0,0,0,0,0,0
13115,日の出町,0,0,0,0,0,0,0,0,0
13115,日野市,0,0,0,0,0,0,0,0,0
13115,昭島市,0,0,0,0,0,0,0,0,0
13115,杉並区,0,0,0,52,0,37,0,14,103
13115,東久留米市,0,0,0,0,0,0,0,0,0
13115,東大和市,0,0,0,0,0,0,0,0,0
13115,東村山市,0,0,0,0,0,0,0,0,0
13115,板橋区,0,0,0,0,0,0,0,0,0
13115,檜原村,0,0,0,0,0,0,0,0,0
13115,武蔵村山市,0,0,0,0,0,0,0,0,0
13115,武蔵野市,0,0,0,0,0,0,0,0,0
13115,江戸川区,0,0,0,0,0,0,0,0,0
13115,江東区,0,0,0,0,0,0,0,0,0
13115,清瀬市,0,0,0,0,0,0,0,0,0
13115,渋谷区,0,0,0,0,0,0,0,0,0
13115,港区,0,0,0,0,0,0,0,0,0
13115,狛江市,0,0,0,0,0,0,0,0,0
13115,町田市,0,0,0,0,0,0,0,0,0
13115,目黒区,0,0,0,0,0,0,0,0,0
13115,福生市,0,0,0,0,0,0,0,0,0
13115,稲城市,0,0,0,0,0,0,0,0,0
13115,立川市,0,0,0,0,0,0,0,0,0
13115,練馬区,0,0,0,0,0,0,0,0,0
13115,羽村市,0,0,0,0,0,0,0,0,0
13115,荒川区,0,0,0,0,0,0,0,0,0
13115,葛飾区,0,0,0,0,0,0,0,0,0
13115,西東京市,0,0,0,0,0,0,0,0,0
13115,調布市,0,0,0,0,0,0,0,0,0
13115,豊島区,0,0,0,0,0,0,0,0,0
13115,足立区,0,0,0,0,0,0,0,0,0
13115,青ケ島村,0,0,0,0,0,0,0,0,0
13115,青梅市,0,0,0,0,0,0,0,0,0
13116,あきる野市,0,0,0,0,0,0,0,0,0
13116,三宅村,0,0,0,0,0,0,0,0,0
13116,三鷹市,0,0,0,0,0,0,0,0,0
13116,世田谷区,0,0,0,0,0,0,0,0,0
13116,中央区,0,0,0,0,0,0,0,0,0
13116,中野区,0,0,0,0,0,0,0,0,0
13116,八丈町,0,0,0,0,0,0,0,0,0
13116,八王子市,0,0,0,0,0,0,0,0,0
13116,利島村,0,0,0,0,0,0,0,0,0
13116,千代田区,0,0,0,0,0,0,0,0,0
13116,台東区,0,0,0,0,0,0,0,0,0
13116,品川区,0,0,0,0,0,0,0,0,0
13116,国分寺市,0,0,0,0,0,0,0,0,0
13116,国立市,0,0,0,0,0,0,0,0,0
13116,墨田区,0,0,0,0,0,0,0,0,0
13116,多摩市,0,0,0,0,0,0,0,0,0
13116,大島町,0,0,0,0,0,0,0,0,0
13116,大田区,0,0,0,0,0,0,0,0,0
13116,小平市,0,0,0,0,0,0,0,0,0
13116,小金井市,0,0,0,0,0,0,0,0,0
13116,府中市,0,0,0,0,0,0,0,0,0
13116,文京区,0,0,0,0,0,0,0,0,0
13116,新宿区,0,0,0,0,0,0,0,0,0
13116,新島村,0,0,0,0,0,0,0,0,0
13116,日の出町,0,0,0,0,0,0,0,0,0
13116,日野市,0,0,0,0,0,0,0,0,0
13116,昭島市,0,0,0,0,0,0,0,0,0
13116,杉並区,0,0,0,0,0,0,0,0,0
13116,東久留米市,0,0,0,0,0,0,0,0,0
13116,東大和市,0,0,0,0,0,0,0,0,0
13116,東村山市,0,0,0,0,0,0,0,0,0
13116,板橋区,0,0,0,0,0,0,0,0,0
13116,檜原村,0,0,0,0,0,0,0,0,0
13116,武蔵村山市,0,0,0,0,0,0,0,0,0
13116,武蔵野市,0,0,0,0,0,0,0,0,0
13116,江戸川区,0,0,0,0,0,0,0,0,0
13116,江東区,0,0,0,0,0,0,0,0,0
13116,清瀬市,0,0,0,0,0,0,0,0,0
13116,渋谷区,0,0,0,0,0,0,0,0,0
13116,港区,0,0,0,0,0,0,0,0,0
13116,狛江市,0,0,0,0,0,0,0,0,0
13116,町田市,0,0,0,0,0,0,0,0,0
13116,目黒区,0,0,0,0,0,0,0,0,0
13116,福生市,0,0,0,0,0,0,0,0,0
13116,稲城市,0,0,0,0,0,0,0,0,0
13116,立川市,0,0,0,0,0,0,0,0,0
13116,練馬区,0,0,0,0,0,0,0,0,0
13116,羽村市,0,0,0,0,0,0,0,0,0
13116,荒川区,0,0,0,0,0,0,0,0,0
13116,葛飾区,0,0,0,0,0,0,0,0,0
13116,西東京市,0,0,0,0,0,0,0,0,0
13116,調布市,0,0,0,0,0,0,0,0,0
13116,豊島区,0,0,1,134,0,9,1,14,159
13116,足立区,0,0,0,0,0,0,0,0,0
13116,青ケ島村,0,0,0,0,0,0,0,0,0
13116,青梅市,0,0,0,0,0,0,0,0,0
13118,あきる野市,0,0,0,0,0,0,0,0,0
13118,三宅村,0,0,0,0,0,0,0,0,0
13118,三鷹市,0,0,0,0,0,0,0,0,0
13118,世田谷区,0,0,0,0,0,0,0,0,0
13118,中央区,0,0,0,0,0,0,0,0,0
13118,中野区,0,0,0,0,0,0,0,0,0
13118,八丈町,0,0,0,0,0,0,0,0,0
13118,八王子市,0,0,0,0,0,0,0,0,0
13118,利島村,0,0,0,0,0,0,0,0,0
13118,千代田区,0,0,0,0,0,0,0,0,0
13118,台東区,0,0,0,0,0,0,0,0,0
13118,品川区,0,0,0,0,0,0,0,0,0
13118,国分寺市,0,0,0,0,0,0,0,0,0
13118,国立市,0,0,0,0,0,0,0,0,0
13118,墨田区,0,0,0,0,0,0,0,0,0
13118,多摩市,0,0,0,0,0,0,0,0,0
13118,大島町,0,0,0,0,0,0,0,0,0
13118,大田区,0,0,0,0,0,0,0,0,0
13118,小平市,0,0,0,0,0,0,0,0,0
13118,小金井市,0,0,0,0,0,0,0,0,0
13118,府中市,0,0,0,0,0,0,0,0,0
13118,文京区,0,0,0,0,0,0,0,0,0
13118,新宿区,0,0,0,0,0,0,0,0,0
13118,新島村,0,0,0,0,0,0,0,0,0
13118,日の出町,0,0,0,0,0,0,0,0,0
13118,日野市,0,0,0,0,0,0,0,0,0
13118,昭島市,0,0,0,0,0,0,0,0,0
13118,杉並区,0,0,0,0,0,0,0,0,0
13118,東久留米市,0,0,0,0,0,0,0,0,0
13118,東大和市,0,0,0,0,0,0,0,0,0
13118,東村山市,0,0,0,0,0,0,0,0,0
13118,板橋区,0,0,0,0,0,0,0,0,0
13118,檜原村,0,0,0,0,0,0,0,0,0
13118,武蔵村山市,0,0,0,0,0,0,0,0,0
13118,武蔵野市,0,0,0,0,0,0,0,0,0
13118,江戸川区,0,0,0,0,0,0,0,0,0
13118,江東区,0,0,0,0,0,0,0,0,0
13118,清瀬市,0,0,0,0,0,0,0,0,0
13118,渋谷区,0,0,0,0,0,0,0,0,0
13118,港区,0,0,0,0,0,0,0,0,0
13118,狛江市,0,0,0,0,0,0,0,0,0
13118,町田市,0,0,0,0,0,0,0,0,0
13118,目黒区,0,0,0,0,0,0,0,0,0
13118,福生市,0,0,0,0,0,0,0,0,0
13118,稲城市,0,0,0,0,0,0,0,0,0
13118,立川市,0,0,0,0,0,0,0,0,0
13118,練馬区,0,0,0,0,0,0,0,0,0
13118,羽村市,0,0,0,0,0,0,0,0,0
13118,荒川区,0,0,0,0,2,0,0,0,2
13118,葛飾区,0,0,0,0,0,0,0,0,0
13118,西東京市,0,0,0,0,0,0,0,0,0
13118,調布市,0,0,0,0,0,0,0,0,0
13118,豊島区,0,0,0,0,0,0,0,0,0
13118,足立区,0,0,0,0,0,0,0,0,0
13118,青ケ島村,0,0,0,0,0,0,0,0,0
13118,青梅市,0,0,0,0,0,0,0,0,0
13119,あきる野市,0,0,0,0,0,0,0,0,0
13119,三宅村,0,0,0,0,0,0,0,0,0
13119,三鷹市,0,0,0,0,0,0,0,0,0
13119,世田谷区,0,0,0,0,0,0,0,0,0
13119,中央区,0,0,0,0,0,0,0,0,0
13119,中野区,0,0,0,0,0,0,0,0,0
13119,八丈町,0,0,0,0,0,0,0,0,0
13119,八王子市,0,0,0,0,0,0,0,0,0
13119,利島村,0,0,0,0,0,0,0,0,0
13119,千代田区,0,0,0,0,0,0,0,0,0
13119,台東区,0,0,0,0,0,0,0,0,0
13119,品川区,0,0,0,0,0,0,0,0,0
13119,国分寺市,0,0,0,0,0,0,0,0,0
13119,国立市,0,0,0,0,0,0,0,0,0
13119,墨田区,0,0,0,0,0,0,0,0,0
13119,多摩市,0,0,0,0,0,0,0,0,0
13119,大島町,0,0,0,0,0,0,0,0,0
13119,大田区,0,0,0,0,0,0,0,0,0
13119,小平市,0,0,0,0,0,0,0,0,0
13119,小金井市,0,0,0,0,0,0,0,0,0
13119,府中市,0,0,0,0,0,0,0,0,0
13119,文京区,0,0,0,0,0,0,0,0,0
13119,新宿区,0,0,0,0,0,0,0,0,0
13119,新島村,0,0,0,0,0,0,0,0,0
13119,日の出町,0,0,0,0,0,0,0,0,0
13119,日野市,0,0,0,0,0,0,0,0,0
13119,昭島市,0,0,0,0,0,0,0,0,0
13119,杉並区,0,0,0,0,0,0,0,0,0
13119,東久留米市,0,0,0,0,0,0,0,0,0
13119,東大和市,0,0,0,0,0,0,0,0,0
13119,東村山市,0,0,0,0,0,0,0,0,0
13119,板橋区,0,0,0,0,3,0,0,0,3
13119,檜原村,0,0,0,0,0,0,0,0,0
13119,武蔵村山市,0,0,0,0,0,0,0,0,0
13119,武蔵野市,0,0,0,0,0,0,0,0,0
13119,江戸川区,0,0,0,0,0,0,0,0,0
13119,江東区,0,0,0,0,0,0,0,0,0
13119,清瀬市,0,0,0,0,0,0,0,0,0
13119,渋谷区,0,0,0,0,0,0,0,0,0
13119,港区,0,0,0,0,0,0,0,0,0
13119,狛江市,0,0,0,0,0,0,0,0,0
13119,町田市,0,0,0,0,0,0,0,0,0
13119,目黒区,0,0,0,0,0,0,0,0,0
13119,福生市,0,0,0,0,0,0,0,0,0
13119,稲城市,0,0,0,0,0,0,0,0,0
13119,立川市,0,0,0,0,0,0,0,0,0
13119,練馬区,0,0,0,0,0,0,0,0,0
13119,羽村市,0,0,0,0,0,0,0,0,0
13119,荒川区,0,0,0,0,0,0,0,0,0
13119,葛飾区,0,0,0,0,0,0,0,0,0
13119,西東京市,0,0,0,0,0,0,0,0,0
13119,調布市,0,0,0,0,0,0,0,0,0
13119,豊島区,0,0,0,0,0,0,0,0,0
13119,足立区,0,0,0,0,0,0,0,0,0
13119,青ケ島村,0,0,0,0,0,0,0,0,0
13119,青梅市,0,0,0,0,0,0,0,0,0
13120,あきる野市,0,0,0,0,0,0,0,0,0
13120,三宅村,0,0,0,0,0,0,0,0,0
13120,三鷹市,0,0,0,0,0,0,0,0,0
13120,世田谷区,0,0,0,0,0,0,0,0,0
13120,中央区,0,0,0,0,0,0,0,0,0
13120,中野区,0,0,0,0,0,0,0,0,0
13120,八丈町,0,0,0,0,0,0,0,0,0
13120,八王子市,0,0,0,0,0,0,0,0,0
13120,利島村,0,0,0,0,0,0,0,0,0
13120,千代田区,0,0,0,0,0,0,0,0,0
13120,台東区,0,0,0,0,0,0,0,0,0
13120,品川区,0,0,0,0,0,0,0,0,0
13120,国分寺市,0,0,0,0,0,0,0,0,0
13120,国立市,0,0,0,0,0,0,0,0,0
13120,墨田区,0,0,0,0,0,0,0,0,0
13120,多摩市,0,0,0,0,0,0,0,0,0
13120,大島町,0,0,0,0,0,0,0,0,0
13120,大田区,0,0,0,0,0,0,0,0,0
13120,小平市,0,0,0,0,0,0,0,0,0
13120,小金井市,0,0,0,0,0,0,0,0,0
13120,府中市,0,0,0,0,0,0,0,0,0
13120,文京区,0,0,0,0,0,0,0,0,0
13120,新宿区,0,0,0,0,0,0,0,0,0
13120,新島村,0,0,0,0,0,0,0,0,0
13120,日の出町,0,0,0,0,0,0,0,0,0
13120,日野市,0,0,0,0,0,0,0,0,0
13120,昭島市,0,0,0,0,0,0,0,0,0
13120,杉並区,0,0,0,0,0,0,0,0,0
13120,東久留米市,0,0,0,0,0,0,0,0,0
13120,東大和市,0,0,0,0,0,0,0,0,0
13120,東村山市,0,0,0,0,0,0,0,0,0
13120,板橋区,0,0,0,0,0,0,0,0,0
13120,檜原村,0,0,0,0,0,0,0,0,0
13120,武蔵村山市,0,0,0,0,0,0,0,0,0
13120,武蔵野市,0,0,0,0,0,0,0,0,0
13120,江戸川区,0,0,0,0,0,0,0,0,0
13120,江東区,0,0,0,0,0,0,0,0,0
13120,清瀬市,0,0,0,0,0,0,0,0,0
13120,渋谷区,0,0,0,0,0,0,0,0,0
13120,港区,0,0,0,0,0,0,0,0,0
13120,狛江市,0,0,0,0,0,0,0,0,0
13120,町田市,0,0,0,0,0,0,0,0,0
13120,目黒区,0,0,0,0,0,0,0,0,0
13120,福生市,0,0,0,0,0,0,0,0,0
13120,稲城市,0,0,0,0,0,0,0,0,0
13120,立川市,0,0,0,0,0,0,0,0,0
13120,練馬区,0,0,0,0,2,0,0,0,2
13120,羽村市,0,0,0,0,0,0,0,0,0
13120,荒川区,0,0,0,0,0,0,0,0,0
13120,葛飾区,0,0,0,0,0,0,0,0,0
13120,西東京市,0,0,0,0,0,0,0,0,0
13120,調布市,0,0,0,0,0,0,0,0,0
13120,豊島区,0,0,0,0,0,0,0,0,0
13120,足立区,0,0,0,0,0,0,0,0,0
