record_id,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,seismic_intensity,scenario,seismic_class
official_export_002:460,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,山本歯科医院,4.968,南海トラフ巨大地震,5弱
official_export_003:3,13101,千代田区,National,Designated,記念物,天然記念物,point,江戸城跡,4.835,南海トラフ巨大地震,5弱
official_export_003:4,13101,千代田区,National,Designated,記念物,天然記念物,point,江戸城跡のヒカリゴケ生育地,4.808,南海トラフ巨大地震,5弱
official_export_003:5,13101,千代田区,National,Designated,記念物,天然記念物,point,江戸城外堀跡,4.748,南海トラフ巨大地震,5弱
official_export_003:50,13101,千代田区,National,Designated,記念物,天然記念物,point,常盤橋門跡,4.728,南海トラフ巨大地震,5弱
93,13102,中央区,Tokyo Metropolitan,Designated,有形文化財,歴史資料,point,一石橋迷子しらせ石標,4.765,南海トラフ巨大地震,5弱
131024000000.0,13102,中央区,Municipal,Designated,有形文化財,建造物,building_direct,明治屋京橋ビル,5.303,南海トラフ巨大地震,5強
official_export_001:10,13102,中央区,National,Designated,有形文化財,建造物,building_direct,永代橋,5.38,南海トラフ巨大地震,5強
official_export_001:20,13102,中央区,National,Designated,有形文化財,建造物,building_direct,勝鬨橋,4.852,南海トラフ巨大地震,5弱
official_export_001:53,13102,中央区,National,Designated,有形文化財,建造物,building_direct,清洲橋,5.403,南海トラフ巨大地震,5強
official_export_001:99,13102,中央区,National,Designated,有形文化財,建造物,building_direct,髙島屋東京店,4.765,南海トラフ巨大地震,5弱
official_export_001:101,13102,中央区,National,Designated,有形文化財,建造物,building_direct,築地本願寺本堂,4.771,南海トラフ巨大地震,5弱
official_export_001:112,13102,中央区,National,Designated,有形文化財,建造物,building_direct,日本銀行本店本館,4.832,南海トラフ巨大地震,5弱
official_export_001:113,13102,中央区,National,Designated,有形文化財,建造物,building_direct,日本橋,4.757,南海トラフ巨大地震,5弱
official_export_001:138,13102,中央区,National,Designated,有形文化財,建造物,building_direct,三井本館,4.891,南海トラフ巨大地震,5弱
official_export_001:139,13102,中央区,National,Designated,有形文化財,建造物,building_direct,三越日本橋本店,4.816,南海トラフ巨大地震,5弱
official_export_002:53,13102,中央区,National,Registered,有形文化財,建造物,building_direct,江戸屋店舗兼住宅,5.165,南海トラフ巨大地震,5強
official_export_002:59,13102,中央区,National,Registered,有形文化財,建造物,building_direct,大野屋總本店店舗,4.656,南海トラフ巨大地震,5弱
official_export_002:138,13102,中央区,National,Registered,有形文化財,建造物,building_direct,旧飯田家住宅店舗兼主屋,4.888,南海トラフ巨大地震,5弱
official_export_002:179,13102,中央区,National,Registered,有形文化財,建造物,building_direct,旧宮脇ビル(川崎ブランドデザインビルヂング),4.669,南海トラフ巨大地震,5弱
official_export_002:197,13102,中央区,National,Registered,有形文化財,建造物,building_direct,喜代川店舗,4.819,南海トラフ巨大地震,5弱
official_export_002:199,13102,中央区,National,Registered,有形文化財,建造物,building_direct,銀座大野屋店舗兼主屋,4.689,南海トラフ巨大地震,5弱
official_export_002:200,13102,中央区,National,Registered,有形文化財,建造物,building_direct,銀座ライオンビル,4.636,南海トラフ巨大地震,5弱
official_export_002:271,13102,中央区,National,Registered,有形文化財,建造物,building_direct,新富町躍金楼店舗,4.821,南海トラフ巨大地震,5弱
official_export_002:305,13102,中央区,National,Registered,有形文化財,建造物,building_direct,玉置文治郎ビル,5.049,南海トラフ巨大地震,5強
official_export_002:396,13102,中央区,National,Registered,有形文化財,建造物,building_direct,ハリオグラスビル,5.298,南海トラフ巨大地震,5強
official_export_002:423,13102,中央区,National,Registered,有形文化財,建造物,building_direct,繭山龍泉堂店舗,4.699,南海トラフ巨大地震,5弱
official_export_002:473,13102,中央区,National,Registered,有形文化財,建造物,building_direct,よし梅芳町亭,5.358,南海トラフ巨大地震,5強
official_export_003:20,13102,中央区,National,Designated,記念物,天然記念物,point,旧浜離宮庭園,4.916,南海トラフ巨大地震,5弱
205,13103,港区,Tokyo Metropolitan,Designated,記念物,天然記念物,point,旧細川邸のシイ,5.011,南海トラフ巨大地震,5強
245,13103,港区,Tokyo Metropolitan,Designated,記念物,天然記念物,point,芝東照宮のイチョウ,4.684,南海トラフ巨大地震,5弱
official_export_001:27,13103,港区,National,Designated,有形文化財,建造物,building_direct,旧朝香宮邸,4.839,南海トラフ巨大地震,5弱
official_export_001:28,13103,港区,National,Designated,有形文化財,建造物,building_direct,旧朝香宮邸,4.847,南海トラフ巨大地震,5弱
official_export_001:29,13103,港区,National,Designated,有形文化財,建造物,building_direct,旧朝香宮邸,4.847,南海トラフ巨大地震,5弱
official_export_001:30,13103,港区,National,Designated,有形文化財,建造物,building_direct,旧朝香宮邸,4.844,南海トラフ巨大地震,5弱
official_export_001:31,13103,港区,National,Designated,有形文化財,建造物,building_direct,旧朝香宮邸,4.844,南海トラフ巨大地震,5弱
official_export_001:54,13103,港区,National,Designated,有形文化財,建造物,building_direct,慶応義塾図書館,4.914,南海トラフ巨大地震,5弱
official_export_001:55,13103,港区,National,Designated,有形文化財,建造物,building_direct,慶応義塾三田演説館,4.914,南海トラフ巨大地震,5弱
official_export_001:82,13103,港区,National,Designated,有形文化財,建造物,building_direct,瑞聖寺大雄宝殿,4.963,南海トラフ巨大地震,5弱
official_export_001:93,13103,港区,National,Designated,有形文化財,建造物,building_direct,増上寺三解脱門,4.784,南海トラフ巨大地震,5弱
official_export_001:98,13103,港区,National,Designated,有形文化財,建造物,building_direct,旧台徳院霊廟惣門,4.734,南海トラフ巨大地震,5弱
official_export_001:106,13103,港区,National,Designated,有形文化財,建造物,building_direct,旧東宮御所(迎賓館赤坂離宮),4.876,南海トラフ巨大地震,5弱
official_export_001:127,13103,港区,National,Designated,有形文化財,建造物,building_direct,武家屋敷門,4.891,南海トラフ巨大地震,5弱
official_export_001:142,13103,港区,National,Designated,有形文化財,建造物,building_direct,明治学院インブリー館,4.966,南海トラフ巨大地震,5弱
official_export_001:194,13103,港区,National,Designated,有形文化財,建造物,building_direct,有章院(徳川家継)霊廟二天門,4.752,南海トラフ巨大地震,5弱
official_export_002:58,13103,港区,National,Registered,有形文化財,建造物,building_direct,大倉集古館陳列館,4.672,南海トラフ巨大地震,5弱
official_export_002:60,13103,港区,National,Registered,有形文化財,建造物,building_direct,大橋茶寮表門,4.707,南海トラフ巨大地震,5弱
official_export_002:61,13103,港区,National,Registered,有形文化財,建造物,building_direct,大橋茶寮茶室葵,4.707,南海トラフ巨大地震,5弱
official_export_002:62,13103,港区,National,Registered,有形文化財,建造物,building_direct,大橋茶寮茶室桂,4.707,南海トラフ巨大地震,5弱
official_export_002:63,13103,港区,National,Registered,有形文化財,建造物,building_direct,大橋茶寮茶室守貧庵,4.707,南海トラフ巨大地震,5弱
official_export_002:64,13103,港区,National,Registered,有形文化財,建造物,building_direct,大橋茶寮茶室如庵写,4.707,南海トラフ巨大地震,5弱
official_export_002:65,13103,港区,National,Registered,有形文化財,建造物,building_direct,大橋茶寮茶室山吹,4.707,南海トラフ巨大地震,5弱
official_export_002:66,13103,港区,National,Registered,有形文化財,建造物,building_direct,大橋茶寮中門,4.707,南海トラフ巨大地震,5弱
official_export_002:67,13103,港区,National,Registered,有形文化財,建造物,building_direct,大橋茶寮不老門,4.707,南海トラフ巨大地震,5弱
official_export_002:68,13103,港区,National,Registered,有形文化財,建造物,building_direct,大橋茶寮塀,4.707,南海トラフ巨大地震,5弱
official_export_002:126,13103,港区,National,Registered,有形文化財,建造物,building_direct,菊池寛実記念智美術館別館,4.887,南海トラフ巨大地震,5弱
official_export_002:198,13103,港区,National,Registered,有形文化財,建造物,building_direct,キリスト友会フレンズセンター,4.876,南海トラフ巨大地震,5弱
official_export_002:213,13103,港区,National,Registered,有形文化財,建造物,building_direct,廣度院表門及び練塀,4.761,南海トラフ巨大地震,5弱
official_export_002:222,13103,港区,National,Registered,有形文化財,建造物,building_direct,国際文化会館本館,4.855,南海トラフ巨大地震,5弱
official_export_002:256,13103,港区,National,Registered,有形文化財,建造物,building_direct,常行院納骨堂,4.752,南海トラフ巨大地震,5弱
official_export_002:260,13103,港区,National,Registered,有形文化財,建造物,building_direct,常照院本堂内陣,4.745,南海トラフ巨大地震,5弱
official_export_002:267,13103,港区,National,Registered,有形文化財,建造物,building_direct,心光院表門,4.756,南海トラフ巨大地震,5弱
official_export_002:268,13103,港区,National,Registered,有形文化財,建造物,building_direct,心光院本堂,4.756,南海トラフ巨大地震,5弱
official_export_002:345,13103,港区,National,Registered,有形文化財,建造物,building_direct,東京水産大学雲鷹丸,4.817,南海トラフ巨大地震,5弱
official_export_002:356,13103,港区,National,Registered,有形文化財,建造物,building_direct,東京タワー,4.761,南海トラフ巨大地震,5弱
official_export_002:365,13103,港区,National,Registered,有形文化財,建造物,building_direct,虎ノ門大坂屋砂場店舗,4.946,南海トラフ巨大地震,5弱
official_export_002:415,13103,港区,National,Registered,有形文化財,建造物,building_direct,堀商店,4.891,南海トラフ巨大地震,5弱
official_export_002:425,13103,港区,National,Registered,有形文化財,建造物,building_direct,三菱電機高輪荘蔵,4.87,南海トラフ巨大地震,5弱
official_export_002:426,13103,港区,National,Registered,有形文化財,建造物,building_direct,三菱電機高輪荘主屋,4.87,南海トラフ巨大地震,5弱
official_export_002:427,13103,港区,National,Registered,有形文化財,建造物,building_direct,三菱電機高輪荘洋館,4.87,南海トラフ巨大地震,5弱
official_export_002:435,13103,港区,National,Registered,有形文化財,建造物,building_direct,妙定院上土蔵,4.708,南海トラフ巨大地震,5弱
official_export_002:436,13103,港区,National,Registered,有形文化財,建造物,building_direct,妙定院熊野堂,4.708,南海トラフ巨大地震,5弱
official_export_003:1,13103,港区,National,Designated,記念物,天然記念物,point,浅野長矩墓および赤穂義士墓,4.976,南海トラフ巨大地震,5弱
official_export_003:11,13103,港区,National,Designated,記念物,天然記念物,point,荻生徂徠墓,4.966,南海トラフ巨大地震,5弱
official_export_003:17,13103,港区,National,Designated,記念物,天然記念物,point,旧芝離宮庭園,5.252,南海トラフ巨大地震,5強
official_export_003:19,13103,港区,National,Designated,記念物,天然記念物,point,旧新橋停車場跡及び高輪築堤跡,4.81,南海トラフ巨大地震,5弱
official_export_003:29,13103,港区,National,Designated,記念物,天然記念物,point,佐藤一斎墓,4.814,南海トラフ巨大地震,5弱
official_export_003:33,13103,港区,National,Designated,記念物,天然記念物,point,品川台場,4.915,南海トラフ巨大地震,5弱
official_export_003:38,13103,港区,National,Designated,記念物,天然記念物,point,善福寺のイチョウ,4.904,南海トラフ巨大地震,5弱
official_export_003:41,13103,港区,National,Designated,記念物,天然記念物,point,高輪大木戸跡,4.724,南海トラフ巨大地震,5弱
official_export_003:49,13103,港区,National,Designated,記念物,天然記念物,point,東禅寺,4.893,南海トラフ巨大地震,5弱
13104:0,13104,新宿区,Unknown,Unknown,未判定,未細分,point,市谷亀岡八幡宮の銅鳥居,4.794,南海トラフ巨大地震,5弱
13104:1,13104,新宿区,Unknown,Unknown,未判定,未細分,point,早稲田大学 坪内博士記念演劇博物館,4.852,南海トラフ巨大地震,5弱
13104:2,13104,新宿区,Unknown,Unknown,未判定,未細分,point,浄栄寺の山門「甘露門」,4.851,南海トラフ巨大地震,5弱
13104:3,13104,新宿区,Unknown,Unknown,未判定,未細分,point,幸国寺の山門,4.9,南海トラフ巨大地震,5弱
13104:4,13104,新宿区,Unknown,Unknown,未判定,未細分,point,中井御霊神社の本殿・幣殿・拝殿,4.728,南海トラフ巨大地震,5弱
13104:5,13104,新宿区,Unknown,Unknown,未判定,未細分,point,亮朝院本堂,4.756,南海トラフ巨大地震,5弱
13104:6,13104,新宿区,Unknown,Unknown,未判定,未細分,point,亮朝院七面堂,4.756,南海トラフ巨大地震,5弱
13104:7,13104,新宿区,Unknown,Unknown,未判定,未細分,point,永心寺本堂,4.989,南海トラフ巨大地震,5弱
13104:8,13104,新宿区,Unknown,Unknown,未判定,未細分,point,永心寺山門,4.795,南海トラフ巨大地震,5弱
13104:9,13104,新宿区,Unknown,Unknown,未判定,未細分,point,筑土八幡神社の石造鳥居,4.819,南海トラフ巨大地震,5弱
13104:10,13104,新宿区,Unknown,Unknown,未判定,未細分,point,西迎寺の阿弥陀如来座像,4.826,南海トラフ巨大地震,5弱
13104:11,13104,新宿区,Unknown,Unknown,未判定,未細分,point,中井出世不動尊像,4.866,南海トラフ巨大地震,5弱
13104:12,13104,新宿区,Unknown,Unknown,未判定,未細分,point,花園神社の唐獅子像,4.915,南海トラフ巨大地震,5弱
13104:13,13104,新宿区,Unknown,Unknown,未判定,未細分,point,太宗寺の三日月不動像,4.879,南海トラフ巨大地震,5弱
13104:14,13104,新宿区,Unknown,Unknown,未判定,未細分,point,熊野神社の水鉢,4.799,南海トラフ巨大地震,5弱
13104:15,13104,新宿区,Unknown,Unknown,未判定,未細分,point,亮朝院の金剛力士石像,4.756,南海トラフ巨大地震,5弱
13104:16,13104,新宿区,Unknown,Unknown,未判定,未細分,point,誓閑寺の梵鐘,4.793,南海トラフ巨大地震,5弱
13104:17,13104,新宿区,Unknown,Unknown,未判定,未細分,point,善国寺の毘沙門天像,4.854,南海トラフ巨大地震,5弱
13104:18,13104,新宿区,Unknown,Unknown,未判定,未細分,point,経王寺の大黒天像,4.833,南海トラフ巨大地震,5弱
13104:19,13104,新宿区,Unknown,Unknown,未判定,未細分,point,法善寺の七面明神像,4.898,南海トラフ巨大地震,5弱
13104:20,13104,新宿区,Unknown,Unknown,未判定,未細分,point,布袋像の水鉢,4.831,南海トラフ巨大地震,5弱
13104:21,13104,新宿区,Unknown,Unknown,未判定,未細分,point,須賀神社の三十六歌仙絵,4.838,南海トラフ巨大地震,5弱
13104:22,13104,新宿区,Unknown,Unknown,未判定,未細分,point,馬水槽,4.924,南海トラフ巨大地震,5弱
13104:23,13104,新宿区,Unknown,Unknown,未判定,未細分,point,天龍寺の時の鐘,4.813,南海トラフ巨大地震,5弱
13104:24,13104,新宿区,Unknown,Unknown,未判定,未細分,point,天龍寺のやぐら時計,4.813,南海トラフ巨大地震,5弱
13104:25,13104,新宿区,Unknown,Unknown,未判定,未細分,point,大隈重信銅像,4.852,南海トラフ巨大地震,5弱
13104:26,13104,新宿区,Unknown,Unknown,未判定,未細分,point,長善寺(笹寺)のめのう観音像,4.907,南海トラフ巨大地震,5弱
13104:27,13104,新宿区,Unknown,Unknown,未判定,未細分,point,鬼王神社の水鉢,4.832,南海トラフ巨大地震,5弱
13104:28,13104,新宿区,Unknown,Unknown,未判定,未細分,point,聖徳太子画像,4.923,南海トラフ巨大地震,5弱
13104:29,13104,新宿区,Unknown,Unknown,未判定,未細分,point,太宗寺の観無量寿経曼荼羅,4.879,南海トラフ巨大地震,5弱
13104:30,13104,新宿区,Unknown,Unknown,未判定,未細分,point,七人役者図絵馬,4.799,南海トラフ巨大地震,5弱
13104:31,13104,新宿区,Unknown,Unknown,未判定,未細分,point,阿弥陀三尊来迎図(専福寺),4.898,南海トラフ巨大地震,5弱
13104:32,13104,新宿区,Unknown,Unknown,未判定,未細分,point,木造阿弥陀如来立像,4.843,南海トラフ巨大地震,5弱
13104:33,13104,新宿区,Unknown,Unknown,未判定,未細分,point,木造地蔵菩薩坐像,4.809,南海トラフ巨大地震,5弱
13104:34,13104,新宿区,Unknown,Unknown,未判定,未細分,point,阿弥陀三尊来迎図(光照寺),4.809,南海トラフ巨大地震,5弱
13104:35,13104,新宿区,Unknown,Unknown,未判定,未細分,point,法然上人画像,4.809,南海トラフ巨大地震,5弱
13104:36,13104,新宿区,Unknown,Unknown,未判定,未細分,point,西光庵の観無量寿経曼荼羅,4.923,南海トラフ巨大地震,5弱
13104:37,13104,新宿区,Unknown,Unknown,未判定,未細分,point,天瑞元堤像 谷文晁筆,4.772,南海トラフ巨大地震,5弱
13104:38,13104,新宿区,Unknown,Unknown,未判定,未細分,point,謙堂文益像 谷文晁筆,4.772,南海トラフ巨大地震,5弱
13104:39,13104,新宿区,Unknown,Unknown,未判定,未細分,point,八大龍王図 谷文晁筆,4.772,南海トラフ巨大地震,5弱
13104:40,13104,新宿区,Unknown,Unknown,未判定,未細分,point,十大弟子図 谷文晁筆,4.772,南海トラフ巨大地震,5弱
13104:41,13104,新宿区,Unknown,Unknown,未判定,未細分,point,永福寺の銅造大日如来坐像,4.899,南海トラフ巨大地震,5弱
13104:42,13104,新宿区,Unknown,Unknown,未判定,未細分,point,永福寺の銅造地蔵菩薩半跏像,4.899,南海トラフ巨大地震,5弱
13104:43,13104,新宿区,Unknown,Unknown,未判定,未細分,point,済松寺の加藤文麗筆絵画作品,4.768,南海トラフ巨大地震,5弱
13104:44,13104,新宿区,Unknown,Unknown,未判定,未細分,point,谷文晁の絵,4.803,南海トラフ巨大地震,5弱
13104:45,13104,新宿区,Unknown,Unknown,未判定,未細分,point,月見岡八幡神社の鰐口,4.803,南海トラフ巨大地震,5弱
13104:46,13104,新宿区,Unknown,Unknown,未判定,未細分,point,市谷亀岡八幡宮の軍配団扇,4.794,南海トラフ巨大地震,5弱
13104:47,13104,新宿区,Unknown,Unknown,未判定,未細分,point,林光寺の高僧先達連座画像,4.958,南海トラフ巨大地震,5弱
13104:48,13104,新宿区,Unknown,Unknown,未判定,未細分,point,木造十一面観音坐像,4.809,南海トラフ巨大地震,5弱
13104:49,13104,新宿区,Unknown,Unknown,未判定,未細分,point,亮朝院の梵鐘,4.756,南海トラフ巨大地震,5弱
13104:50,13104,新宿区,Unknown,Unknown,未判定,未細分,point,宝泉寺の梵鐘,4.724,南海トラフ巨大地震,5弱
13104:51,13104,新宿区,Unknown,Unknown,未判定,未細分,point,銅造地蔵菩薩半跏像,4.793,南海トラフ巨大地震,5弱
13104:52,13104,新宿区,Unknown,Unknown,未判定,未細分,point,正受院の梵鐘,4.895,南海トラフ巨大地震,5弱
13104:53,13104,新宿区,Unknown,Unknown,未判定,未細分,point,西迎寺の梵鐘,4.826,南海トラフ巨大地震,5弱
13104:54,13104,新宿区,Unknown,Unknown,未判定,未細分,point,浄栄寺の梵鐘,4.816,南海トラフ巨大地震,5弱
13104:55,13104,新宿区,Unknown,Unknown,未判定,未細分,point,善慶寺の梵鐘,4.814,南海トラフ巨大地震,5弱
13104:56,13104,新宿区,Unknown,Unknown,未判定,未細分,point,法雲寺の梵鐘,4.914,南海トラフ巨大地震,5弱
13104:57,13104,新宿区,Unknown,Unknown,未判定,未細分,point,圓照寺の梵鐘,4.815,南海トラフ巨大地震,5弱
13104:58,13104,新宿区,Unknown,Unknown,未判定,未細分,point,薬王院の梵鐘,4.745,南海トラフ巨大地震,5弱
13104:59,13104,新宿区,Unknown,Unknown,未判定,未細分,point,西應寺の梵鐘,4.984,南海トラフ巨大地震,5弱
13104:60,13104,新宿区,Unknown,Unknown,未判定,未細分,point,光照寺の涅槃図,4.807,南海トラフ巨大地震,5弱
13104:61,13104,新宿区,Unknown,Unknown,未判定,未細分,point,長安寺の六地蔵塔,5.024,南海トラフ巨大地震,5強
13104:62,13104,新宿区,Unknown,Unknown,未判定,未細分,point,太宗寺墓地出土品,4.879,南海トラフ巨大地震,5弱
13104:63,13104,新宿区,Unknown,Unknown,未判定,未細分,point,小銅鐸,4.923,南海トラフ巨大地震,5弱
13104:64,13104,新宿区,Unknown,Unknown,未判定,未細分,point,隆起線文系土器,4.923,南海トラフ巨大地震,5弱
13104:65,13104,新宿区,Unknown,Unknown,未判定,未細分,point,下落合横穴墓出土品,4.923,南海トラフ巨大地震,5弱
13104:66,13104,新宿区,Unknown,Unknown,未判定,未細分,point,一行院墓地出土品,5.052,南海トラフ巨大地震,5強
13104:67,13104,新宿区,Unknown,Unknown,未判定,未細分,point,中村家文書,4.923,南海トラフ巨大地震,5弱
13104:68,13104,新宿区,Unknown,Unknown,未判定,未細分,point,林光寺の歴代宗主銘,4.958,南海トラフ巨大地震,5弱
13104:69,13104,新宿区,Unknown,Unknown,未判定,未細分,point,亮朝院文書,4.756,南海トラフ巨大地震,5弱
13104:70,13104,新宿区,Unknown,Unknown,未判定,未細分,point,中井御霊神社文書,4.728,南海トラフ巨大地震,5弱
13104:71,13104,新宿区,Unknown,Unknown,未判定,未細分,point,長厳寺文書,4.846,南海トラフ巨大地震,5弱
13104:72,13104,新宿区,Unknown,Unknown,未判定,未細分,point,済松寺文書,4.772,南海トラフ巨大地震,5弱
13104:73,13104,新宿区,Unknown,Unknown,未判定,未細分,point,林光寺文書,4.958,南海トラフ巨大地震,5弱
13104:74,13104,新宿区,Unknown,Unknown,未判定,未細分,point,大聖院文書,4.892,南海トラフ巨大地震,5弱
13104:75,13104,新宿区,Unknown,Unknown,未判定,未細分,point,法身寺文書,4.926,南海トラフ巨大地震,5弱
13104:76,13104,新宿区,Unknown,Unknown,未判定,未細分,point,旭地蔵,4.895,南海トラフ巨大地震,5弱
13104:77,13104,新宿区,Unknown,Unknown,未判定,未細分,point,子供合埋碑,4.895,南海トラフ巨大地震,5弱
13104:78,13104,新宿区,Unknown,Unknown,未判定,未細分,point,式三番奉納額,4.799,南海トラフ巨大地震,5弱
13104:79,13104,新宿区,Unknown,Unknown,未判定,未細分,point,旧鈴法寺江戸番所資料,4.926,南海トラフ巨大地震,5弱
13104:80,13104,新宿区,Unknown,Unknown,未判定,未細分,point,空印の石手水鉢,4.923,南海トラフ巨大地震,5弱
13104:81,13104,新宿区,Unknown,Unknown,未判定,未細分,point,堀部武庸加功遺跡之碑,4.888,南海トラフ巨大地震,5弱
13104:82,13104,新宿区,Unknown,Unknown,未判定,未細分,point,幸国寺の日蓮聖人六百遠忌供養塔,4.9,南海トラフ巨大地震,5弱
13104:83,13104,新宿区,Unknown,Unknown,未判定,未細分,point,太宗寺の切支丹灯籠,4.879,南海トラフ巨大地震,5弱
13104:84,13104,新宿区,Unknown,Unknown,未判定,未細分,point,諸国旅人供養碑,4.809,南海トラフ巨大地震,5弱
13104:85,13104,新宿区,Unknown,Unknown,未判定,未細分,point,服部半蔵の槍,4.958,南海トラフ巨大地震,5弱
13104:86,13104,新宿区,Unknown,Unknown,未判定,未細分,point,駿馬塚の碑,4.845,南海トラフ巨大地震,5弱
13104:87,13104,新宿区,Unknown,Unknown,未判定,未細分,point,月桂寺の切支丹灯籠,4.923,南海トラフ巨大地震,5弱
