record_id,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,seismic_intensity,scenario,seismic_class
13104:205,13104,新宿区,Unknown,Unknown,未判定,未細分,point,天祖神社の神門,5.863,都心東部直下地震,6弱
13104:206,13104,新宿区,Unknown,Unknown,未判定,未細分,point,戸山射撃場跡,5.876,都心東部直下地震,6弱
13104:207,13104,新宿区,Unknown,Unknown,未判定,未細分,point,喜久井町 戦災者供養観音像,5.913,都心東部直下地震,6弱
13104:208,13104,新宿区,Unknown,Unknown,未判定,未細分,point,白糸塚,5.925,都心東部直下地震,6弱
13104:209,13104,新宿区,Unknown,Unknown,未判定,未細分,point,獅子吼会の山門,5.876,都心東部直下地震,6弱
13104:210,13104,新宿区,Unknown,Unknown,未判定,未細分,point,田島森碑,5.872,都心東部直下地震,6弱
13104:211,13104,新宿区,Unknown,Unknown,未判定,未細分,point,忠魂碑,5.926,都心東部直下地震,6弱
13104:212,13104,新宿区,Unknown,Unknown,未判定,未細分,point,祭馬碑,5.858,都心東部直下地震,6弱
13104:213,13104,新宿区,Unknown,Unknown,未判定,未細分,point,渡辺玉花旧居,5.746,都心東部直下地震,6弱
13104:214,13104,新宿区,Unknown,Unknown,未判定,未細分,point,花園アパート跡,5.907,都心東部直下地震,6弱
13104:215,13104,新宿区,Unknown,Unknown,未判定,未細分,point,美濃国高須藩主 松平家上屋敷跡,5.902,都心東部直下地震,6弱
13104:216,13104,新宿区,Unknown,Unknown,未判定,未細分,point,水準点II号,5.954,都心東部直下地震,6弱
13104:217,13104,新宿区,Unknown,Unknown,未判定,未細分,point,東京若葉キリスト教会,5.979,都心東部直下地震,6弱
13104:218,13104,新宿区,Unknown,Unknown,未判定,未細分,point,稲荷鬼王神社の節分祭,5.819,都心東部直下地震,6弱
13104:219,13104,新宿区,Unknown,Unknown,未判定,未細分,point,中井御霊神社の節分祭,5.854,都心東部直下地震,6弱
13104:220,13104,新宿区,Unknown,Unknown,未判定,未細分,point,花園神社の節分祭,5.926,都心東部直下地震,6弱
13104:221,13104,新宿区,Unknown,Unknown,未判定,未細分,point,氷川神社の節分祭,5.71,都心東部直下地震,6弱
13104:222,13104,新宿区,Unknown,Unknown,未判定,未細分,point,鎧神社の節分祭,5.821,都心東部直下地震,6弱
13104:223,13104,新宿区,Unknown,Unknown,未判定,未細分,point,自性院の節分会,5.887,都心東部直下地震,6弱
13104:224,13104,新宿区,Unknown,Unknown,未判定,未細分,point,有隣園跡,5.967,都心東部直下地震,6弱
13104:225,13104,新宿区,Unknown,Unknown,未判定,未細分,point,太宗寺の閻魔大王開帳,5.909,都心東部直下地震,6弱
13104:226,13104,新宿区,Unknown,Unknown,未判定,未細分,point,太宗寺の大震災紀念碑,5.909,都心東部直下地震,6弱
13104:227,13104,新宿区,Unknown,Unknown,未判定,未細分,point,放生寺の水掛け地蔵と大震火災死亡群霊塔,5.804,都心東部直下地震,6弱
13104:228,13104,新宿区,Unknown,Unknown,未判定,未細分,point,文学座アトリエ,6.118,都心東部直下地震,6強以上
13104:229,13104,新宿区,Unknown,Unknown,未判定,未細分,point,新宿園跡,,都心東部直下地震,No data
13104:230,13104,新宿区,Unknown,Unknown,未判定,未細分,point,弘文学院跡,5.783,都心東部直下地震,6弱
13104:231,13104,新宿区,Unknown,Unknown,未判定,未細分,point,ムーラン・ルージュ新宿座跡,5.874,都心東部直下地震,6弱
official_export_001:19,13104,新宿区,National,Designated,有形文化財,建造物,building_direct,学習院旧正門,5.83,都心東部直下地震,6弱
official_export_001:43,13104,新宿区,National,Designated,有形文化財,建造物,building_direct,旧馬場家牛込邸,5.844,都心東部直下地震,6弱
official_export_001:79,13104,新宿区,National,Designated,有形文化財,建造物,building_direct,新宿御苑旧洋館御休所,5.882,都心東部直下地震,6弱
official_export_001:84,13104,新宿区,National,Designated,有形文化財,建造物,building_direct,聖徳記念絵画館,5.971,都心東部直下地震,6弱
official_export_001:197,13104,新宿区,National,Designated,有形文化財,建造物,building_direct,早稲田大学大隈記念講堂,5.881,都心東部直下地震,6弱
official_export_002:11,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,新井家住宅主屋,5.849,都心東部直下地震,6弱
official_export_002:33,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,一水寮,5.878,都心東部直下地震,6弱
official_export_002:158,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,旧島津家住宅アトリエ,5.722,都心東部直下地震,6弱
official_export_002:167,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,旧常盤家本館(石合家住宅主屋),5.854,都心東部直下地震,6弱
official_export_002:201,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,栗原家住宅稲荷社及び石鳥居,5.873,都心東部直下地震,6弱
official_export_002:202,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,栗原家住宅蔵,5.873,都心東部直下地震,6弱
official_export_002:203,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,栗原家住宅主屋,5.873,都心東部直下地震,6弱
official_export_002:204,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,栗原家住宅門柱及び塀,5.873,都心東部直下地震,6弱
official_export_002:269,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,新潮社倉庫,5.951,都心東部直下地震,6弱
official_export_002:270,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,新潮社本館,5.951,都心東部直下地震,6弱
official_export_002:273,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,鈴木家住宅主屋,5.926,都心東部直下地震,6弱
official_export_002:295,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,高橋建築事務所社屋,5.952,都心東部直下地震,6弱
official_export_002:388,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,日本バプテストキリスト教目白ヶ丘教会礼拝堂,5.948,都心東部直下地震,6弱
official_export_002:433,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,宮城道雄記念館検校の間,5.837,都心東部直下地震,6弱
official_export_002:456,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,安与ビル,5.897,都心東部直下地震,6弱
official_export_002:465,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,矢来能楽堂,5.922,都心東部直下地震,6弱
official_export_003:47,13104,新宿区,National,Designated,記念物,天然記念物,point,哲学堂公園,5.742,都心東部直下地震,6弱
official_export_003:69,13104,新宿区,National,Designated,記念物,天然記念物,point,山鹿素行墓,5.92,都心東部直下地震,6弱
official_export_003:75,13104,新宿区,National,Designated,記念物,天然記念物,point,林氏墓地,5.852,都心東部直下地震,6弱
1,13105,文京区,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,湯島天満宮表鳥居,5.955,都心東部直下地震,6弱
2,13105,文京区,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,求道会館,6.028,都心東部直下地震,6強以上
155,13105,文京区,Tokyo Metropolitan,Designated,記念物,旧跡,point,藤田東湖護母致命の処,6.026,都心東部直下地震,6強以上
156,13105,文京区,Tokyo Metropolitan,Designated,記念物,旧跡,point,森?外遺跡,6.114,都心東部直下地震,6強以上
196,13105,文京区,Tokyo Metropolitan,Designated,記念物,名勝,point,旧安田楠雄邸庭園,5.902,都心東部直下地震,6弱
240,13105,文京区,Tokyo Metropolitan,Designated,記念物,史跡,point,原氏墓所,5.987,都心東部直下地震,6弱
official_export_001:4,13105,文京区,National,Designated,有形文化財,建造物,building_direct,旧磯野家住宅,6.073,都心東部直下地震,6強以上
official_export_001:5,13105,文京区,National,Designated,有形文化財,建造物,building_direct,旧磯野家住宅,6.06,都心東部直下地震,6強以上
official_export_001:18,13105,文京区,National,Designated,有形文化財,建造物,building_direct,旧加賀屋敷御守殿門(赤門),5.871,都心東部直下地震,6弱
official_export_001:61,13105,文京区,National,Designated,有形文化財,建造物,building_direct,護国寺月光殿(旧日光院客殿),5.945,都心東部直下地震,6弱
official_export_001:62,13105,文京区,National,Designated,有形文化財,建造物,building_direct,護国寺本堂,5.939,都心東部直下地震,6弱
official_export_001:83,13105,文京区,National,Designated,有形文化財,建造物,building_direct,スカイハウス(旧菊竹清訓自邸),6.057,都心東部直下地震,6強以上
official_export_001:102,13105,文京区,National,Designated,有形文化財,建造物,building_direct,旧東京医学校本館,5.894,都心東部直下地震,6弱
official_export_001:119,13105,文京区,National,Designated,有形文化財,建造物,building_direct,根津神社,6.117,都心東部直下地震,6強以上
official_export_001:120,13105,文京区,National,Designated,有形文化財,建造物,building_direct,根津神社,6.117,都心東部直下地震,6強以上
official_export_001:121,13105,文京区,National,Designated,有形文化財,建造物,building_direct,根津神社,6.117,都心東部直下地震,6強以上
official_export_001:122,13105,文京区,National,Designated,有形文化財,建造物,building_direct,根津神社,6.117,都心東部直下地震,6強以上
official_export_001:123,13105,文京区,National,Designated,有形文化財,建造物,building_direct,根津神社,6.156,都心東部直下地震,6強以上
official_export_001:124,13105,文京区,National,Designated,有形文化財,建造物,building_direct,根津神社,6.118,都心東部直下地震,6強以上
official_export_001:125,13105,文京区,National,Designated,有形文化財,建造物,building_direct,根津神社,6.156,都心東部直下地震,6強以上
official_export_002:5,13105,文京区,National,Registered,有形文化財,建造物,building_direct,芦葉家住宅倉庫,5.9,都心東部直下地震,6弱
official_export_002:6,13105,文京区,National,Registered,有形文化財,建造物,building_direct,芦葉家住宅門,5.9,都心東部直下地震,6弱
official_export_002:18,13105,文京区,National,Registered,有形文化財,建造物,building_direct,池田家住宅主屋,5.985,都心東部直下地震,6弱
official_export_002:26,13105,文京区,National,Registered,有形文化財,建造物,building_direct,伊勢五蔵,6.098,都心東部直下地震,6強以上
official_export_002:27,13105,文京区,National,Registered,有形文化財,建造物,building_direct,伊勢五主屋,6.098,都心東部直下地震,6強以上
official_export_002:39,13105,文京区,National,Registered,有形文化財,建造物,building_direct,今井家住宅蔵,6.056,都心東部直下地震,6強以上
official_export_002:50,13105,文京区,National,Registered,有形文化財,建造物,building_direct,梅村家住宅(旧山崎家住宅)主屋,6.053,都心東部直下地震,6強以上
official_export_002:51,13105,文京区,National,Registered,有形文化財,建造物,building_direct,梅村家住宅(旧山崎家住宅)門,6.053,都心東部直下地震,6強以上
official_export_002:52,13105,文京区,National,Registered,有形文化財,建造物,building_direct,エチソウビル,5.915,都心東部直下地震,6弱
official_export_002:72,13105,文京区,National,Registered,有形文化財,建造物,building_direct,お茶の水女子大学表門,6.005,都心東部直下地震,6強以上
official_export_002:73,13105,文京区,National,Registered,有形文化財,建造物,building_direct,お茶の水女子大学講堂,6.014,都心東部直下地震,6強以上
official_export_002:74,13105,文京区,National,Registered,有形文化財,建造物,building_direct,お茶の水女子大学附属幼稚園園舎,6.033,都心東部直下地震,6強以上
official_export_002:75,13105,文京区,National,Registered,有形文化財,建造物,building_direct,お茶の水女子大学本館,6.014,都心東部直下地震,6強以上
official_export_002:101,13105,文京区,National,Registered,有形文化財,建造物,building_direct,金澤家住宅主屋,6.047,都心東部直下地震,6強以上
official_export_002:102,13105,文京区,National,Registered,有形文化財,建造物,building_direct,金澤家住宅門及び塀,6.047,都心東部直下地震,6強以上
official_export_002:103,13105,文京区,National,Registered,有形文化財,建造物,building_direct,金澤家住宅洋館,6.047,都心東部直下地震,6強以上
official_export_002:174,13105,文京区,National,Registered,有形文化財,建造物,building_direct,旧弘田家住宅主屋,5.92,都心東部直下地震,6弱
official_export_002:175,13105,文京区,National,Registered,有形文化財,建造物,building_direct,旧弘田家住宅門柱及び塀,5.92,都心東部直下地震,6弱
official_export_002:244,13105,文京区,National,Registered,有形文化財,建造物,building_direct,さかえビル,5.795,都心東部直下地震,6弱
official_export_002:250,13105,文京区,National,Registered,有形文化財,建造物,building_direct,島薗家住宅主屋,5.89,都心東部直下地震,6弱
official_export_002:266,13105,文京区,National,Registered,有形文化財,建造物,building_direct,進開屋,6.102,都心東部直下地震,6強以上
official_export_002:272,13105,文京区,National,Registered,有形文化財,建造物,building_direct,新町館(三宅家住宅),5.845,都心東部直下地震,6弱
official_export_002:279,13105,文京区,National,Registered,有形文化財,建造物,building_direct,瀬川家住宅(旧古市家住宅)蔵,5.92,都心東部直下地震,6弱
official_export_002:280,13105,文京区,National,Registered,有形文化財,建造物,building_direct,瀬川家住宅(旧古市家住宅)主屋,5.92,都心東部直下地震,6弱
official_export_002:288,13105,文京区,National,Registered,有形文化財,建造物,building_direct,髙木家住宅離れ,5.963,都心東部直下地震,6弱
official_export_002:289,13105,文京区,National,Registered,有形文化財,建造物,building_direct,髙木家住宅洋館,5.965,都心東部直下地震,6弱
official_export_002:301,13105,文京区,National,Registered,有形文化財,建造物,building_direct,田口家住宅主屋,6.069,都心東部直下地震,6強以上
official_export_002:303,13105,文京区,National,Registered,有形文化財,建造物,building_direct,棚澤書店,5.999,都心東部直下地震,6弱
official_export_002:313,13105,文京区,National,Registered,有形文化財,建造物,building_direct,椿山荘残月,5.982,都心東部直下地震,6弱
official_export_002:314,13105,文京区,National,Registered,有形文化財,建造物,building_direct,椿山荘三重塔,5.985,都心東部直下地震,6弱
official_export_002:328,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京カテドラル鐘塔,6.002,都心東部直下地震,6強以上
official_export_002:329,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京カテドラル聖マリア大聖堂,6.0,都心東部直下地震,6強以上
official_export_002:347,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京大学工学部1号館,5.969,都心東部直下地震,6弱
official_export_002:348,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京大学工学部列品館,5.955,都心東部直下地震,6弱
official_export_002:350,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京大学大講堂(安田講堂),6.112,都心東部直下地震,6強以上
official_export_002:351,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京大学法学部3号館,5.935,都心東部直下地震,6弱
official_export_002:352,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京大学法文1号館,5.944,都心東部直下地震,6弱
official_export_002:353,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京大学法文2号館,5.927,都心東部直下地震,6弱
official_export_002:354,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京大学本郷正門及び門衛所,5.974,都心東部直下地震,6弱
official_export_002:355,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京大学野球場観覧席・ダッグアウト及びフェンス,5.921,都心東部直下地震,6弱
official_export_002:358,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京地下鉄丸ノ内線御茶ノ水駅出入口上家,6.032,都心東部直下地震,6強以上
official_export_002:379,13105,文京区,National,Registered,有形文化財,建造物,building_direct,日本基督教団根津教会,6.142,都心東部直下地震,6強以上
official_export_002:380,13105,文京区,National,Registered,有形文化財,建造物,building_direct,日本基督教団根津教会門及び塀,6.127,都心東部直下地震,6強以上
official_export_002:382,13105,文京区,National,Registered,有形文化財,建造物,building_direct,日本基督教団本郷中央教会,5.968,都心東部直下地震,6弱
official_export_002:383,13105,文京区,National,Registered,有形文化財,建造物,building_direct,日本基督教団弓町本郷教会,5.925,都心東部直下地震,6弱
official_export_002:387,13105,文京区,National,Registered,有形文化財,建造物,building_direct,日本聖公会東京教区東京諸聖徒教会礼拝堂,6.086,都心東部直下地震,6強以上
official_export_002:390,13105,文京区,National,Registered,有形文化財,建造物,building_direct,橋本家住宅,6.079,都心東部直下地震,6強以上
official_export_002:397,13105,文京区,National,Registered,有形文化財,建造物,building_direct,はん亭,6.258,都心東部直下地震,6強以上
official_export_002:406,13105,文京区,National,Registered,有形文化財,建造物,building_direct,平野家住宅蔵,6.059,都心東部直下地震,6強以上
official_export_002:407,13105,文京区,National,Registered,有形文化財,建造物,building_direct,平野家住宅主屋,6.059,都心東部直下地震,6強以上
official_export_002:408,13105,文京区,National,Registered,有形文化財,建造物,building_direct,平野家住宅茶室,6.059,都心東部直下地震,6強以上
official_export_002:409,13105,文京区,National,Registered,有形文化財,建造物,building_direct,平野家住宅茶室門,6.059,都心東部直下地震,6強以上
official_export_002:410,13105,文京区,National,Registered,有形文化財,建造物,building_direct,平野家住宅門,6.065,都心東部直下地震,6強以上
official_export_002:411,13105,文京区,National,Registered,有形文化財,建造物,building_direct,平野家住宅洋館,6.059,都心東部直下地震,6強以上
official_export_002:414,13105,文京区,National,Registered,有形文化財,建造物,building_direct,鳳明館本館,5.981,都心東部直下地震,6弱
official_export_002:419,13105,文京区,National,Registered,有形文化財,建造物,building_direct,松井家住宅表門及び塀,6.055,都心東部直下地震,6強以上
official_export_002:420,13105,文京区,National,Registered,有形文化財,建造物,building_direct,松井家住宅主屋,6.055,都心東部直下地震,6強以上
official_export_002:421,13105,文京区,National,Registered,有形文化財,建造物,building_direct,松井家住宅蔵,6.055,都心東部直下地震,6強以上
official_export_002:454,13105,文京区,National,Registered,有形文化財,建造物,building_direct,森博士の家,6.071,都心東部直下地震,6強以上
official_export_002:459,13105,文京区,National,Registered,有形文化財,建造物,building_direct,山﨑家住宅主屋,6.045,都心東部直下地震,6強以上
official_export_002:461,13105,文京区,National,Registered,有形文化財,建造物,building_direct,山脇家住宅表門及び塀,5.896,都心東部直下地震,6弱
official_export_002:462,13105,文京区,National,Registered,有形文化財,建造物,building_direct,山脇家住宅主屋,5.896,都心東部直下地震,6弱
official_export_002:463,13105,文京区,National,Registered,有形文化財,建造物,building_direct,弥生正緑館(渋谷家住宅洋館)主屋,6.172,都心東部直下地震,6強以上
official_export_002:464,13105,文京区,National,Registered,有形文化財,建造物,building_direct,弥生正緑館(渋谷家住宅洋館)庭門,6.172,都心東部直下地震,6強以上
official_export_003:8,13105,文京区,National,Designated,記念物,天然記念物,point,大塚先儒墓所,5.968,都心東部直下地震,6弱
official_export_003:12,13105,文京区,National,Designated,記念物,天然記念物,point,懐徳館庭園(旧加賀藩主前田氏本郷本邸庭園),5.808,都心東部直下地震,6弱
official_export_003:23,13105,文京区,National,Designated,記念物,天然記念物,point,小石川後楽園,5.997,都心東部直下地震,6弱
official_export_003:24,13105,文京区,National,Designated,記念物,天然記念物,point,小石川植物園(御薬園跡及び養生所跡),6.21,都心東部直下地震,6強以上
official_export_003:40,13105,文京区,National,Designated,記念物,天然記念物,point,高島秋帆墓,6.021,都心東部直下地震,6強以上
official_export_003:70,13105,文京区,National,Designated,記念物,天然記念物,point,弥生二丁目遺跡,6.14,都心東部直下地震,6強以上
official_export_003:71,13105,文京区,National,Designated,記念物,天然記念物,point,湯島聖堂,5.988,都心東部直下地震,6弱
official_export_003:73,13105,文京区,National,Designated,記念物,天然記念物,point,六義園,5.967,都心東部直下地震,6弱
3,13106,台東区,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,浅草寺六角堂,5.974,都心東部直下地震,6弱
94,13106,台東区,Tokyo Metropolitan,Designated,有形文化財,歴史資料,point,西仏板碑,6.061,都心東部直下地震,6強以上
157,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,戸田茂睡墓,5.974,都心東部直下地震,6弱
158,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,六地蔵石燈籠,5.974,都心東部直下地震,6弱
159,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,玉川庄右衛門及び同清右衛門墓,6.258,都心東部直下地震,6強以上
160,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,大久保主水墓,6.017,都心東部直下地震,6強以上
161,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,谷文晁墓,6.168,都心東部直下地震,6強以上
162,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,幡随院長兵衛墓,6.168,都心東部直下地震,6強以上
163,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,慈海僧正墓,6.058,都心東部直下地震,6強以上
164,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,葛飾北斎墓,6.059,都心東部直下地震,6強以上
165,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,山田宗?墓,5.965,都心東部直下地震,6弱
166,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,了翁禅師塔碑,6.058,都心東部直下地震,6強以上
167,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,天海僧正毛髪塔,5.841,都心東部直下地震,6弱
168,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,樋口定伊墓,6.24,都心東部直下地震,6強以上
169,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,山岡鉄舟墓,5.974,都心東部直下地震,6弱
170,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,三遊亭円朝墓,5.974,都心東部直下地震,6弱
206,13106,台東区,Tokyo Metropolitan,Designated,記念物,天然記念物,point,玉林寺のシイ,6.085,都心東部直下地震,6強以上
241,13106,台東区,Tokyo Metropolitan,Designated,記念物,史跡,point,太宰春台墓,6.244,都心東部直下地震,6強以上
242,13106,台東区,Tokyo Metropolitan,Designated,記念物,史跡,point,浄厳律師墓,6.24,都心東部直下地震,6強以上
243,13106,台東区,Tokyo Metropolitan,Designated,記念物,史跡,point,子規庵,5.929,都心東部直下地震,6弱
244,13106,台東区,Tokyo Metropolitan,Designated,記念物,史跡,point,中村不折旧宅(書道博物館),5.936,都心東部直下地震,6弱
131067100003,13106,台東区,Municipal,Designated,民俗文化財,有形民俗文化財,point,旧吉田屋酒店,6.06,都心東部直下地震,6強以上
131067100027,13106,台東区,Municipal,Other,記念物,史跡,point,狩野芳崖墓 附 狩野芳崖翁碑,6.003,都心東部直下地震,6強以上
131067100029,13106,台東区,Municipal,Other,有形文化財,建造物,building_direct,石造宝篋印塔,6.282,都心東部直下地震,6強以上
131067100039,13106,台東区,Municipal,Other,記念物,史跡,point,大沼枕山墓,5.981,都心東部直下地震,6弱
131067100046,13106,台東区,Municipal,Other,記念物,史跡,point,藤堂家墓所,5.977,都心東部直下地震,6弱
131067100047,13106,台東区,Municipal,Other,記念物,史跡,point,河鍋暁斎墓,5.981,都心東部直下地震,6弱
131067100052,13106,台東区,Municipal,Other,記念物,史跡,point,福地源一郎(桜痴)墓,6.015,都心東部直下地震,6強以上
131067100053,13106,台東区,Municipal,Other,記念物,史跡,point,横山大観旧居,6.257,都心東部直下地震,6強以上
131067100059,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,延寿寺日荷堂絵馬群,6.253,都心東部直下地震,6強以上
131067100060,13106,台東区,Municipal,Other,記念物,史跡,point,柴田是真墓,6.446,都心東部直下地震,6強以上
131067100066,13106,台東区,Municipal,Other,記念物,史跡,point,町田久成墓,6.298,都心東部直下地震,6強以上
131067100067,13106,台東区,Municipal,Other,記念物,史跡,point,田中芳男墓,6.015,都心東部直下地震,6強以上
131067100075,13106,台東区,Municipal,Designated,民俗文化財,有形民俗文化財,point,浅草浅間神社本殿并びに諸資料 付 境内地,6.498,都心東部直下地震,6強以上
131067100100,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,橋場地域の生活資料(鈴木家資料),,都心東部直下地震,No data
131067100101,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,橋場地域の生活資料(東城家資料),,都心東部直下地震,No data
131067100110,13106,台東区,Municipal,Other,有形文化財,建造物,building_direct,上野広小路三橋遺構 附 出土近世遺物一括,5.977,都心東部直下地震,6弱
131067100116,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,庚申塔,,都心東部直下地震,No data
131067100132,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,大太刀(陰陽丸),6.446,都心東部直下地震,6強以上
131067100134,13106,台東区,Municipal,Other,有形文化財,建造物,building_direct,石造多宝塔,6.091,都心東部直下地震,6強以上
131067100146,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,今戸人形の型,,都心東部直下地震,No data
131067100147,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,浅草寺絵馬・扁額群,6.091,都心東部直下地震,6強以上
131067100159,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,今戸人形の型(追加),,都心東部直下地震,No data
131067100162,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,吉徳これくしょん(和書),6.061,都心東部直下地震,6強以上
131067100163,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,吉徳これくしょん(一枚刷),6.061,都心東部直下地震,6強以上
131067100168,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,吉徳これくしょん〔芝居番付類(一枚刷)〕,6.061,都心東部直下地震,6強以上
131067100171,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,吉徳これくしょん(古文書),6.061,都心東部直下地震,6強以上
131067100174,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,吉徳これくしょん(羽子板),6.061,都心東部直下地震,6強以上
131067100178,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,吉徳これくしょん(五月人形),6.061,都心東部直下地震,6強以上
131067100181,13106,台東区,Municipal,Other,民俗文化財,有形民俗文化財,point,吉徳これくしょん(雛人形),6.061,都心東部直下地震,6強以上
131067100182,13106,台東区,Municipal,Other,記念物,史跡,point,渋沢栄一家墓所,6.015,都心東部直下地震,6強以上
131067100187,13106,台東区,Municipal,Other,記念物,史跡,point,徳川家光薨去に伴う殉死者の墓,5.977,都心東部直下地震,6弱
official_export_001:0,13106,台東区,National,Designated,有形文化財,建造物,building_direct,浅草神社,6.014,都心東部直下地震,6強以上
official_export_001:1,13106,台東区,National,Designated,有形文化財,建造物,building_direct,浅草神社,6.014,都心東部直下地震,6強以上
official_export_001:6,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧岩崎家住宅(東京都台東区池之端一丁目),5.968,都心東部直下地震,6弱
official_export_001:7,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧岩崎家住宅(東京都台東区池之端一丁目),5.968,都心東部直下地震,6弱
official_export_001:8,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧岩崎家住宅(東京都台東区池之端一丁目),5.951,都心東部直下地震,6弱
official_export_001:9,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧因州池田屋敷表門,5.975,都心東部直下地震,6弱
official_export_001:21,13106,台東区,National,Designated,有形文化財,建造物,building_direct,寛永寺旧本坊表門(黒門),5.947,都心東部直下地震,6弱
official_export_001:22,13106,台東区,National,Designated,有形文化財,建造物,building_direct,寛永寺清水堂,5.944,都心東部直下地震,6弱
official_export_001:23,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧寛永寺五重塔,5.911,都心東部直下地震,6弱
official_export_001:42,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧東京科学博物館本館,5.933,都心東部直下地震,6弱
official_export_001:56,13106,台東区,National,Designated,有形文化財,建造物,building_direct,厳有院霊廟奥院,6.044,都心東部直下地震,6強以上
official_export_001:58,13106,台東区,National,Designated,有形文化財,建造物,building_direct,厳有院霊廟勅額門及び水盤舎,6.026,都心東部直下地震,6強以上
official_export_001:59,13106,台東区,National,Designated,有形文化財,建造物,building_direct,厳有院霊廟勅額門及び水盤舎,6.028,都心東部直下地震,6強以上
official_export_001:60,13106,台東区,National,Designated,有形文化財,建造物,building_direct,国立西洋美術館本館,5.906,都心東部直下地震,6弱
official_export_001:73,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧十輪院宝蔵,6.0,都心東部直下地震,6強以上
official_export_001:74,13106,台東区,National,Designated,有形文化財,建造物,building_direct,常憲院霊廟奥院,6.039,都心東部直下地震,6強以上
official_export_001:76,13106,台東区,National,Designated,有形文化財,建造物,building_direct,常憲院霊廟勅額門及び水盤舎,6.041,都心東部直下地震,6強以上
official_export_001:77,13106,台東区,National,Designated,有形文化財,建造物,building_direct,常憲院霊廟勅額門及び水盤舎,6.041,都心東部直下地震,6強以上
