record_id,risk_type,scenario,risk_value,risk_class,hazard_source,risk_basis,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,risk_type_ja,scenario_label,hazard_key
220,seismic,都心南部直下地震,5.795,6弱,,,13208,調布市,Tokyo Metropolitan,Designated,記念物,天然記念物,point,佐須の禅寺丸古木,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100003,seismic,都心南部直下地震,6.008,6強以上,,,13208,調布市,National,Designated,記念物,史跡,point,下布田遺跡,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100004,seismic,都心南部直下地震,6.015,6強以上,,,13208,調布市,National,Designated,記念物,史跡,point,深大寺城跡,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100005,seismic,都心南部直下地震,6.019,6強以上,,,13208,調布市,National,Registered,有形文化財,建造物,building_direct,真木家住宅洋館,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100006,seismic,都心南部直下地震,6.019,6強以上,,,13208,調布市,National,Registered,有形文化財,建造物,building_direct,真木家住宅日本館,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100007,seismic,都心南部直下地震,6.012,6強以上,,,13208,調布市,National,Registered,有形文化財,建造物,building_direct,白百合女子大学めぐみ荘(旧菊池家住宅主屋),想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100008,seismic,都心南部直下地震,6.157,6強以上,,,13208,調布市,National,Registered,有形文化財,建造物,building_direct,新井家住宅主屋,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100009,seismic,都心南部直下地震,6.157,6強以上,,,13208,調布市,National,Registered,有形文化財,建造物,building_direct,新井家住宅内蔵,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100010,seismic,都心南部直下地震,6.157,6強以上,,,13208,調布市,National,Registered,有形文化財,建造物,building_direct,新井家住宅外蔵,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100011,seismic,都心南部直下地震,6.157,6強以上,,,13208,調布市,National,Registered,有形文化財,建造物,building_direct,新井家住宅旧蚕室,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100012,seismic,都心南部直下地震,6.157,6強以上,,,13208,調布市,National,Registered,有形文化財,建造物,building_direct,新井家住宅中門及び塀,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100013,seismic,都心南部直下地震,6.187,6強以上,,,13208,調布市,National,Registered,有形文化財,建造物,building_direct,旧武者小路実篤邸主屋,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100014,seismic,都心南部直下地震,5.873,6弱,,,13208,調布市,National,Registered,有形文化財,建造物,building_direct,旧佐橋家住宅主屋,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100015,seismic,都心南部直下地震,5.873,6弱,,,13208,調布市,National,Registered,有形文化財,建造物,building_direct,旧佐橋家住宅門,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100018,seismic,都心南部直下地震,5.906,6弱,,,13208,調布市,Tokyo Metropolitan,Designated,記念物,史跡,point,狐塚古墳(下布田6号墳),想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100019,seismic,都心南部直下地震,6.043,6強以上,,,13208,調布市,Tokyo Metropolitan,Designated,記念物,天然記念物,point,佐須の禅寺丸古木,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100020,seismic,都心南部直下地震,6.008,6強以上,,,13208,調布市,Municipal,Designated,有形文化財,建造物,building_direct,上石原若宮八幡神社本殿,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100021,seismic,都心南部直下地震,5.945,6弱,,,13208,調布市,Municipal,Designated,有形文化財,建造物,building_direct,西光寺仁王門,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100022,seismic,都心南部直下地震,5.813,6弱,,,13208,調布市,Municipal,Designated,有形文化財,建造物,building_direct,布多天神社本殿,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100023,seismic,都心南部直下地震,6.058,6強以上,,,13208,調布市,Municipal,Designated,有形文化財,建造物,building_direct,深大寺山門,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100024,seismic,都心南部直下地震,6.058,6強以上,,,13208,調布市,Municipal,Designated,有形文化財,建造物,building_direct,深大寺深沙大王堂内宮殿,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100025,seismic,都心南部直下地震,5.919,6弱,,,13208,調布市,Municipal,Designated,有形文化財,建造物,building_direct,蓮慶寺本堂,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100026,seismic,都心南部直下地震,5.842,6弱,,,13208,調布市,Municipal,Designated,有形文化財,建造物,building_direct,虎狛神社本殿,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100027,seismic,都心南部直下地震,5.842,6弱,,,13208,調布市,Municipal,Designated,有形文化財,建造物,building_direct,虎狛神社石鳥居,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100050,seismic,都心南部直下地震,5.945,6弱,,,13208,調布市,Municipal,Designated,有形文化財,歴史資料,point,木造大日如来坐像,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100051,seismic,都心南部直下地震,6.09,6強以上,,,13208,調布市,Municipal,Designated,有形文化財,歴史資料,point,野口平一家資料,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100052,seismic,都心南部直下地震,5.945,6弱,,,13208,調布市,Municipal,Designated,有形文化財,歴史資料,point,紙本着色仏涅槃図,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100053,seismic,都心南部直下地震,5.711,6弱,,,13208,調布市,Municipal,Designated,有形文化財,歴史資料,point,ジュゼッペ・キアラ神父墓碑,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132080100054,seismic,都心南部直下地震,5.842,6弱,,,13208,調布市,Municipal,Designated,有形文化財,歴史資料,point,虎狛神社之碑,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
