record_id,name,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,value,value_class,hazard_type,scenario,hazard_key,layer_name
132080100004,深大寺城跡,調布市,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
132080100004,深大寺城跡,調布市,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
132080100007,白百合女子大学めぐみ荘(旧菊池家住宅主屋),調布市,,,,,building_direct,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
132080100007,白百合女子大学めぐみ荘(旧菊池家住宅主屋),調布市,,,,,building_direct,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
132080100018,狐塚古墳(下布田6号墳),調布市,,,,,point,5,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
132080100018,狐塚古墳(下布田6号墳),調布市,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
132080100019,佐須の禅寺丸古木,調布市,,,,,point,5,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
132080100019,佐須の禅寺丸古木,調布市,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
132080100062,地蔵菩薩立像(妙円地蔵),調布市,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
132080100062,地蔵菩薩立像(妙円地蔵),調布市,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
132080100063,百万遍供養塔,調布市,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
132080100063,百万遍供養塔,調布市,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
132080100064,山野庚申塚の庚申塔,調布市,,,,,point,5,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
132080100064,山野庚申塚の庚申塔,調布市,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
132080100074,近藤勇生家跡,調布市,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
132080100074,近藤勇生家跡,調布市,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
132080100077,シロハナヤブツバキ,調布市,,,,,point,5,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
132080100077,シロハナヤブツバキ,調布市,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
220,佐須の禅寺丸古木,調布市,,,,,point,5,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
220,佐須の禅寺丸古木,調布市,,,,,point,5,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
official_export_002:13,新井家住宅中門及び塀,調布市,,,,,building_direct,5,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
official_export_002:13,新井家住宅中門及び塀,調布市,,,,,building_direct,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
official_export_002:155,旧佐橋家住宅門,調布市,,,,,building_direct,5,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
official_export_002:155,旧佐橋家住宅門,調布市,,,,,building_direct,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
official_export_003:35,下布田遺跡,調布市,,,,,point,5,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
official_export_003:35,下布田遺跡,調布市,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
official_export_003:36,深大寺城跡,調布市,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
official_export_003:36,深大寺城跡,調布市,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
132080100063,百万遍供養塔,調布市,,,,,point,,,landslide,土砂災害警戒区域,landslide｜土砂災害警戒区域,hazard_sediment_warning_a33_polygon
132080100004,深大寺城跡,調布市,,,,,point,0.154,0<PL≤5,liquefaction,南海トラフ巨大地震,liquefaction｜南海トラフ巨大地震,hazard_liquefaction_250m_南海トラフ巨大地震
132080100004,深大寺城跡,調布市,,,,,point,3.69,0<PL≤5,liquefaction,多摩東部直下地震,liquefaction｜多摩東部直下地震,hazard_liquefaction_250m_多摩東部直下地震
