record_id,risk_type,scenario,risk_value,risk_class,hazard_source,risk_basis,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,risk_type_ja,scenario_label,hazard_key
26,seismic,都心南部直下地震,5.24,5強,,,13212,日野市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,金剛寺旧五部権現社殿,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
136,seismic,都心南部直下地震,5.649,6弱,,,13212,日野市,Tokyo Metropolitan,Designated,記念物,史跡,point,日野宿脇本陣跡,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
188,seismic,都心南部直下地震,5.623,6弱,,,13212,日野市,Tokyo Metropolitan,Designated,記念物,旧跡,point,平山季重墓,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:65,seismic,都心南部直下地震,5.791,6弱,,,13212,日野市,National,Designated,有形文化財,建造物,building_direct,金剛寺仁王門,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:66,seismic,都心南部直下地震,5.779,6弱,,,13212,日野市,National,Designated,有形文化財,建造物,building_direct,金剛寺不動堂,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:171,seismic,都心南部直下地震,5.62,6弱,,,13212,日野市,National,Registered,有形文化財,建造物,building_direct,旧農林省蚕糸試験場日野桑園第一蚕室,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:402,seismic,都心南部直下地震,6.014,6強以上,,,13212,日野市,National,Registered,有形文化財,建造物,building_direct,日野市立中央図書館,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
26,seismic,都心東部直下地震,5.283,5強,,,13212,日野市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,金剛寺旧五部権現社殿,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
136,seismic,都心東部直下地震,5.507,6弱,,,13212,日野市,Tokyo Metropolitan,Designated,記念物,史跡,point,日野宿脇本陣跡,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
188,seismic,都心東部直下地震,5.598,6弱,,,13212,日野市,Tokyo Metropolitan,Designated,記念物,旧跡,point,平山季重墓,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_001:65,seismic,都心東部直下地震,5.649,6弱,,,13212,日野市,National,Designated,有形文化財,建造物,building_direct,金剛寺仁王門,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_001:66,seismic,都心東部直下地震,5.631,6弱,,,13212,日野市,National,Designated,有形文化財,建造物,building_direct,金剛寺不動堂,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:171,seismic,都心東部直下地震,5.487,5強,,,13212,日野市,National,Registered,有形文化財,建造物,building_direct,旧農林省蚕糸試験場日野桑園第一蚕室,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:402,seismic,都心東部直下地震,5.83,6弱,,,13212,日野市,National,Registered,有形文化財,建造物,building_direct,日野市立中央図書館,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
26,seismic,都心西部直下地震,5.354,5強,,,13212,日野市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,金剛寺旧五部権現社殿,想定震度,都心西部直下地震,想定震度｜都心西部直下地震
136,seismic,都心西部直下地震,5.504,6弱,,,13212,日野市,Tokyo Metropolitan,Designated,記念物,史跡,point,日野宿脇本陣跡,想定震度,都心西部直下地震,想定震度｜都心西部直下地震
188,seismic,都心西部直下地震,5.474,5強,,,13212,日野市,Tokyo Metropolitan,Designated,記念物,旧跡,point,平山季重墓,想定震度,都心西部直下地震,想定震度｜都心西部直下地震
official_export_001:65,seismic,都心西部直下地震,5.579,6弱,,,13212,日野市,National,Designated,有形文化財,建造物,building_direct,金剛寺仁王門,想定震度,都心西部直下地震,想定震度｜都心西部直下地震
official_export_001:66,seismic,都心西部直下地震,5.563,6弱,,,13212,日野市,National,Designated,有形文化財,建造物,building_direct,金剛寺不動堂,想定震度,都心西部直下地震,想定震度｜都心西部直下地震
official_export_002:171,seismic,都心西部直下地震,5.475,5強,,,13212,日野市,National,Registered,有形文化財,建造物,building_direct,旧農林省蚕糸試験場日野桑園第一蚕室,想定震度,都心西部直下地震,想定震度｜都心西部直下地震
official_export_002:402,seismic,都心西部直下地震,5.764,6弱,,,13212,日野市,National,Registered,有形文化財,建造物,building_direct,日野市立中央図書館,想定震度,都心西部直下地震,想定震度｜都心西部直下地震
26,seismic,多摩東部直下地震,5.8532,6弱,,,13212,日野市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,金剛寺旧五部権現社殿,想定震度,多摩東部直下地震,想定震度｜多摩東部直下地震
136,seismic,多摩東部直下地震,5.9846,6弱,,,13212,日野市,Tokyo Metropolitan,Designated,記念物,史跡,point,日野宿脇本陣跡,想定震度,多摩東部直下地震,想定震度｜多摩東部直下地震
188,seismic,多摩東部直下地震,6.0072,6強以上,,,13212,日野市,Tokyo Metropolitan,Designated,記念物,旧跡,point,平山季重墓,想定震度,多摩東部直下地震,想定震度｜多摩東部直下地震
official_export_001:65,seismic,多摩東部直下地震,6.0506,6強以上,,,13212,日野市,National,Designated,有形文化財,建造物,building_direct,金剛寺仁王門,想定震度,多摩東部直下地震,想定震度｜多摩東部直下地震
official_export_001:66,seismic,多摩東部直下地震,6.0326,6強以上,,,13212,日野市,National,Designated,有形文化財,建造物,building_direct,金剛寺不動堂,想定震度,多摩東部直下地震,想定震度｜多摩東部直下地震
official_export_002:171,seismic,多摩東部直下地震,5.9572,6弱,,,13212,日野市,National,Registered,有形文化財,建造物,building_direct,旧農林省蚕糸試験場日野桑園第一蚕室,想定震度,多摩東部直下地震,想定震度｜多摩東部直下地震
official_export_002:402,seismic,多摩東部直下地震,6.2562,6強以上,,,13212,日野市,National,Registered,有形文化財,建造物,building_direct,日野市立中央図書館,想定震度,多摩東部直下地震,想定震度｜多摩東部直下地震
26,seismic,多摩西部直下地震,5.854,6弱,,,13212,日野市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,金剛寺旧五部権現社殿,想定震度,多摩西部直下地震,想定震度｜多摩西部直下地震
136,seismic,多摩西部直下地震,5.9,6弱,,,13212,日野市,Tokyo Metropolitan,Designated,記念物,史跡,point,日野宿脇本陣跡,想定震度,多摩西部直下地震,想定震度｜多摩西部直下地震
188,seismic,多摩西部直下地震,5.689,6弱,,,13212,日野市,Tokyo Metropolitan,Designated,記念物,旧跡,point,平山季重墓,想定震度,多摩西部直下地震,想定震度｜多摩西部直下地震
