record_id,risk_type,scenario,risk_value,risk_class,hazard_source,risk_basis,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,risk_type_ja,scenario_label,hazard_key
202,seismic,都心南部直下地震,5.868,6弱,,,13214,国分寺市,Tokyo Metropolitan,Designated,記念物,名勝,point,真姿の池湧水群,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100002,seismic,都心南部直下地震,5.887,6弱,,,13214,国分寺市,National,Designated,その他,その他,point,武蔵国分寺跡 附東山道武蔵路跡,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100003,seismic,都心南部直下地震,5.872,6弱,,,13214,国分寺市,National,Designated,その他,その他,point,武蔵多喜窪遺跡第一号住居跡出土品,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100004,seismic,都心南部直下地震,5.713,6弱,,,13214,国分寺市,National,Designated,その他,その他,point,殿ヶ谷戸庭園 (随冝園),想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100006,seismic,都心南部直下地震,5.851,6弱,,,13214,国分寺市,National,Registered,有形文化財,建造物,building_direct,沖本家住宅洋館,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100007,seismic,都心南部直下地震,5.851,6弱,,,13214,国分寺市,National,Registered,有形文化財,建造物,building_direct,沖本家住宅和館,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100009,seismic,都心南部直下地震,5.864,6弱,,,13214,国分寺市,Tokyo Metropolitan,Designated,その他,その他,point,武蔵国分寺跡出土の緑釉花文皿,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100010,seismic,都心南部直下地震,5.864,6弱,,,13214,国分寺市,Tokyo Metropolitan,Designated,その他,その他,point,唐草四獣文銅蓋,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100011,seismic,都心南部直下地震,5.847,6弱,,,13214,国分寺市,Tokyo Metropolitan,Designated,その他,その他,point,真姿の池湧水群,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100012,seismic,都心南部直下地震,5.784,6弱,,,13214,国分寺市,Municipal,Designated,有形文化財,建造物,building_direct,川崎・伊奈両代官謝恩塔,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100013,seismic,都心南部直下地震,5.872,6弱,,,13214,国分寺市,Municipal,Designated,有形文化財,建造物,building_direct,国分寺仁王門,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100014,seismic,都心南部直下地震,5.864,6弱,,,13214,国分寺市,Municipal,Designated,その他,その他,point,国分寺所蔵資料(旧国分寺市文化財保存館資料),想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100015,seismic,都心南部直下地震,5.946,6弱,,,13214,国分寺市,Municipal,Designated,その他,その他,point,土師竪穴住居跡,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100016,seismic,都心南部直下地震,5.872,6弱,,,13214,国分寺市,Municipal,Designated,その他,その他,point,万葉植物園,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100017,seismic,都心南部直下地震,5.872,6弱,,,13214,国分寺市,Municipal,Designated,その他,その他,point,国分寺のコウヤマキ,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100018,seismic,都心南部直下地震,5.81,6弱,,,13214,国分寺市,Municipal,Designated,その他,その他,point,祥応寺のコノテガシワ,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100019,seismic,都心南部直下地震,5.872,6弱,,,13214,国分寺市,Municipal,Designated,有形文化財,建造物,building_direct,国分寺薬師堂,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100020,seismic,都心南部直下地震,5.874,6弱,,,13214,国分寺市,Municipal,Designated,有形文化財,建造物,building_direct,国分寺楼門,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100021,seismic,都心南部直下地震,5.637,6弱,,,13214,国分寺市,Municipal,Designated,その他,その他,point,本多良雄家古文書,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100022,seismic,都心南部直下地震,5.637,6弱,,,13214,国分寺市,Municipal,Designated,その他,その他,point,戸倉義助家古文書,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100023,seismic,都心南部直下地震,5.761,6弱,,,13214,国分寺市,Municipal,Designated,その他,その他,point,元文元年野中新田検地帳,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100024,seismic,都心南部直下地震,5.784,6弱,,,13214,国分寺市,Municipal,Designated,その他,その他,point,武蔵野新田養料金一件始末書,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100025,seismic,都心南部直下地震,5.564,6弱,,,13214,国分寺市,Municipal,Designated,その他,その他,point,南北武蔵野新田養料金始末書,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100026,seismic,都心南部直下地震,5.637,6弱,,,13214,国分寺市,Municipal,Designated,その他,その他,point,村巨細日記,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100027,seismic,都心南部直下地震,5.564,6弱,,,13214,国分寺市,Municipal,Designated,その他,その他,point,武蔵野 新田成立期の御用留,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100028,seismic,都心南部直下地震,5.864,6弱,,,13214,国分寺市,Municipal,Designated,その他,その他,point,徳川将軍家寺領安堵朱印状,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100029,seismic,都心南部直下地震,5.972,6弱,,,13214,国分寺市,Municipal,Designated,その他,その他,point,伝鎌倉街道,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100030,seismic,都心南部直下地震,5.864,6弱,,,13214,国分寺市,Municipal,Designated,その他,その他,point,立川ローム層第X層出土石斧群,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
132144100031,seismic,都心南部直下地震,5.597,6弱,,,13214,国分寺市,Municipal,Designated,その他,その他,point,川崎平右衛門及び観音寺中興開山供養塔,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
