record_id,name,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,value,value_class,hazard_type,scenario,hazard_key,layer_name
official_export_003:43,滝山城跡,八王子市,,,,,point,5.803,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
official_export_003:57,八王子城跡,八王子市,,,,,point,5.618,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
official_export_003:60,船田石器時代遺跡,八王子市,,,,,point,5.794,,seismic,多摩西部直下地震,seismic｜多摩西部直下地震,hazard_seismic_50m_多摩西部直下地震
126,片倉城跡,八王子市,,,,,point,5.921,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
184,原胤敦墓,八王子市,,,,,point,5.819,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
official_export_003:22,椚田遺跡,八王子市,,,,,point,5.959,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
official_export_003:27,小仏関跡,八王子市,,,,,point,5.546,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
official_export_003:43,滝山城跡,八王子市,,,,,point,5.298,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
official_export_003:57,八王子城跡,八王子市,,,,,point,5.275,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
official_export_003:60,船田石器時代遺跡,八王子市,,,,,point,5.751,,seismic,大正関東地震,seismic｜大正関東地震,hazard_seismic_50m_大正関東地震
126,片倉城跡,八王子市,,,,,point,5.993,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
184,原胤敦墓,八王子市,,,,,point,5.989,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
official_export_003:22,椚田遺跡,八王子市,,,,,point,5.879,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
official_export_003:27,小仏関跡,八王子市,,,,,point,5.478,,seismic,立川断層帯地震,seismic｜立川断層帯地震,hazard_seismic_50m_立川断層帯地震
