record_id,risk_type,scenario,risk_value,risk_class,hazard_source,risk_basis,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,risk_type_ja,scenario_label,hazard_key
154,seismic,都心南部直下地震,6.107,6強以上,,,13101,千代田区,Tokyo Metropolitan,Designated,記念物,旧跡,point,将門塚,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:11,seismic,都心南部直下地震,5.769,6弱,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,旧江戸城清水門,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:12,seismic,都心南部直下地震,5.769,6弱,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,旧江戸城清水門,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:13,seismic,都心南部直下地震,6.175,6強以上,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,旧江戸城外桜田門,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:14,seismic,都心南部直下地震,5.755,6弱,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,旧江戸城田安門,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:34,seismic,都心南部直下地震,6.161,6強以上,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,旧江戸城外桜田門,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:35,seismic,都心南部直下地震,5.766,6弱,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,旧江戸城田安門,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:63,seismic,都心南部直下地震,5.839,6弱,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,旧近衛師団司令部庁舎,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:80,seismic,都心南部直下地震,5.957,6弱,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,水準原点,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:103,seismic,都心南部直下地震,6.111,6強以上,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,東京駅丸ノ内本屋,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:114,seismic,都心南部直下地震,5.91,6弱,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,日本ハリストス正教会教団,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:115,seismic,都心南部直下地震,5.91,6弱,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,日本ハリストス正教会教団,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:116,seismic,都心南部直下地震,5.91,6弱,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,日本ハリストス正教会教団,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:117,seismic,都心南部直下地震,5.797,6弱,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,日本ハリストス正教会教団,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:118,seismic,都心南部直下地震,5.797,6弱,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,日本ハリストス正教会教団,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:130,seismic,都心南部直下地震,6.024,6強以上,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,法務省旧本館,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_001:192,seismic,都心南部直下地震,6.267,6強以上,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,明治生命保険相互会社本社本館,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:81,seismic,都心南部直下地震,5.97,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,学士会館,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:100,seismic,都心南部直下地震,5.852,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,カトリック神田教会聖堂,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:116,seismic,都心南部直下地震,5.728,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,神田神社神饌所,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:117,seismic,都心南部直下地震,5.728,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,神田神社西門,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:118,seismic,都心南部直下地震,5.728,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,神田神社拝殿,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:119,seismic,都心南部直下地震,5.783,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,神田神社東門,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:120,seismic,都心南部直下地震,5.728,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,神田神社幣殿,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:121,seismic,都心南部直下地震,5.728,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,神田神社宝庫,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:122,seismic,都心南部直下地震,5.728,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,神田神社本殿,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:123,seismic,都心南部直下地震,5.728,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,神田神社瑞垣,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:153,seismic,都心南部直下地震,5.853,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,旧九段会館,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:181,seismic,都心南部直下地震,5.85,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,旧文部省庁舎,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:182,seismic,都心南部直下地震,5.726,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,旧山口萬吉邸主屋,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:183,seismic,都心南部直下地震,5.718,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,旧山口萬吉邸門及び塀,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:287,seismic,都心南部直下地震,5.95,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,太洋ビルディング(丸石ビルディング),想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:297,seismic,都心南部直下地震,5.913,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,高畠家住宅主屋,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:298,seismic,都心南部直下地震,5.913,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,高畠家住宅正門,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:299,seismic,都心南部直下地震,5.913,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,高畠家住宅塀及び石垣,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:359,seismic,都心南部直下地震,5.756,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,東京地下鉄丸ノ内線御茶ノ水橋梁,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:360,seismic,都心南部直下地震,5.947,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,東京地下鉄丸ノ内線四ツ谷跨線橋,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:384,seismic,都心南部直下地震,6.121,6強以上,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,日本工業倶楽部会館,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:422,seismic,都心南部直下地震,5.862,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,松本家住宅主屋,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:460,seismic,都心南部直下地震,5.875,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,山本歯科医院,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_003:3,seismic,都心南部直下地震,5.862,6弱,,,13101,千代田区,National,Designated,記念物,天然記念物,point,江戸城跡,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_003:4,seismic,都心南部直下地震,5.82,6弱,,,13101,千代田区,National,Designated,記念物,天然記念物,point,江戸城跡のヒカリゴケ生育地,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_003:5,seismic,都心南部直下地震,5.732,6弱,,,13101,千代田区,National,Designated,記念物,天然記念物,point,江戸城外堀跡,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_003:50,seismic,都心南部直下地震,5.781,6弱,,,13101,千代田区,National,Designated,記念物,天然記念物,point,常盤橋門跡,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
154,seismic,都心東部直下地震,6.224,6強以上,,,13101,千代田区,Tokyo Metropolitan,Designated,記念物,旧跡,point,将門塚,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_001:11,seismic,都心東部直下地震,5.849,6弱,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,旧江戸城清水門,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_001:12,seismic,都心東部直下地震,5.849,6弱,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,旧江戸城清水門,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_001:13,seismic,都心東部直下地震,6.169,6強以上,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,旧江戸城外桜田門,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_001:14,seismic,都心東部直下地震,5.856,6弱,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,旧江戸城田安門,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_001:34,seismic,都心東部直下地震,6.157,6強以上,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,旧江戸城外桜田門,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_001:35,seismic,都心東部直下地震,5.865,6弱,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,旧江戸城田安門,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_001:63,seismic,都心東部直下地震,5.899,6弱,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,旧近衛師団司令部庁舎,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_001:80,seismic,都心東部直下地震,5.947,6弱,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,水準原点,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_001:103,seismic,都心東部直下地震,6.152,6強以上,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,東京駅丸ノ内本屋,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_001:114,seismic,都心東部直下地震,6.064,6強以上,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,日本ハリストス正教会教団,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_001:115,seismic,都心東部直下地震,6.064,6強以上,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,日本ハリストス正教会教団,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_001:116,seismic,都心東部直下地震,6.064,6強以上,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,日本ハリストス正教会教団,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_001:117,seismic,都心東部直下地震,5.952,6弱,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,日本ハリストス正教会教団,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_001:118,seismic,都心東部直下地震,5.952,6弱,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,日本ハリストス正教会教団,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_001:130,seismic,都心東部直下地震,6.032,6強以上,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,法務省旧本館,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_001:192,seismic,都心東部直下地震,6.276,6強以上,,,13101,千代田区,National,Designated,有形文化財,建造物,building_direct,明治生命保険相互会社本社本館,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:81,seismic,都心東部直下地震,6.072,6強以上,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,学士会館,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:100,seismic,都心東部直下地震,5.999,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,カトリック神田教会聖堂,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:116,seismic,都心東部直下地震,5.871,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,神田神社神饌所,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:117,seismic,都心東部直下地震,5.871,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,神田神社西門,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:118,seismic,都心東部直下地震,5.871,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,神田神社拝殿,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:119,seismic,都心東部直下地震,5.927,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,神田神社東門,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:120,seismic,都心東部直下地震,5.871,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,神田神社幣殿,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:121,seismic,都心東部直下地震,5.871,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,神田神社宝庫,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:122,seismic,都心東部直下地震,5.871,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,神田神社本殿,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:123,seismic,都心東部直下地震,5.871,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,神田神社瑞垣,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:153,seismic,都心東部直下地震,5.959,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,旧九段会館,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:181,seismic,都心東部直下地震,5.808,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,旧文部省庁舎,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:182,seismic,都心東部直下地震,5.823,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,旧山口萬吉邸主屋,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:183,seismic,都心東部直下地震,5.816,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,旧山口萬吉邸門及び塀,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:287,seismic,都心東部直下地震,6.052,6強以上,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,太洋ビルディング(丸石ビルディング),想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:297,seismic,都心東部直下地震,6.057,6強以上,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,高畠家住宅主屋,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:298,seismic,都心東部直下地震,6.057,6強以上,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,高畠家住宅正門,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:299,seismic,都心東部直下地震,6.057,6強以上,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,高畠家住宅塀及び石垣,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:359,seismic,都心東部直下地震,5.901,6弱,,,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,東京地下鉄丸ノ内線御茶ノ水橋梁,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
