record_id,risk_type,scenario,risk_value,risk_class,hazard_source,risk_basis,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,risk_type_ja,scenario_label,hazard_key
21,seismic,都心南部直下地震,5.715,6弱,,,13206,府中市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,大国魂神社本殿,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
22,seismic,都心南部直下地震,5.076,5強,,,13206,府中市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,旧府中町役場庁舎,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
23,seismic,都心南部直下地震,6.016,6強以上,,,13206,府中市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,旧三岡家長屋門,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
186,seismic,都心南部直下地震,5.839,6弱,,,13206,府中市,Tokyo Metropolitan,Designated,記念物,旧跡,point,府中高札場,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
187,seismic,都心南部直下地震,6.046,6強以上,,,13206,府中市,Tokyo Metropolitan,Designated,記念物,旧跡,point,川崎定孝墓,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_002:361,seismic,都心南部直下地震,5.811,6弱,,,13206,府中市,National,Registered,有形文化財,建造物,building_direct,東京農工大学農学部本館,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_003:58,seismic,都心南部直下地震,5.855,6弱,,,13206,府中市,National,Designated,記念物,天然記念物,point,馬場大門のケヤキ並木,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_003:66,seismic,都心南部直下地震,5.861,6弱,,,13206,府中市,National,Designated,記念物,天然記念物,point,武蔵国府跡,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_003:68,seismic,都心南部直下地震,5.942,6弱,,,13206,府中市,National,Designated,記念物,天然記念物,point,武蔵府中熊野神社古墳,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
21,seismic,都心東部直下地震,5.786,6弱,,,13206,府中市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,大国魂神社本殿,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
22,seismic,都心東部直下地震,5.111,5強,,,13206,府中市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,旧府中町役場庁舎,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
23,seismic,都心東部直下地震,5.825,6弱,,,13206,府中市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,旧三岡家長屋門,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
186,seismic,都心東部直下地震,5.699,6弱,,,13206,府中市,Tokyo Metropolitan,Designated,記念物,旧跡,point,府中高札場,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
187,seismic,都心東部直下地震,5.867,6弱,,,13206,府中市,Tokyo Metropolitan,Designated,記念物,旧跡,point,川崎定孝墓,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_002:361,seismic,都心東部直下地震,5.704,6弱,,,13206,府中市,National,Registered,有形文化財,建造物,building_direct,東京農工大学農学部本館,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_003:58,seismic,都心東部直下地震,5.706,6弱,,,13206,府中市,National,Designated,記念物,天然記念物,point,馬場大門のケヤキ並木,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_003:66,seismic,都心東部直下地震,5.686,6弱,,,13206,府中市,National,Designated,記念物,天然記念物,point,武蔵国府跡,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_003:68,seismic,都心東部直下地震,5.777,6弱,,,13206,府中市,National,Designated,記念物,天然記念物,point,武蔵府中熊野神社古墳,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
21,seismic,都心西部直下地震,5.768,6弱,,,13206,府中市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,大国魂神社本殿,想定震度,都心西部直下地震,想定震度｜都心西部直下地震
22,seismic,都心西部直下地震,5.125,5強,,,13206,府中市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,旧府中町役場庁舎,想定震度,都心西部直下地震,想定震度｜都心西部直下地震
23,seismic,都心西部直下地震,5.865,6弱,,,13206,府中市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,旧三岡家長屋門,想定震度,都心西部直下地震,想定震度｜都心西部直下地震
186,seismic,都心西部直下地震,5.717,6弱,,,13206,府中市,Tokyo Metropolitan,Designated,記念物,旧跡,point,府中高札場,想定震度,都心西部直下地震,想定震度｜都心西部直下地震
187,seismic,都心西部直下地震,5.909,6弱,,,13206,府中市,Tokyo Metropolitan,Designated,記念物,旧跡,point,川崎定孝墓,想定震度,都心西部直下地震,想定震度｜都心西部直下地震
official_export_002:361,seismic,都心西部直下地震,5.77,6弱,,,13206,府中市,National,Registered,有形文化財,建造物,building_direct,東京農工大学農学部本館,想定震度,都心西部直下地震,想定震度｜都心西部直下地震
official_export_003:58,seismic,都心西部直下地震,5.741,6弱,,,13206,府中市,National,Designated,記念物,天然記念物,point,馬場大門のケヤキ並木,想定震度,都心西部直下地震,想定震度｜都心西部直下地震
official_export_003:66,seismic,都心西部直下地震,5.746,6弱,,,13206,府中市,National,Designated,記念物,天然記念物,point,武蔵国府跡,想定震度,都心西部直下地震,想定震度｜都心西部直下地震
official_export_003:68,seismic,都心西部直下地震,5.796,6弱,,,13206,府中市,National,Designated,記念物,天然記念物,point,武蔵府中熊野神社古墳,想定震度,都心西部直下地震,想定震度｜都心西部直下地震
21,seismic,多摩東部直下地震,5.8714,6弱,,,13206,府中市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,大国魂神社本殿,想定震度,多摩東部直下地震,想定震度｜多摩東部直下地震
22,seismic,多摩東部直下地震,5.6892,6弱,,,13206,府中市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,旧府中町役場庁舎,想定震度,多摩東部直下地震,想定震度｜多摩東部直下地震
23,seismic,多摩東部直下地震,6.0852,6強以上,,,13206,府中市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,旧三岡家長屋門,想定震度,多摩東部直下地震,想定震度｜多摩東部直下地震
186,seismic,多摩東部直下地震,5.9298,6弱,,,13206,府中市,Tokyo Metropolitan,Designated,記念物,旧跡,point,府中高札場,想定震度,多摩東部直下地震,想定震度｜多摩東部直下地震
187,seismic,多摩東部直下地震,6.1174,6強以上,,,13206,府中市,Tokyo Metropolitan,Designated,記念物,旧跡,point,川崎定孝墓,想定震度,多摩東部直下地震,想定震度｜多摩東部直下地震
official_export_002:361,seismic,多摩東部直下地震,5.9496,6弱,,,13206,府中市,National,Registered,有形文化財,建造物,building_direct,東京農工大学農学部本館,想定震度,多摩東部直下地震,想定震度｜多摩東部直下地震
official_export_003:58,seismic,多摩東部直下地震,5.9366,6弱,,,13206,府中市,National,Designated,記念物,天然記念物,point,馬場大門のケヤキ並木,想定震度,多摩東部直下地震,想定震度｜多摩東部直下地震
official_export_003:66,seismic,多摩東部直下地震,5.922,6弱,,,13206,府中市,National,Designated,記念物,天然記念物,point,武蔵国府跡,想定震度,多摩東部直下地震,想定震度｜多摩東部直下地震
official_export_003:68,seismic,多摩東部直下地震,6.0438,6強以上,,,13206,府中市,National,Designated,記念物,天然記念物,point,武蔵府中熊野神社古墳,想定震度,多摩東部直下地震,想定震度｜多摩東部直下地震
21,seismic,多摩西部直下地震,5.999,6弱,,,13206,府中市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,大国魂神社本殿,想定震度,多摩西部直下地震,想定震度｜多摩西部直下地震
22,seismic,多摩西部直下地震,5.697,6弱,,,13206,府中市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,旧府中町役場庁舎,想定震度,多摩西部直下地震,想定震度｜多摩西部直下地震
23,seismic,多摩西部直下地震,5.983,6弱,,,13206,府中市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,旧三岡家長屋門,想定震度,多摩西部直下地震,想定震度｜多摩西部直下地震
186,seismic,多摩西部直下地震,5.843,6弱,,,13206,府中市,Tokyo Metropolitan,Designated,記念物,旧跡,point,府中高札場,想定震度,多摩西部直下地震,想定震度｜多摩西部直下地震
187,seismic,多摩西部直下地震,5.789,6弱,,,13206,府中市,Tokyo Metropolitan,Designated,記念物,旧跡,point,川崎定孝墓,想定震度,多摩西部直下地震,想定震度｜多摩西部直下地震
official_export_002:361,seismic,多摩西部直下地震,5.809,6弱,,,13206,府中市,National,Registered,有形文化財,建造物,building_direct,東京農工大学農学部本館,想定震度,多摩西部直下地震,想定震度｜多摩西部直下地震
official_export_003:58,seismic,多摩西部直下地震,5.847,6弱,,,13206,府中市,National,Designated,記念物,天然記念物,point,馬場大門のケヤキ並木,想定震度,多摩西部直下地震,想定震度｜多摩西部直下地震
official_export_003:66,seismic,多摩西部直下地震,5.851,6弱,,,13206,府中市,National,Designated,記念物,天然記念物,point,武蔵国府跡,想定震度,多摩西部直下地震,想定震度｜多摩西部直下地震
official_export_003:68,seismic,多摩西部直下地震,5.904,6弱,,,13206,府中市,National,Designated,記念物,天然記念物,point,武蔵府中熊野神社古墳,想定震度,多摩西部直下地震,想定震度｜多摩西部直下地震
21,seismic,立川断層帯地震,6.12,6強以上,,,13206,府中市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,大国魂神社本殿,想定震度,立川断層帯地震,想定震度｜立川断層帯地震
22,seismic,立川断層帯地震,5.301,5強,,,13206,府中市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,旧府中町役場庁舎,想定震度,立川断層帯地震,想定震度｜立川断層帯地震
23,seismic,立川断層帯地震,6.085,6強以上,,,13206,府中市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,旧三岡家長屋門,想定震度,立川断層帯地震,想定震度｜立川断層帯地震
186,seismic,立川断層帯地震,6.006,6強以上,,,13206,府中市,Tokyo Metropolitan,Designated,記念物,旧跡,point,府中高札場,想定震度,立川断層帯地震,想定震度｜立川断層帯地震
187,seismic,立川断層帯地震,5.626,6弱,,,13206,府中市,Tokyo Metropolitan,Designated,記念物,旧跡,point,川崎定孝墓,想定震度,立川断層帯地震,想定震度｜立川断層帯地震
official_export_002:361,seismic,立川断層帯地震,5.911,6弱,,,13206,府中市,National,Registered,有形文化財,建造物,building_direct,東京農工大学農学部本館,想定震度,立川断層帯地震,想定震度｜立川断層帯地震
official_export_003:58,seismic,立川断層帯地震,5.993,6弱,,,13206,府中市,National,Designated,記念物,天然記念物,point,馬場大門のケヤキ並木,想定震度,立川断層帯地震,想定震度｜立川断層帯地震
official_export_003:66,seismic,立川断層帯地震,5.975,6弱,,,13206,府中市,National,Designated,記念物,天然記念物,point,武蔵国府跡,想定震度,立川断層帯地震,想定震度｜立川断層帯地震
official_export_003:68,seismic,立川断層帯地震,6.129,6強以上,,,13206,府中市,National,Designated,記念物,天然記念物,point,武蔵府中熊野神社古墳,想定震度,立川断層帯地震,想定震度｜立川断層帯地震
21,seismic,大正関東地震,5.547,6弱,,,13206,府中市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,大国魂神社本殿,想定震度,大正関東地震,想定震度｜大正関東地震
22,seismic,大正関東地震,5.231,5強,,,13206,府中市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,旧府中町役場庁舎,想定震度,大正関東地震,想定震度｜大正関東地震
23,seismic,大正関東地震,5.835,6弱,,,13206,府中市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,旧三岡家長屋門,想定震度,大正関東地震,想定震度｜大正関東地震
186,seismic,大正関東地震,5.657,6弱,,,13206,府中市,Tokyo Metropolitan,Designated,記念物,旧跡,point,府中高札場,想定震度,大正関東地震,想定震度｜大正関東地震
187,seismic,大正関東地震,5.736,6弱,,,13206,府中市,Tokyo Metropolitan,Designated,記念物,旧跡,point,川崎定孝墓,想定震度,大正関東地震,想定震度｜大正関東地震
official_export_002:361,seismic,大正関東地震,5.626,6弱,,,13206,府中市,National,Registered,有形文化財,建造物,building_direct,東京農工大学農学部本館,想定震度,大正関東地震,想定震度｜大正関東地震
official_export_003:58,seismic,大正関東地震,5.642,6弱,,,13206,府中市,National,Designated,記念物,天然記念物,point,馬場大門のケヤキ並木,想定震度,大正関東地震,想定震度｜大正関東地震
