record_id,risk_type,scenario,risk_value,risk_class,hazard_source,risk_basis,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,risk_type_ja,scenario_label,hazard_key
98,seismic,都心南部直下地震,5.85,6弱,,,13123,江戸川区,Tokyo Metropolitan,Designated,有形文化財,歴史資料,point,天明三年浅間山噴火横死者供養碑,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
125,seismic,都心南部直下地震,6.216,6強以上,,,13123,江戸川区,Tokyo Metropolitan,Designated,記念物,史跡,point,一之江名主屋敷,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
official_export_003:39,seismic,都心南部直下地震,5.764,6弱,,,13123,江戸川区,National,Designated,記念物,天然記念物,point,善養寺影向のマツ,想定震度,都心南部直下地震,想定震度｜都心南部直下地震
98,seismic,都心東部直下地震,5.996,6弱,,,13123,江戸川区,Tokyo Metropolitan,Designated,有形文化財,歴史資料,point,天明三年浅間山噴火横死者供養碑,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
125,seismic,都心東部直下地震,6.219,6強以上,,,13123,江戸川区,Tokyo Metropolitan,Designated,記念物,史跡,point,一之江名主屋敷,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
official_export_003:39,seismic,都心東部直下地震,6.003,6強以上,,,13123,江戸川区,National,Designated,記念物,天然記念物,point,善養寺影向のマツ,想定震度,都心東部直下地震,想定震度｜都心東部直下地震
98,seismic,都心西部直下地震,5.981,6弱,,,13123,江戸川区,Tokyo Metropolitan,Designated,有形文化財,歴史資料,point,天明三年浅間山噴火横死者供養碑,想定震度,都心西部直下地震,想定震度｜都心西部直下地震
125,seismic,都心西部直下地震,6.279,6強以上,,,13123,江戸川区,Tokyo Metropolitan,Designated,記念物,史跡,point,一之江名主屋敷,想定震度,都心西部直下地震,想定震度｜都心西部直下地震
official_export_003:39,seismic,都心西部直下地震,5.983,6弱,,,13123,江戸川区,National,Designated,記念物,天然記念物,point,善養寺影向のマツ,想定震度,都心西部直下地震,想定震度｜都心西部直下地震
98,seismic,多摩東部直下地震,5.8814,6弱,,,13123,江戸川区,Tokyo Metropolitan,Designated,有形文化財,歴史資料,point,天明三年浅間山噴火横死者供養碑,想定震度,多摩東部直下地震,想定震度｜多摩東部直下地震
125,seismic,多摩東部直下地震,5.8478,6弱,,,13123,江戸川区,Tokyo Metropolitan,Designated,記念物,史跡,point,一之江名主屋敷,想定震度,多摩東部直下地震,想定震度｜多摩東部直下地震
official_export_003:39,seismic,多摩東部直下地震,5.4926,5強,,,13123,江戸川区,National,Designated,記念物,天然記念物,point,善養寺影向のマツ,想定震度,多摩東部直下地震,想定震度｜多摩東部直下地震
